Date,demand
2011-05-28,10
2011-05-29,17
2011-05-30,29
2011-05-31,6
2011-06-01,2
2011-06-02,14
2011-06-03,21
2011-06-04,25
2011-06-05,30
2011-06-06,6
2011-06-07,25
2011-06-08,31
2011-06-09,11
2011-06-10,12
2011-06-11,19
2011-06-12,12
2011-06-13,4
2011-06-14,11
2011-06-15,4
2011-06-16,20
2011-06-17,21
2011-06-18,17
2011-06-19,15
2011-06-20,21
2011-06-21,16
2011-06-22,13
2011-06-23,14
2011-06-24,19
2011-06-25,27
2011-06-26,24
2011-06-27,21
2011-06-28,16
2011-06-29,8
2011-06-30,7
2011-07-01,9
2011-07-02,23
2011-07-03,35
2011-07-04,37
2011-07-05,25
2011-07-06,0
2011-07-07,22
2011-07-08,17
2011-07-09,32
2011-07-10,41
2011-07-11,26
2011-07-12,23
2011-07-13,28
2011-07-14,28
2011-07-15,14
2011-07-16,0
2011-07-17,0
2011-07-18,34
2011-07-19,36
2011-07-20,49
2011-07-21,33
2011-07-22,26
2011-07-23,7
2011-07-24,19
2011-07-25,14
2011-07-26,15
2011-07-27,7
2011-07-28,12
2011-07-29,20
2011-07-30,48
2011-07-31,37
2011-08-01,28
2011-08-02,25
2011-08-03,20
2011-08-04,30
2011-08-05,22
2011-08-06,35
2011-08-07,20
2011-08-08,24
2011-08-09,22
2011-08-10,19
2011-08-11,29
2011-08-12,33
2011-08-13,15
2011-08-14,19
2011-08-15,35
2011-08-16,30
2011-08-17,27
2011-08-18,29
2011-08-19,25
2011-08-20,21
2011-08-21,23
2011-08-22,17
2011-08-23,11
2011-08-24,29
2011-08-25,11
2011-08-26,19
2011-08-27,22
2011-08-28,21
2011-08-29,20
2011-08-30,14
2011-08-31,30
2011-09-01,31
2011-09-02,26
2011-09-03,6
2011-09-04,9
2011-09-05,0
2011-09-06,2
2011-09-07,9
2011-09-08,12
2011-09-09,17
2011-09-10,20
2011-09-11,9
2011-09-12,0
2011-09-13,0
2011-09-14,4
2011-09-15,9
2011-09-16,14
2011-09-17,13
2011-09-18,6
2011-09-19,10
2011-09-20,4
2011-09-21,7
2011-09-22,4
2011-09-23,1
2011-09-24,2
2011-09-25,1
2011-09-26,4
2011-09-27,5
2011-09-28,2
2011-09-29,3
2011-09-30,8
2011-10-01,3
2011-10-02,14
2011-10-03,4
2011-10-04,3
2011-10-05,8
2011-10-06,23
2011-10-07,13
2011-10-08,14
2011-10-09,3
2011-10-10,4
2011-10-11,9
2011-10-12,22
2011-10-13,9
2011-10-14,12
2011-10-15,11
2011-10-16,8
2011-10-17,12
2011-10-18,8
2011-10-19,7
2011-10-20,5
2011-10-21,11
2011-10-22,8
2011-10-23,6
2011-10-24,3
2011-10-25,2
2011-10-26,4
2011-10-27,5
2011-10-28,13
2011-10-29,11
2011-10-30,7
2011-10-31,4
2011-11-01,4
2011-11-02,1
2011-11-03,2
2011-11-04,10
2011-11-05,9
2011-11-06,6
2011-11-07,4
2011-11-08,3
2011-11-09,5
2011-11-10,22
2011-11-11,3
2011-11-12,2
2011-11-13,3
2011-11-14,5
2011-11-15,9
2011-11-16,1
2011-11-17,0
2011-11-18,13
2011-11-19,16
2011-11-20,13
2011-11-21,7
2011-11-22,14
2011-11-23,12
2011-11-24,19
2011-11-25,32
2011-11-26,13
2011-11-27,14
2011-11-28,7
2011-11-29,5
2011-11-30,19
2011-12-01,24
2011-12-02,14
2011-12-03,19
2011-12-04,11
2011-12-05,15
2011-12-06,15
2011-12-07,16
2011-12-08,11
2011-12-09,10
2011-12-10,20
2011-12-11,18
2011-12-12,9
2011-12-13,12
2011-12-14,10
2011-12-15,19
2011-12-16,11
2011-12-17,20
2011-12-18,11
2011-12-19,7
2011-12-20,16
2011-12-21,10
2011-12-22,10
2011-12-23,22
2011-12-24,15
2011-12-25,0
2011-12-26,14
2011-12-27,7
2011-12-28,7
2011-12-29,14
2011-12-30,15
2011-12-31,20
2012-01-01,12
2012-01-02,14
2012-01-03,13
2012-01-04,20
2012-01-05,13
2012-01-06,16
2012-01-07,12
2012-01-08,15
2012-01-09,7
2012-01-10,18
2012-01-11,10
2012-01-12,8
2012-01-13,10
2012-01-14,18
2012-01-15,9
2012-01-16,14
2012-01-17,9
2012-01-18,13
2012-01-19,13
2012-01-20,4
2012-01-21,17
2012-01-22,17
2012-01-23,10
2012-01-24,5
2012-01-25,16
2012-01-26,14
2012-01-27,16
2012-01-28,6
2012-01-29,3
2012-01-30,1
2012-01-31,7
2012-02-01,2
2012-02-02,17
2012-02-03,19
2012-02-04,14
2012-02-05,7
2012-02-06,5
2012-02-07,3
2012-02-08,5
2012-02-09,5
2012-02-10,1
2012-02-11,6
2012-02-12,5
2012-02-13,2
2012-02-14,2
2012-02-15,3
2012-02-16,8
2012-02-17,5
2012-02-18,2
2012-02-19,2
2012-02-20,3
2012-02-21,8
2012-02-22,5
2012-02-23,4
2012-02-24,2
2012-02-25,10
2012-02-26,10
2012-02-27,4
2012-02-28,1
2012-02-29,4
2012-03-01,12
2012-03-02,7
2012-03-03,14
2012-03-04,6
2012-03-05,7
2012-03-06,8
2012-03-07,2
2012-03-08,3
2012-03-09,8
2012-03-10,10
2012-03-11,6
2012-03-12,7
2012-03-13,8
2012-03-14,25
2012-03-15,14
2012-03-16,10
2012-03-17,15
2012-03-18,17
2012-03-19,17
2012-03-20,15
2012-03-21,13
2012-03-22,12
2012-03-23,3
2012-03-24,21
2012-03-25,13
2012-03-26,9
2012-03-27,15
2012-03-28,10
2012-03-29,4
2012-03-30,5
2012-03-31,14
2012-04-01,4
2012-04-02,13
2012-04-03,21
2012-04-04,16
2012-04-05,11
2012-04-06,10
2012-04-07,11
2012-04-08,10
2012-04-09,22
2012-04-10,3
2012-04-11,12
2012-04-12,12
2012-04-13,12
2012-04-14,22
2012-04-15,14
2012-04-16,9
2012-04-17,11
2012-04-18,12
2012-04-19,11
2012-04-20,11
2012-04-21,8
2012-04-22,11
2012-04-23,7
2012-04-24,7
2012-04-25,9
2012-04-26,9
2012-04-27,10
2012-04-28,2
2012-04-29,2
2012-04-30,13
2012-05-01,16
2012-05-02,26
2012-05-03,28
2012-05-04,18
2012-05-05,10
2012-05-06,12
2012-05-07,10
2012-05-08,7
2012-05-09,17
2012-05-10,27
2012-05-11,29
2012-05-12,20
2012-05-13,23
2012-05-14,26
2012-05-15,28
2012-05-16,21
2012-05-17,15
2012-05-18,16
2012-05-19,32
2012-05-20,23
2012-05-21,13
2012-05-22,18
2012-05-23,16
2012-05-24,17
2012-05-25,32
2012-05-26,30
2012-05-27,38
2012-05-28,37
2012-05-29,24
2012-05-30,11
2012-05-31,18
2012-06-01,26
2012-06-02,28
2012-06-03,32
2012-06-04,34
2012-06-05,25
2012-06-06,26
2012-06-07,31
2012-06-08,78
2012-06-09,63
2012-06-10,51
2012-06-11,40
2012-06-12,19
2012-06-13,28
2012-06-14,21
2012-06-15,58
2012-06-16,25
2012-06-17,26
2012-06-18,54
2012-06-19,37
2012-06-20,44
2012-06-21,31
2012-06-22,15
2012-06-23,28
2012-06-24,42
2012-06-25,25
2012-06-26,27
2012-06-27,44
2012-06-28,39
2012-06-29,31
2012-06-30,54
2012-07-01,29
2012-07-02,47
2012-07-03,58
2012-07-04,61
2012-07-05,68
2012-07-06,56
2012-07-07,10
2012-07-08,26
2012-07-09,23
2012-07-10,21
2012-07-11,15
2012-07-12,27
2012-07-13,33
2012-07-14,53
2012-07-15,43
2012-07-16,35
2012-07-17,44
2012-07-18,27
2012-07-19,17
2012-07-20,27
2012-07-21,28
2012-07-22,23
2012-07-23,36
2012-07-24,16
2012-07-25,26
2012-07-26,6
2012-07-27,18
2012-07-28,24
2012-07-29,15
2012-07-30,20
2012-07-31,18
2012-08-01,32
2012-08-02,58
2012-08-03,37
2012-08-04,32
2012-08-05,46
2012-08-06,41
2012-08-07,23
2012-08-08,19
2012-08-09,17
2012-08-10,20
2012-08-11,21
2012-08-12,15
2012-08-13,5
2012-08-14,17
2012-08-15,19
2012-08-16,15
2012-08-17,28
2012-08-18,26
2012-08-19,14
2012-08-20,12
2012-08-21,9
2012-08-22,1
2012-08-23,0
2012-08-24,0
2012-08-25,0
2012-08-26,19
2012-08-27,19
2012-08-28,15
2012-08-29,16
2012-08-30,23
2012-08-31,23
2012-09-01,2
2012-09-02,0
2012-09-03,33
2012-09-04,34
2012-09-05,27
2012-09-06,20
2012-09-07,17
2012-09-08,23
2012-09-09,22
2012-09-10,17
2012-09-11,25
2012-09-12,15
2012-09-13,12
2012-09-14,15
2012-09-15,25
2012-09-16,24
2012-09-17,16
2012-09-18,18
2012-09-19,11
2012-09-20,18
2012-09-21,15
2012-09-22,13
2012-09-23,20
2012-09-24,18
2012-09-25,9
2012-09-26,9
2012-09-27,14
2012-09-28,24
2012-09-29,29
2012-09-30,20
2012-10-01,19
2012-10-02,27
2012-10-03,26
2012-10-04,25
2012-10-05,24
2012-10-06,21
2012-10-07,15
2012-10-08,16
2012-10-09,12
2012-10-10,10
2012-10-11,17
2012-10-12,14
2012-10-13,17
2012-10-14,20
2012-10-15,13
2012-10-16,18
2012-10-17,31
2012-10-18,20
2012-10-19,9
2012-10-20,13
2012-10-21,22
2012-10-22,7
2012-10-23,7
2012-10-24,13
2012-10-25,16
2012-10-26,22
2012-10-27,21
2012-10-28,15
2012-10-29,16
2012-10-30,12
2012-10-31,12
2012-11-01,14
2012-11-02,16
2012-11-03,25
2012-11-04,17
2012-11-05,22
2012-11-06,16
2012-11-07,14
2012-11-08,18
2012-11-09,24
2012-11-10,16
2012-11-11,25
2012-11-12,20
2012-11-13,16
2012-11-14,11
2012-11-15,25
2012-11-16,22
2012-11-17,21
2012-11-18,24
2012-11-19,15
2012-11-20,20
2012-11-21,18
2012-11-22,29
2012-11-23,13
2012-11-24,13
2012-11-25,13
2012-11-26,8
2012-11-27,12
2012-11-28,16
2012-11-29,13
2012-11-30,18
2012-12-01,25
2012-12-02,19
2012-12-03,30
2012-12-04,15
2012-12-05,12
2012-12-06,21
2012-12-07,15
2012-12-08,17
2012-12-09,16
2012-12-10,17
2012-12-11,6
2012-12-12,29
2012-12-13,18
2012-12-14,16
2012-12-15,13
2012-12-16,15
2012-12-17,15
2012-12-18,15
2012-12-19,11
2012-12-20,22
2012-12-21,16
2012-12-22,15
2012-12-23,14
2012-12-24,24
2012-12-25,0
2012-12-26,13
2012-12-27,9
2012-12-28,11
2012-12-29,13
2012-12-30,18
2012-12-31,17
2013-01-01,12
2013-01-02,29
2013-01-03,20
2013-01-04,18
2013-01-05,22
2013-01-06,26
2013-01-07,13
2013-01-08,21
2013-01-09,17
2013-01-10,16
2013-01-11,24
2013-01-12,17
2013-01-13,9
2013-01-14,19
2013-01-15,22
2013-01-16,4
2013-01-17,14
2013-01-18,18
2013-01-19,17
2013-01-20,9
2013-01-21,16
2013-01-22,15
2013-01-23,17
2013-01-24,11
2013-01-25,11
2013-01-26,18
2013-01-27,11
2013-01-28,15
2013-01-29,12
2013-01-30,11
2013-01-31,19
2013-02-01,20
2013-02-02,29
2013-02-03,23
2013-02-04,18
2013-02-05,17
2013-02-06,12
2013-02-07,17
2013-02-08,27
2013-02-09,18
2013-02-10,17
2013-02-11,16
2013-02-12,25
2013-02-13,21
2013-02-14,26
2013-02-15,22
2013-02-16,32
2013-02-17,28
2013-02-18,18
2013-02-19,11
2013-02-20,7
2013-02-21,19
2013-02-22,13
2013-02-23,30
2013-02-24,26
2013-02-25,19
2013-02-26,18
2013-02-27,25
2013-02-28,11
2013-03-01,21
2013-03-02,26
2013-03-03,13
2013-03-04,25
2013-03-05,28
2013-03-06,14
2013-03-07,20
2013-03-08,17
2013-03-09,25
2013-03-10,17
2013-03-11,12
2013-03-12,10
2013-03-13,12
2013-03-14,20
2013-03-15,22
2013-03-16,17
2013-03-17,15
2013-03-18,18
2013-03-19,17
2013-03-20,12
2013-03-21,19
2013-03-22,10
2013-03-23,24
2013-03-24,13
2013-03-25,15
2013-03-26,21
2013-03-27,18
2013-03-28,10
2013-03-29,20
2013-03-30,33
2013-03-31,21
2013-04-01,15
2013-04-02,23
2013-04-03,20
2013-04-04,31
2013-04-05,25
2013-04-06,26
2013-04-07,13
2013-04-08,16
2013-04-09,20
2013-04-10,12
2013-04-11,18
2013-04-12,19
2013-04-13,23
2013-04-14,19
2013-04-15,20
2013-04-16,25
2013-04-17,20
2013-04-18,19
2013-04-19,10
2013-04-20,20
2013-04-21,21
2013-04-22,18
2013-04-23,13
2013-04-24,32
2013-04-25,15
2013-04-26,23
2013-04-27,27
2013-04-28,30
2013-04-29,24
2013-04-30,50
2013-05-01,52
2013-05-02,19
2013-05-03,18
2013-05-04,15
2013-05-05,25
2013-05-06,33
2013-05-07,28
2013-05-08,26
2013-05-09,18
2013-05-10,17
2013-05-11,16
2013-05-12,13
2013-05-13,20
2013-05-14,26
2013-05-15,2
2013-05-16,19
2013-05-17,15
2013-05-18,27
2013-05-19,21
2013-05-20,54
2013-05-21,28
2013-05-22,14
2013-05-23,13
2013-05-24,23
2013-05-25,19
2013-05-26,19
2013-05-27,17
2013-05-28,19
2013-05-29,18
2013-05-30,26
2013-05-31,43
2013-06-01,31
2013-06-02,26
2013-06-03,29
2013-06-04,16
2013-06-05,21
2013-06-06,15
2013-06-07,24
2013-06-08,31
2013-06-09,28
2013-06-10,19
2013-06-11,30
2013-06-12,17
2013-06-13,22
2013-06-14,27
2013-06-15,32
2013-06-16,40
2013-06-17,22
2013-06-18,11
2013-06-19,21
2013-06-20,39
2013-06-21,21
2013-06-22,19
2013-06-23,42
2013-06-24,23
2013-06-25,24
2013-06-26,17
2013-06-27,28
2013-06-28,32
2013-06-29,27
2013-06-30,25
2013-07-01,34
2013-07-02,22
2013-07-03,17
2013-07-04,29
2013-07-05,29
2013-07-06,29
2013-07-07,27
2013-07-08,33
2013-07-09,15
2013-07-10,26
2013-07-11,23
2013-07-12,32
2013-07-13,29
2013-07-14,31
2013-07-15,47
2013-07-16,44
2013-07-17,50
2013-07-18,44
2013-07-19,45
2013-07-20,28
2013-07-21,20
2013-07-22,20
2013-07-23,14
2013-07-24,19
2013-07-25,16
2013-07-26,31
2013-07-27,19
2013-07-28,22
2013-07-29,15
2013-07-30,23
2013-07-31,13
2013-08-01,43
2013-08-02,24
2013-08-03,42
2013-08-04,22
2013-08-05,21
2013-08-06,27
2013-08-07,21
2013-08-08,26
2013-08-09,32
2013-08-10,8
2013-08-11,16
2013-08-12,27
2013-08-13,14
2013-08-14,30
2013-08-15,22
2013-08-16,34
2013-08-17,40
2013-08-18,28
2013-08-19,31
2013-08-20,26
2013-08-21,37
2013-08-22,19
2013-08-23,30
2013-08-24,38
2013-08-25,30
2013-08-26,26
2013-08-27,54
2013-08-28,21
2013-08-29,28
2013-08-30,51
2013-08-31,28
2013-09-01,42
2013-09-02,34
2013-09-03,37
2013-09-04,24
2013-09-05,24
2013-09-06,29
2013-09-07,36
2013-09-08,31
2013-09-09,24
2013-09-10,36
2013-09-11,25
2013-09-12,28
2013-09-13,19
2013-09-14,31
2013-09-15,19
2013-09-16,13
2013-09-17,19
2013-09-18,9
2013-09-19,16
2013-09-20,13
2013-09-21,19
2013-09-22,15
2013-09-23,9
2013-09-24,17
2013-09-25,18
2013-09-26,21
2013-09-27,29
2013-09-28,32
2013-09-29,26
2013-09-30,17
2013-10-01,20
2013-10-02,19
2013-10-03,24
2013-10-04,20
2013-10-05,24
2013-10-06,29
2013-10-07,16
2013-10-08,12
2013-10-09,21
2013-10-10,16
2013-10-11,23
2013-10-12,18
2013-10-13,14
2013-10-14,15
2013-10-15,21
2013-10-16,14
2013-10-17,21
2013-10-18,17
2013-10-19,18
2013-10-20,19
2013-10-21,8
2013-10-22,19
2013-10-23,16
2013-10-24,14
2013-10-25,16
2013-10-26,38
2013-10-27,30
2013-10-28,18
2013-10-29,15
2013-10-30,16
2013-10-31,20
2013-11-01,23
2013-11-02,19
2013-11-03,22
2013-11-04,13
2013-11-05,13
2013-11-06,16
2013-11-07,17
2013-11-08,23
2013-11-09,14
2013-11-10,20
2013-11-11,17
2013-11-12,13
2013-11-13,9
2013-11-14,11
2013-11-15,19
2013-11-16,22
2013-11-17,19
2013-11-18,13
2013-11-19,12
2013-11-20,11
2013-11-21,19
2013-11-22,7
2013-11-23,14
2013-11-24,17
2013-11-25,15
2013-11-26,14
2013-11-27,14
2013-11-28,24
2013-11-29,18
2013-11-30,27
2013-12-01,5
2013-12-02,17
2013-12-03,14
2013-12-04,21
2013-12-05,16
2013-12-06,17
2013-12-07,19
2013-12-08,15
2013-12-09,15
2013-12-10,15
2013-12-11,11
2013-12-12,28
2013-12-13,20
2013-12-14,24
2013-12-15,38
2013-12-16,14
2013-12-17,17
2013-12-18,21
2013-12-19,20
2013-12-20,18
2013-12-21,28
2013-12-22,13
2013-12-23,22
2013-12-24,15
2013-12-25,0
2013-12-26,19
2013-12-27,13
2013-12-28,5
2013-12-29,9
2013-12-30,14
2013-12-31,24
2014-01-01,17
2014-01-02,19
2014-01-03,13
2014-01-04,21
2014-01-05,14
2014-01-06,11
2014-01-07,10
2014-01-08,10
2014-01-09,12
2014-01-10,13
2014-01-11,11
2014-01-12,22
2014-01-13,13
2014-01-14,8
2014-01-15,17
2014-01-16,16
2014-01-17,15
2014-01-18,11
2014-01-19,12
2014-01-20,13
2014-01-21,16
2014-01-22,17
2014-01-23,7
2014-01-24,9
2014-01-25,16
2014-01-26,12
2014-01-27,19
2014-01-28,3
2014-01-29,11
2014-01-30,24
2014-01-31,39
2014-02-01,20
2014-02-02,21
2014-02-03,30
2014-02-04,5
2014-02-05,0
2014-02-06,0
2014-02-07,0
2014-02-08,33
2014-02-09,13
2014-02-10,18
2014-02-11,16
2014-02-12,20
2014-02-13,19
2014-02-14,32
2014-02-15,31
2014-02-16,25
2014-02-17,22
2014-02-18,20
2014-02-19,29
2014-02-20,23
2014-02-21,19
2014-02-22,20
2014-02-23,23
2014-02-24,17
2014-02-25,19
2014-02-26,23
2014-02-27,27
2014-02-28,39
2014-03-01,37
2014-03-02,28
2014-03-03,38
2014-03-04,19
2014-03-05,19
2014-03-06,18
2014-03-07,24
2014-03-08,18
2014-03-09,24
2014-03-10,15
2014-03-11,23
2014-03-12,14
2014-03-13,26
2014-03-14,29
2014-03-15,15
2014-03-16,19
2014-03-17,29
2014-03-18,15
2014-03-19,19
2014-03-20,27
2014-03-21,19
2014-03-22,16
2014-03-23,17
2014-03-24,15
2014-03-25,11
2014-03-26,20
2014-03-27,17
2014-03-28,23
2014-03-29,29
2014-03-30,21
2014-03-31,19
2014-04-01,14
2014-04-02,32
2014-04-03,13
2014-04-04,16
2014-04-05,24
2014-04-06,19
2014-04-07,22
2014-04-08,11
2014-04-09,14
2014-04-10,17
2014-04-11,28
2014-04-12,19
2014-04-13,16
2014-04-14,20
2014-04-15,18
2014-04-16,30
2014-04-17,23
2014-04-18,16
2014-04-19,21
2014-04-20,19
2014-04-21,28
2014-04-22,19
2014-04-23,24
2014-04-24,22
2014-04-25,33
2014-04-26,25
2014-04-27,14
2014-04-28,16
2014-04-29,12
2014-04-30,13
2014-05-01,17
2014-05-02,24
2014-05-03,30
2014-05-04,32
2014-05-05,21
2014-05-06,26
2014-05-07,23
2014-05-08,33
2014-05-09,22
2014-05-10,39
2014-05-11,30
2014-05-12,24
2014-05-13,19
2014-05-14,39
2014-05-15,31
2014-05-16,21
2014-05-17,35
2014-05-18,27
2014-05-19,24
2014-05-20,15
2014-05-21,26
2014-05-22,22
2014-05-23,28
2014-05-24,43
2014-05-25,33
2014-05-26,22
2014-05-27,15
2014-05-28,14
2014-05-29,19
2014-05-30,29
2014-05-31,41
2014-06-01,40
2014-06-02,37
2014-06-03,35
2014-06-04,23
2014-06-05,27
2014-06-06,31
2014-06-07,39
2014-06-08,17
2014-06-09,12
2014-06-10,15
2014-06-11,16
2014-06-12,44
2014-06-13,23
2014-06-14,29
2014-06-15,21
2014-06-16,41
2014-06-17,51
2014-06-18,18
2014-06-19,17
2014-06-20,29
2014-06-21,24
2014-06-22,20
2014-06-23,26
2014-06-24,19
2014-06-25,12
2014-06-26,30
2014-06-27,23
2014-06-28,43
2014-06-29,35
2014-06-30,33
2014-07-01,22
2014-07-02,12
2014-07-03,10
2014-07-04,29
2014-07-05,38
2014-07-06,29
2014-07-07,44
2014-07-08,15
2014-07-09,25
2014-07-10,27
2014-07-11,30
2014-07-12,19
2014-07-13,47
2014-07-14,27
2014-07-15,14
2014-07-16,22
2014-07-17,27
2014-07-18,38
2014-07-19,44
2014-07-20,20
2014-07-21,28
2014-07-22,37
2014-07-23,21
2014-07-24,18
2014-07-25,24
2014-07-26,37
2014-07-27,22
2014-07-28,19
2014-07-29,22
2014-07-30,18
2014-07-31,31
2014-08-01,51
2014-08-02,38
2014-08-03,27
2014-08-04,20
2014-08-05,23
2014-08-06,22
2014-08-07,19
2014-08-08,32
2014-08-09,28
2014-08-10,32
2014-08-11,19
2014-08-12,23
2014-08-13,25
2014-08-14,21
2014-08-15,43
2014-08-16,31
2014-08-17,13
2014-08-18,23
2014-08-19,20
2014-08-20,20
2014-08-21,20
2014-08-22,25
2014-08-23,33
2014-08-24,30
2014-08-25,18
2014-08-26,13
2014-08-27,32
2014-08-28,21
2014-08-29,31
2014-08-30,54
2014-08-31,44
2014-09-01,38
2014-09-02,23
2014-09-03,45
2014-09-04,29
2014-09-05,34
2014-09-06,41
2014-09-07,37
2014-09-08,27
2014-09-09,24
2014-09-10,11
2014-09-11,17
2014-09-12,24
2014-09-13,39
2014-09-14,32
2014-09-15,29
2014-09-16,29
2014-09-17,19
2014-09-18,10
2014-09-19,25
2014-09-20,19
2014-09-21,19
2014-09-22,19
2014-09-23,26
2014-09-24,22
2014-09-25,20
2014-09-26,21
2014-09-27,26
2014-09-28,28
2014-09-29,13
2014-09-30,16
2014-10-01,30
2014-10-02,27
2014-10-03,22
2014-10-04,21
2014-10-05,29
2014-10-06,22
2014-10-07,20
2014-10-08,23
2014-10-09,28
2014-10-10,20
2014-10-11,22
2014-10-12,31
2014-10-13,12
2014-10-14,25
2014-10-15,19
2014-10-16,19
2014-10-17,32
2014-10-18,17
2014-10-19,19
2014-10-20,15
2014-10-21,20
2014-10-22,16
2014-10-23,12
2014-10-24,23
2014-10-25,34
2014-10-26,19
2014-10-27,13
2014-10-28,11
2014-10-29,10
2014-10-30,25
2014-10-31,28
2014-11-01,22
2014-11-02,26
2014-11-03,24
2014-11-04,20
2014-11-05,23
2014-11-06,23
2014-11-07,37
2014-11-08,19
2014-11-09,28
2014-11-10,26
2014-11-11,26
2014-11-12,20
2014-11-13,11
2014-11-14,16
2014-11-15,17
2014-11-16,29
2014-11-17,16
2014-11-18,12
2014-11-19,11
2014-11-20,7
2014-11-21,16
2014-11-22,26
2014-11-23,19
2014-11-24,14
2014-11-25,19
2014-11-26,26
2014-11-27,32
2014-11-28,30
2014-11-29,22
2014-11-30,10
2014-12-01,24
2014-12-02,16
2014-12-03,27
2014-12-04,21
2014-12-05,19
2014-12-06,19
2014-12-07,18
2014-12-08,10
2014-12-09,12
2014-12-10,22
2014-12-11,23
2014-12-12,24
2014-12-13,19
2014-12-14,29
2014-12-15,22
2014-12-16,14
2014-12-17,18
2014-12-18,26
2014-12-19,26
2014-12-20,26
2014-12-21,16
2014-12-22,21
2014-12-23,23
2014-12-24,15
2014-12-25,0
2014-12-26,13
2014-12-27,7
2014-12-28,7
2014-12-29,16
2014-12-30,5
2014-12-31,18
2015-01-01,18
2015-01-02,25
2015-01-03,14
2015-01-04,13
2015-01-05,13
2015-01-06,13
2015-01-07,21
2015-01-08,15
2015-01-09,10
2015-01-10,24
2015-01-11,20
2015-01-12,11
2015-01-13,9
2015-01-14,14
2015-01-15,16
2015-01-16,21
2015-01-17,11
2015-01-18,13
2015-01-19,13
2015-01-20,9
2015-01-21,12
2015-01-22,11
2015-01-23,11
2015-01-24,14
2015-01-25,5
2015-01-26,15
2015-01-27,10
2015-01-28,11
2015-01-29,13
2015-01-30,29
2015-01-31,25
2015-02-01,7
2015-02-02,18
2015-02-03,18
2015-02-04,13
2015-02-05,16
2015-02-06,26
2015-02-07,23
2015-02-08,23
2015-02-09,11
2015-02-10,13
2015-02-11,20
2015-02-12,20
2015-02-13,27
2015-02-14,26
2015-02-15,23
2015-02-16,26
2015-02-17,27
2015-02-18,11
2015-02-19,23
2015-02-20,14
2015-02-21,29
2015-02-22,19
2015-02-23,11
2015-02-24,20
2015-02-25,17
2015-02-26,15
2015-02-27,31
2015-02-28,25
2015-03-01,22
2015-03-02,15
2015-03-03,6
2015-03-04,11
2015-03-05,15
2015-03-06,7
2015-03-07,8
2015-03-08,12
2015-03-09,16
2015-03-10,11
2015-03-11,21
2015-03-12,11
2015-03-13,10
2015-03-14,30
2015-03-15,10
2015-03-16,5
2015-03-17,14
2015-03-18,10
2015-03-19,11
2015-03-20,14
2015-03-21,15
2015-03-22,7
2015-03-23,11
2015-03-24,17
2015-03-25,19
2015-03-26,10
2015-03-27,20
2015-03-28,16
2015-03-29,11
2015-03-30,12
2015-03-31,11
2015-04-01,25
2015-04-02,17
2015-04-03,34
2015-04-04,20
2015-04-05,17
2015-04-06,13
2015-04-07,10
2015-04-08,17
2015-04-09,18
2015-04-10,13
2015-04-11,18
2015-04-12,22
2015-04-13,23
2015-04-14,18
2015-04-15,26
2015-04-16,23
2015-04-17,26
2015-04-18,19
2015-04-19,10
2015-04-20,9
2015-04-21,7
2015-04-22,11
2015-04-23,19
2015-04-24,18
2015-04-25,7
2015-04-26,11
2015-04-27,12
2015-04-28,15
2015-04-29,10
2015-04-30,18
2015-05-01,21
