t,node_id,on_hand,backlog_external,backlog_children,pipeline_in,orders_to_parent,received,phase,demand,fulfilled_external,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
4,R2,72.0,0.0,0.0,253.0,73.0,0.0,EOD,73,73.0,2.16,0.0,0.0,0.0,2.16
4,R3,320.0,0.0,0.0,883.0,154.0,0.0,EOD,154,154.0,9.6,0.0,0.0,0.0,9.6
5,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
5,W1,911.0,0.0,156.0,816.0,165.0,0.0,EOD,0,0.0,18.22,0.0,16.65,350.0,384.87
5,W2,966.0,0.0,154.0,883.0,154.0,0.0,EOD,0,0.0,19.32,0.0,16.54,0.0,35.86
5,R1,179.0,0.0,0.0,296.0,113.0,0.0,EOD,113,113.0,5.37,0.0,0.0,0.0,5.37
5,R2,0.0,34.0,0.0,253.0,106.0,0.0,EOD,106,72.0,0.0,17.0,0.0,0.0,17.0
5,R3,383.0,0.0,0.0,609.0,211.0,274.0,EOD,211,211.0,11.49,0.0,0.0,0.0,11.49
6,Supplier,0.0,0.0,319.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
6,W1,649.0,0.0,113.0,816.0,219.0,0.0,EOD,0,0.0,12.98,0.0,17.19,380.0,410.17
6,W2,601.0,0.0,0.0,883.0,211.0,0.0,EOD,0,0.0,12.02,0.0,17.11,350.0,379.13
6,R1,69.0,0.0,0.0,296.0,110.0,0.0,EOD,110,110.0,2.07,0.0,0.0,0.0,2.07
6,R2,128.0,0.0,0.0,262.0,91.0,253.0,EOD,91,91.0,3.84,0.0,0.0,0.0,3.84
6,R3,447.0,0.0,0.0,706.0,204.0,268.0,EOD,204,204.0,13.41,0.0,0.0,0.0,13.41
7,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
7,W1,649.0,0.0,314.0,1200.0,201.0,0.0,EOD,0,0.0,12.98,0.0,17.01,0.0,29.990000000000002
7,W2,601.0,0.0,204.0,1248.0,204.0,0.0,EOD,0,0.0,12.02,0.0,17.04,0.0,29.06
7,R1,189.0,0.0,0.0,0.0,176.0,296.0,EOD,176,176.0,5.67,0.0,0.0,0.0,5.67
7,R2,0.0,21.0,0.0,262.0,149.0,0.0,EOD,149,128.0,0.0,10.5,0.0,0.0,10.5
7,R3,148.0,0.0,0.0,706.0,299.0,0.0,EOD,299,299.0,4.4399999999999995,0.0,0.0,0.0,4.4399999999999995
8,Supplier,0.0,0.0,405.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
8,W1,703.0,0.0,240.0,747.0,325.0,453.0,EOD,0,0.0,14.06,0.0,18.25,350.0,382.31
8,W2,372.0,0.0,0.0,974.0,299.0,274.0,EOD,0,0.0,7.44,0.0,17.990000000000002,600.0,625.43
8,R1,24.0,0.0,0.0,399.0,165.0,0.0,EOD,165,165.0,0.72,0.0,0.0,0.0,0.72
8,R2,0.0,117.0,0.0,262.0,96.0,0.0,EOD,96,0.0,0.0,58.5,0.0,0.0,58.5
8,R3,213.0,0.0,0.0,868.0,276.0,341.0,EOD,276,276.0,6.39,0.0,0.0,0.0,6.39
9,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1800.0,1800.0
9,W1,367.0,0.0,165.0,1273.0,261.0,0.0,EOD,0,0.0,7.34,0.0,17.61,380.0,404.95
9,W2,364.0,0.0,0.0,1209.0,276.0,268.0,EOD,0,0.0,7.28,0.0,17.76,350.0,375.04
9,R1,0.0,71.0,0.0,399.0,95.0,0.0,EOD,95,24.0,0.0,35.5,0.0,0.0,35.5
9,R2,32.0,0.0,0.0,336.0,113.0,262.0,EOD,113,113.0,0.96,0.0,0.0,0.0,0.96
9,R3,0.0,11.0,0.0,1144.0,224.0,0.0,EOD,224,213.0,0.0,5.5,0.0,0.0,5.5
10,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
10,W1,470.0,0.0,113.0,1171.0,208.0,363.0,EOD,0,0.0,9.4,0.0,17.08,350.0,376.48
10,W2,364.0,0.0,224.0,1485.0,224.0,0.0,EOD,0,0.0,7.28,0.0,17.240000000000002,0.0,24.520000000000003
10,R1,232.0,0.0,0.0,260.0,96.0,399.0,EOD,96,96.0,6.96,0.0,0.0,0.0,6.96
10,R2,0.0,74.0,0.0,336.0,106.0,0.0,EOD,106,32.0,0.0,37.0,0.0,0.0,37.0
10,R3,170.0,0.0,0.0,779.0,184.0,365.0,EOD,184,184.0,5.1,0.0,0.0,0.0,5.1
11,Supplier,0.0,0.0,432.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
11,W1,470.0,0.0,315.0,1171.0,202.0,0.0,EOD,0,0.0,9.4,0.0,17.02,0.0,26.42
11,W2,297.0,0.0,0.0,1144.0,184.0,341.0,EOD,0,0.0,5.94,0.0,16.84,350.0,372.78
11,R1,125.0,0.0,0.0,260.0,107.0,0.0,EOD,107,107.0,3.75,0.0,0.0,0.0,3.75
11,R2,0.0,172.0,0.0,336.0,98.0,0.0,EOD,98,0.0,0.0,86.0,0.0,0.0,86.0
11,R3,0.0,16.0,0.0,1187.0,186.0,0.0,EOD,186,170.0,0.0,8.0,0.0,0.0,8.0
12,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
12,W1,537.0,0.0,203.0,1197.0,205.0,384.0,EOD,0,0.0,10.74,0.0,17.05,380.0,407.79
12,W2,297.0,0.0,186.0,1552.0,186.0,0.0,EOD,0,0.0,5.94,0.0,16.86,0.0,22.8
12,R1,266.0,0.0,0.0,0.0,119.0,260.0,EOD,119,119.0,7.9799999999999995,0.0,0.0,0.0,7.9799999999999995
12,R2,71.0,0.0,0.0,317.0,93.0,336.0,EOD,93,93.0,2.13,0.0,0.0,0.0,2.13
12,R3,330.0,0.0,0.0,684.0,157.0,503.0,EOD,157,157.0,9.9,0.0,0.0,0.0,9.9
13,Supplier,0.0,0.0,391.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
13,W1,215.0,0.0,93.0,1197.0,212.0,0.0,EOD,0,0.0,4.3,0.0,17.12,350.0,371.42
13,W2,319.0,0.0,0.0,1187.0,157.0,365.0,EOD,0,0.0,6.38,0.0,16.57,350.0,372.95
13,R1,106.0,0.0,0.0,322.0,160.0,0.0,EOD,160,160.0,3.1799999999999997,0.0,0.0,0.0,3.1799999999999997
13,R2,0.0,47.0,0.0,317.0,118.0,0.0,EOD,118,71.0,0.0,23.5,0.0,0.0,23.5
13,R3,355.0,0.0,0.0,751.0,251.0,276.0,EOD,251,251.0,10.65,0.0,0.0,0.0,10.65
14,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
14,W1,741.0,0.0,371.0,1088.0,278.0,526.0,EOD,0,0.0,14.82,0.0,17.78,0.0,32.6
14,W2,68.0,0.0,0.0,1530.0,251.0,0.0,EOD,0,0.0,1.36,0.0,17.51,350.0,368.87
14,R1,0.0,118.0,0.0,322.0,224.0,0.0,EOD,224,106.0,0.0,59.0,0.0,0.0,59.0
14,R2,0.0,189.0,0.0,317.0,142.0,0.0,EOD,142,0.0,0.0,94.5,0.0,0.0,94.5
14,R3,8.0,0.0,0.0,1002.0,347.0,0.0,EOD,347,347.0,0.24,0.0,0.0,0.0,0.24
15,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
15,W1,265.0,0.0,0.0,1105.0,366.0,261.0,EOD,0,0.0,5.3,0.0,18.66,730.0,753.96
15,W2,224.0,0.0,0.0,1278.0,347.0,503.0,EOD,0,0.0,4.48,0.0,18.47,350.0,372.95
15,R1,0.0,22.0,0.0,384.0,226.0,322.0,EOD,226,204.0,0.0,11.0,0.0,0.0,11.0
15,R2,0.0,27.0,0.0,353.0,155.0,317.0,EOD,155,128.0,0.0,13.5,0.0,0.0,13.5
15,R3,84.0,0.0,0.0,941.0,332.0,408.0,EOD,332,332.0,2.52,0.0,0.0,0.0,2.52
16,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
16,W1,265.0,0.0,381.0,1471.0,381.0,0.0,EOD,0,0.0,5.3,0.0,18.81,0.0,24.11
16,W2,168.0,0.0,0.0,1349.0,332.0,276.0,EOD,0,0.0,3.36,0.0,18.32,350.0,371.68
16,R1,0.0,164.0,0.0,384.0,142.0,0.0,EOD,142,0.0,0.0,82.0,0.0,0.0,82.0
16,R2,0.0,120.0,0.0,353.0,93.0,0.0,EOD,93,0.0,0.0,60.0,0.0,0.0,60.0
16,R3,0.0,133.0,0.0,1273.0,217.0,0.0,EOD,217,84.0,0.0,66.5,0.0,0.0,66.5
17,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
17,W1,307.0,0.0,248.0,1442.0,235.0,410.0,EOD,0,0.0,6.140000000000001,0.0,17.35,350.0,373.49
17,W2,168.0,0.0,217.0,1681.0,217.0,0.0,EOD,0,0.0,3.36,0.0,17.17,0.0,20.53
17,R1,87.0,0.0,0.0,368.0,133.0,384.0,EOD,133,133.0,2.61,0.0,0.0,0.0,2.61
17,R2,0.0,203.0,0.0,353.0,83.0,0.0,EOD,83,0.0,0.0,101.5,0.0,0.0,101.5
17,R3,0.0,36.0,0.0,930.0,246.0,343.0,EOD,246,210.0,0.0,18.0,0.0,0.0,18.0
18,Supplier,0.0,0.0,452.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
18,W1,0.0,0.0,157.0,1442.0,216.0,0.0,EOD,0,0.0,0.0,0.0,17.16,380.0,397.16
18,W2,113.0,0.0,0.0,1273.0,246.0,408.0,EOD,0,0.0,2.2600000000000002,0.0,17.46,350.0,369.72
18,R1,0.0,39.0,0.0,368.0,126.0,0.0,EOD,126,87.0,0.0,19.5,0.0,0.0,19.5
18,R2,73.0,0.0,0.0,307.0,77.0,353.0,EOD,77,77.0,2.19,0.0,0.0,0.0,2.19
18,R3,33.0,0.0,0.0,1142.0,182.0,251.0,EOD,182,182.0,0.99,0.0,0.0,0.0,0.99
19,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
19,W1,158.0,0.0,101.0,1476.0,203.0,417.0,EOD,0,0.0,3.16,0.0,17.03,350.0,370.19
19,W2,113.0,0.0,182.0,1736.0,182.0,0.0,EOD,0,0.0,2.2600000000000002,0.0,16.82,0.0,19.080000000000002
19,R1,194.0,0.0,0.0,259.0,135.0,368.0,EOD,135,135.0,5.819999999999999,0.0,0.0,0.0,5.819999999999999
19,R2,0.0,4.0,0.0,307.0,77.0,0.0,EOD,77,73.0,0.0,2.0,0.0,0.0,2.0
19,R3,193.0,0.0,0.0,795.0,187.0,347.0,EOD,187,187.0,5.79,0.0,0.0,0.0,5.79
20,Supplier,0.0,0.0,385.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
20,W1,436.0,0.0,313.0,1198.0,212.0,278.0,EOD,0,0.0,8.72,0.0,17.12,0.0,25.840000000000003
20,W2,87.0,0.0,0.0,1393.0,187.0,343.0,EOD,0,0.0,1.74,0.0,16.87,350.0,368.61
20,R1,40.0,0.0,0.0,259.0,154.0,0.0,EOD,154,154.0,1.2,0.0,0.0,0.0,1.2
20,R2,0.0,91.0,0.0,307.0,87.0,0.0,EOD,87,0.0,0.0,45.5,0.0,0.0,45.5
20,R3,277.0,0.0,0.0,832.0,248.0,332.0,EOD,248,248.0,8.31,0.0,0.0,0.0,8.31
21,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
21,W1,248.0,0.0,0.0,1247.0,241.0,366.0,EOD,0,0.0,4.96,0.0,17.41,730.0,752.37
21,W2,338.0,0.0,248.0,1511.0,248.0,251.0,EOD,0,0.0,6.76,0.0,17.48,0.0,24.240000000000002
21,R1,95.0,0.0,0.0,289.0,204.0,259.0,EOD,204,204.0,2.85,0.0,0.0,0.0,2.85
21,R2,116.0,0.0,0.0,265.0,100.0,307.0,EOD,100,100.0,3.48,0.0,0.0,0.0,3.48
21,R3,0.0,27.0,0.0,832.0,304.0,0.0,EOD,304,277.0,0.0,13.5,0.0,0.0,13.5
22,Supplier,0.0,0.0,489.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
22,W1,629.0,0.0,304.0,866.0,304.0,381.0,EOD,0,0.0,12.58,0.0,18.04,0.0,30.619999999999997
22,W2,133.0,0.0,0.0,1164.0,304.0,347.0,EOD,0,0.0,2.66,0.0,18.04,600.0,620.7
22,R1,0.0,89.0,0.0,289.0,184.0,0.0,EOD,184,95.0,0.0,44.5,0.0,0.0,44.5
22,R2,8.0,0.0,0.0,265.0,108.0,0.0,EOD,108,108.0,0.24,0.0,0.0,0.0,0.24
22,R3,164.0,0.0,0.0,921.0,272.0,463.0,EOD,272,272.0,4.92,0.0,0.0,0.0,4.92
23,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1800.0,1800.0
23,W1,241.0,0.0,208.0,1411.0,292.0,0.0,EOD,0,0.0,4.82,0.0,17.92,350.0,372.74
23,W2,193.0,0.0,0.0,1384.0,272.0,332.0,EOD,0,0.0,3.86,0.0,17.72,350.0,371.58
23,R1,83.0,0.0,0.0,388.0,117.0,289.0,EOD,117,117.0,2.4899999999999998,0.0,0.0,0.0,2.4899999999999998
23,R2,0.0,81.0,0.0,265.0,89.0,0.0,EOD,89,8.0,0.0,40.5,0.0,0.0,40.5
23,R3,0.0,8.0,0.0,1193.0,172.0,0.0,EOD,172,164.0,0.0,4.0,0.0,0.0,4.0
24,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
24,W1,395.0,0.0,117.0,1252.0,206.0,451.0,EOD,0,0.0,7.9,0.0,17.06,380.0,404.96
24,W2,193.0,0.0,172.0,1656.0,172.0,0.0,EOD,0,0.0,3.86,0.0,16.72,0.0,20.58
24,R1,0.0,56.0,0.0,388.0,139.0,0.0,EOD,139,83.0,0.0,28.0,0.0,0.0,28.0
24,R2,101.0,0.0,0.0,297.0,83.0,265.0,EOD,83,83.0,3.03,0.0,0.0,0.0,3.03
24,R3,149.0,0.0,0.0,824.0,212.0,369.0,EOD,212,212.0,4.47,0.0,0.0,0.0,4.47
25,Supplier,0.0,0.0,378.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
25,W1,139.0,0.0,83.0,1252.0,222.0,0.0,EOD,0,0.0,2.7800000000000002,0.0,17.22,350.0,370.0
25,W2,272.0,0.0,0.0,1193.0,212.0,463.0,EOD,0,0.0,5.44,0.0,17.12,350.0,372.56
25,R1,206.0,0.0,0.0,256.0,126.0,388.0,EOD,126,126.0,6.18,0.0,0.0,0.0,6.18
25,R2,35.0,0.0,0.0,297.0,66.0,0.0,EOD,66,66.0,1.05,0.0,0.0,0.0,1.05
25,R3,0.0,56.0,0.0,1208.0,205.0,0.0,EOD,205,149.0,0.0,28.0,0.0,0.0,28.0
26,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
26,W1,554.0,0.0,275.0,1265.0,192.0,415.0,EOD,0,0.0,11.08,0.0,16.92,0.0,28.0
26,W2,272.0,0.0,205.0,1577.0,205.0,0.0,EOD,0,0.0,5.44,0.0,17.05,0.0,22.490000000000002
26,R1,86.0,0.0,0.0,256.0,120.0,0.0,EOD,120,120.0,2.58,0.0,0.0,0.0,2.58
26,R2,0.0,36.0,0.0,297.0,71.0,0.0,EOD,71,35.0,0.0,18.0,0.0,0.0,18.0
26,R3,306.0,0.0,0.0,656.0,190.0,552.0,EOD,190,190.0,9.18,0.0,0.0,0.0,9.18
27,Supplier,0.0,0.0,397.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
27,W1,554.0,0.0,466.0,1265.0,191.0,0.0,EOD,0,0.0,11.08,0.0,16.91,0.0,27.990000000000002
27,W2,246.0,0.0,0.0,1208.0,190.0,369.0,EOD,0,0.0,4.92,0.0,16.9,350.0,371.82
27,R1,186.0,0.0,0.0,0.0,156.0,256.0,EOD,156,156.0,5.58,0.0,0.0,0.0,5.58
27,R2,162.0,0.0,0.0,0.0,99.0,297.0,EOD,99,99.0,4.859999999999999,0.0,0.0,0.0,4.859999999999999
27,R3,345.0,0.0,0.0,779.0,233.0,272.0,EOD,233,233.0,10.35,0.0,0.0,0.0,10.35
28,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
28,W1,378.0,0.0,0.0,1103.0,255.0,545.0,EOD,0,0.0,7.5600000000000005,0.0,17.55,730.0,755.11
28,W2,246.0,0.0,233.0,1603.0,233.0,0.0,EOD,0,0.0,4.92,0.0,17.33,0.0,22.25
28,R1,21.0,0.0,0.0,402.0,165.0,0.0,EOD,165,165.0,0.63,0.0,0.0,0.0,0.63
28,R2,64.0,0.0,0.0,319.0,98.0,0.0,EOD,98,98.0,1.92,0.0,0.0,0.0,1.92
28,R3,40.0,0.0,0.0,779.0,305.0,0.0,EOD,305,305.0,1.2,0.0,0.0,0.0,1.2
29,Supplier,0.0,0.0,233.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
29,W1,670.0,0.0,263.0,1066.0,263.0,292.0,EOD,0,0.0,13.4,0.0,17.63,0.0,31.03
29,W2,260.0,0.0,0.0,1051.0,305.0,552.0,EOD,0,0.0,5.2,0.0,18.05,600.0,623.25
29,R1,0.0,173.0,0.0,402.0,194.0,0.0,EOD,194,21.0,0.0,86.5,0.0,0.0,86.5
29,R2,0.0,13.0,0.0,319.0,77.0,0.0,EOD,77,64.0,0.0,6.5,0.0,0.0,6.5
29,R3,127.0,0.0,0.0,933.0,297.0,384.0,EOD,297,297.0,3.81,0.0,0.0,0.0,3.81
30,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1400.0,1400.0
30,W1,311.0,0.0,175.0,1329.0,271.0,0.0,EOD,0,0.0,6.22,0.0,17.71,350.0,373.93
30,W2,235.0,0.0,0.0,1317.0,297.0,272.0,EOD,0,0.0,4.7,0.0,17.97,350.0,372.67
30,R1,110.0,0.0,0.0,359.0,119.0,402.0,EOD,119,119.0,3.3,0.0,0.0,0.0,3.3
30,R2,0.0,83.0,0.0,319.0,70.0,0.0,EOD,70,0.0,0.0,41.5,0.0,0.0,41.5
30,R3,0.0,41.0,0.0,1230.0,168.0,0.0,EOD,168,127.0,0.0,20.5,0.0,0.0,20.5
31,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
31,W1,739.0,0.0,364.0,1172.0,189.0,428.0,EOD,0,0.0,14.780000000000001,0.0,16.89,0.0,31.67
31,W2,235.0,0.0,168.0,1614.0,168.0,0.0,EOD,0,0.0,4.7,0.0,16.68,0.0,21.38
31,R1,0.0,13.0,0.0,359.0,123.0,0.0,EOD,123,110.0,0.0,6.5,0.0,0.0,6.5
31,R2,153.0,0.0,0.0,0.0,83.0,319.0,EOD,83,83.0,4.59,0.0,0.0,0.0,4.59
31,R3,112.0,0.0,0.0,835.0,242.0,395.0,EOD,242,242.0,3.36,0.0,0.0,0.0,3.36
32,Supplier,0.0,0.0,357.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
32,W1,411.0,0.0,242.0,1172.0,206.0,0.0,EOD,0,0.0,8.22,0.0,17.06,380.0,405.28
32,W2,209.0,0.0,0.0,1230.0,242.0,384.0,EOD,0,0.0,4.18,0.0,17.42,350.0,371.6
32,R1,219.0,0.0,0.0,0.0,127.0,359.0,EOD,127,127.0,6.569999999999999,0.0,0.0,0.0,6.569999999999999
32,R2,72.0,0.0,0.0,328.0,81.0,0.0,EOD,81,81.0,2.16,0.0,0.0,0.0,2.16
32,R3,0.0,96.0,0.0,1245.0,208.0,0.0,EOD,208,112.0,0.0,48.0,0.0,0.0,48.0
33,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
33,W1,425.0,0.0,81.0,1184.0,208.0,383.0,EOD,0,0.0,8.5,0.0,17.08,350.0,375.58
33,W2,209.0,0.0,208.0,1640.0,208.0,0.0,EOD,0,0.0,4.18,0.0,17.08,0.0,21.259999999999998
33,R1,70.0,0.0,0.0,369.0,149.0,0.0,EOD,149,149.0,2.1,0.0,0.0,0.0,2.1
33,R2,0.0,30.0,0.0,328.0,102.0,0.0,EOD,102,72.0,0.0,15.0,0.0,0.0,15.0
33,R3,239.0,0.0,0.0,707.0,203.0,538.0,EOD,203,203.0,7.17,0.0,0.0,0.0,7.17
34,Supplier,0.0,0.0,416.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
34,W1,680.0,0.0,332.0,929.0,251.0,255.0,EOD,0,0.0,13.6,0.0,17.51,0.0,31.11
34,W2,193.0,0.0,0.0,1245.0,203.0,395.0,EOD,0,0.0,3.86,0.0,17.03,350.0,370.89
34,R1,0.0,96.0,0.0,369.0,166.0,0.0,EOD,166,70.0,0.0,48.0,0.0,0.0,48.0
34,R2,0.0,122.0,0.0,328.0,92.0,0.0,EOD,92,0.0,0.0,61.0,0.0,0.0,61.0
34,R3,286.0,0.0,0.0,821.0,250.0,297.0,EOD,250,250.0,8.58,0.0,0.0,0.0,8.58
35,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
35,W1,353.0,0.0,0.0,1125.0,258.0,263.0,EOD,0,0.0,7.0600000000000005,0.0,17.58,730.0,754.64
35,W2,193.0,0.0,250.0,1656.0,250.0,0.0,EOD,0,0.0,3.86,0.0,17.5,0.0,21.36
35,R1,93.0,0.0,0.0,315.0,180.0,369.0,EOD,180,180.0,2.79,0.0,0.0,0.0,2.79
35,R2,68.0,0.0,0.0,275.0,138.0,328.0,EOD,138,138.0,2.04,0.0,0.0,0.0,2.04
35,R3,0.0,14.0,0.0,821.0,300.0,0.0,EOD,300,286.0,0.0,7.0,0.0,0.0,7.0
36,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
36,W1,624.0,0.0,318.0,1112.0,318.0,271.0,EOD,0,0.0,12.48,0.0,18.18,0.0,30.66
36,W2,181.0,0.0,0.0,1368.0,300.0,538.0,EOD,0,0.0,3.62,0.0,18.0,600.0,621.62
36,R1,0.0,86.0,0.0,315.0,179.0,0.0,EOD,179,93.0,0.0,43.0,0.0,0.0,43.0
36,R2,0.0,57.0,0.0,275.0,125.0,0.0,EOD,125,68.0,0.0,28.5,0.0,0.0,28.5
36,R3,83.0,0.0,0.0,961.0,313.0,410.0,EOD,313,313.0,2.4899999999999998,0.0,0.0,0.0,2.4899999999999998
37,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
37,W1,2.0,0.0,0.0,1430.0,304.0,0.0,EOD,0,0.0,0.04,0.0,18.04,730.0,748.08
37,W2,165.0,0.0,0.0,1371.0,313.0,297.0,EOD,0,0.0,3.3000000000000003,0.0,18.13,350.0,371.43
37,R1,129.0,0.0,0.0,359.0,100.0,315.0,EOD,100,100.0,3.8699999999999997,0.0,0.0,0.0,3.8699999999999997
37,R2,0.0,142.0,0.0,538.0,85.0,0.0,EOD,85,0.0,0.0,71.0,0.0,0.0,71.0
