Date,demand
2011-10-19,49
2011-10-20,51
2011-10-21,40
2011-10-22,66
2011-10-23,52
2011-10-24,52
2011-10-25,37
2011-10-26,37
2011-10-27,49
2011-10-28,47
2011-10-29,65
2011-10-30,57
2011-10-31,35
2011-11-01,49
2011-11-02,42
2011-11-03,40
2011-11-04,33
2011-11-05,66
2011-11-06,52
2011-11-07,12
2011-11-08,45
2011-11-09,26
2011-11-10,51
2011-11-11,57
2011-11-12,51
2011-11-13,78
2011-11-14,55
2011-11-15,40
2011-11-16,35
2011-11-17,37
2011-11-18,49
2011-11-19,52
2011-11-20,64
2011-11-21,39
2011-11-22,36
2011-11-23,61
2011-11-24,55
2011-11-25,98
2011-11-26,38
2011-11-27,51
2011-11-28,33
2011-11-29,37
2011-11-30,35
2011-12-01,34
2011-12-02,46
2011-12-03,56
2011-12-04,57
2011-12-05,59
2011-12-06,31
2011-12-07,39
2011-12-08,43
2011-12-09,42
2011-12-10,50
2011-12-11,88
2011-12-12,55
2011-12-13,46
2011-12-14,50
2011-12-15,52
2011-12-16,49
2011-12-17,71
2011-12-18,68
2011-12-19,49
2011-12-20,52
2011-12-21,49
2011-12-22,76
2011-12-23,93
2011-12-24,67
2011-12-25,0
2011-12-26,44
2011-12-27,46
2011-12-28,43
2011-12-29,29
2011-12-30,64
2011-12-31,49
2012-01-01,46
2012-01-02,45
2012-01-03,36
2012-01-04,48
2012-01-05,43
2012-01-06,33
2012-01-07,57
2012-01-08,52
2012-01-09,22
2012-01-10,36
2012-01-11,30
2012-01-12,35
2012-01-13,41
2012-01-14,50
2012-01-15,57
2012-01-16,38
2012-01-17,39
2012-01-18,39
2012-01-19,43
2012-01-20,44
2012-01-21,40
2012-01-22,62
2012-01-23,28
2012-01-24,24
2012-01-25,30
2012-01-26,31
2012-01-27,47
2012-01-28,57
2012-01-29,60
2012-01-30,37
2012-01-31,34
2012-02-01,54
2012-02-02,35
2012-02-03,42
2012-02-04,61
2012-02-05,56
2012-02-06,42
2012-02-07,23
2012-02-08,44
2012-02-09,52
2012-02-10,35
2012-02-11,65
2012-02-12,65
2012-02-13,49
2012-02-14,58
2012-02-15,15
2012-02-16,51
2012-02-17,40
2012-02-18,73
2012-02-19,73
2012-02-20,52
2012-02-21,12
2012-02-22,0
2012-02-23,0
2012-02-24,0
2012-02-25,56
2012-02-26,76
2012-02-27,48
2012-02-28,33
2012-02-29,27
2012-03-01,41
2012-03-02,54
2012-03-03,77
2012-03-04,61
2012-03-05,44
2012-03-06,52
2012-03-07,35
2012-03-08,47
2012-03-09,27
2012-03-10,57
2012-03-11,40
2012-03-12,59
2012-03-13,32
2012-03-14,65
2012-03-15,41
2012-03-16,66
2012-03-17,47
2012-03-18,62
2012-03-19,36
2012-03-20,38
2012-03-21,26
2012-03-22,39
2012-03-23,48
2012-03-24,66
2012-03-25,69
2012-03-26,50
2012-03-27,40
2012-03-28,30
2012-03-29,20
2012-03-30,50
2012-03-31,26
2012-04-01,0
2012-04-02,42
2012-04-03,36
2012-04-04,25
2012-04-05,46
2012-04-06,63
2012-04-07,47
2012-04-08,34
2012-04-09,38
2012-04-10,47
2012-04-11,45
2012-04-12,51
2012-04-13,57
2012-04-14,62
2012-04-15,69
2012-04-16,26
2012-04-17,38
2012-04-18,45
2012-04-19,14
2012-04-20,19
2012-04-21,36
2012-04-22,53
2012-04-23,29
2012-04-24,33
2012-04-25,36
2012-04-26,28
2012-04-27,39
2012-04-28,55
2012-04-29,47
2012-04-30,28
2012-05-01,42
2012-05-02,39
2012-05-03,46
2012-05-04,47
2012-05-05,12
2012-05-06,71
2012-05-07,51
2012-05-08,20
2012-05-09,49
2012-05-10,33
2012-05-11,32
2012-05-12,77
2012-05-13,61
2012-05-14,21
2012-05-15,34
2012-05-16,41
2012-05-17,44
2012-05-18,50
2012-05-19,43
2012-05-20,65
2012-05-21,45
2012-05-22,34
2012-05-23,32
2012-05-24,49
2012-05-25,48
2012-05-26,63
2012-05-27,44
2012-05-28,61
2012-05-29,38
2012-05-30,44
2012-05-31,40
2012-06-01,46
2012-06-02,51
2012-06-03,44
2012-06-04,52
2012-06-05,51
2012-06-06,44
2012-06-07,49
2012-06-08,40
2012-06-09,79
2012-06-10,71
2012-06-11,65
2012-06-12,32
2012-06-13,55
2012-06-14,57
2012-06-15,67
2012-06-16,71
2012-06-17,58
2012-06-18,35
2012-06-19,31
2012-06-20,40
2012-06-21,28
2012-06-22,49
2012-06-23,71
2012-06-24,59
2012-06-25,43
2012-06-26,74
2012-06-27,38
2012-06-28,35
2012-06-29,52
2012-06-30,35
2012-07-01,52
2012-07-02,36
2012-07-03,49
2012-07-04,51
2012-07-05,33
2012-07-06,63
2012-07-07,53
2012-07-08,39
2012-07-09,38
2012-07-10,35
2012-07-11,35
2012-07-12,37
2012-07-13,34
2012-07-14,48
2012-07-15,45
2012-07-16,41
2012-07-17,48
2012-07-18,35
2012-07-19,45
2012-07-20,62
2012-07-21,70
2012-07-22,59
2012-07-23,33
2012-07-24,49
2012-07-25,49
2012-07-26,35
2012-07-27,60
2012-07-28,90
2012-07-29,76
2012-07-30,54
2012-07-31,39
2012-08-01,42
2012-08-02,61
2012-08-03,83
2012-08-04,89
2012-08-05,48
2012-08-06,47
2012-08-07,54
2012-08-08,38
2012-08-09,80
2012-08-10,78
2012-08-11,36
2012-08-12,57
2012-08-13,73
2012-08-14,73
2012-08-15,85
2012-08-16,55
2012-08-17,77
2012-08-18,85
2012-08-19,92
2012-08-20,8
2012-08-21,31
2012-08-22,25
2012-08-23,15
2012-08-24,45
2012-08-25,82
2012-08-26,107
2012-08-27,47
2012-08-28,43
2012-08-29,44
2012-08-30,35
2012-08-31,69
2012-09-01,67
2012-09-02,67
2012-09-03,64
2012-09-04,42
2012-09-05,48
2012-09-06,45
2012-09-07,47
2012-09-08,71
2012-09-09,49
2012-09-10,36
2012-09-11,34
2012-09-12,52
2012-09-13,28
2012-09-14,31
2012-09-15,60
2012-09-16,51
2012-09-17,35
2012-09-18,37
2012-09-19,44
2012-09-20,40
2012-09-21,45
2012-09-22,81
2012-09-23,71
2012-09-24,51
2012-09-25,41
2012-09-26,51
2012-09-27,27
2012-09-28,34
2012-09-29,47
2012-09-30,42
2012-10-01,41
2012-10-02,56
2012-10-03,48
2012-10-04,51
2012-10-05,56
2012-10-06,71
2012-10-07,34
2012-10-08,45
2012-10-09,48
2012-10-10,53
2012-10-11,53
2012-10-12,60
2012-10-13,77
2012-10-14,54
2012-10-15,45
2012-10-16,26
2012-10-17,55
2012-10-18,49
2012-10-19,59
2012-10-20,62
2012-10-21,87
2012-10-22,54
2012-10-23,60
2012-10-24,35
2012-10-25,45
2012-10-26,34
2012-10-27,51
2012-10-28,59
2012-10-29,43
2012-10-30,54
2012-10-31,45
2012-11-01,66
2012-11-02,61
2012-11-03,82
2012-11-04,76
2012-11-05,50
2012-11-06,34
2012-11-07,47
2012-11-08,50
2012-11-09,50
2012-11-10,68
2012-11-11,62
2012-11-12,27
2012-11-13,53
2012-11-14,49
2012-11-15,60
2012-11-16,35
2012-11-17,65
2012-11-18,64
2012-11-19,50
2012-11-20,45
2012-11-21,57
2012-11-22,68
2012-11-23,86
2012-11-24,40
2012-11-25,58
2012-11-26,45
2012-11-27,32
2012-11-28,21
2012-11-29,28
2012-11-30,65
2012-12-01,62
2012-12-02,51
2012-12-03,49
2012-12-04,36
2012-12-05,35
2012-12-06,54
2012-12-07,50
2012-12-08,65
2012-12-09,69
2012-12-10,31
2012-12-11,48
2012-12-12,49
2012-12-13,46
2012-12-14,37
2012-12-15,79
2012-12-16,39
2012-12-17,47
2012-12-18,42
2012-12-19,36
2012-12-20,48
2012-12-21,54
2012-12-22,78
2012-12-23,74
2012-12-24,67
2012-12-25,0
2012-12-26,53
2012-12-27,32
2012-12-28,31
2012-12-29,44
2012-12-30,46
2012-12-31,31
2013-01-01,25
2013-01-02,33
2013-01-03,37
2013-01-04,29
2013-01-05,45
2013-01-06,51
2013-01-07,32
2013-01-08,21
2013-01-09,21
2013-01-10,39
2013-01-11,33
2013-01-12,52
2013-01-13,36
2013-01-14,24
2013-01-15,25
2013-01-16,33
2013-01-17,28
2013-01-18,30
2013-01-19,51
2013-01-20,39
2013-01-21,27
2013-01-22,31
2013-01-23,29
2013-01-24,39
2013-01-25,26
2013-01-26,45
2013-01-27,52
2013-01-28,21
2013-01-29,26
2013-01-30,18
2013-01-31,36
2013-02-01,37
2013-02-02,49
2013-02-03,47
2013-02-04,32
2013-02-05,38
2013-02-06,24
2013-02-07,38
2013-02-08,53
2013-02-09,50
2013-02-10,42
2013-02-11,27
2013-02-12,34
2013-02-13,53
2013-02-14,33
2013-02-15,50
2013-02-16,64
2013-02-17,50
2013-02-18,36
2013-02-19,42
2013-02-20,43
2013-02-21,44
2013-02-22,36
2013-02-23,66
2013-02-24,51
2013-02-25,40
2013-02-26,45
2013-02-27,45
2013-02-28,23
2013-03-01,45
2013-03-02,50
2013-03-03,45
2013-03-04,35
2013-03-05,32
2013-03-06,21
2013-03-07,39
2013-03-08,47
2013-03-09,56
2013-03-10,32
2013-03-11,47
2013-03-12,40
2013-03-13,51
2013-03-14,36
2013-03-15,43
2013-03-16,53
2013-03-17,41
2013-03-18,38
2013-03-19,24
2013-03-20,35
2013-03-21,35
2013-03-22,47
2013-03-23,57
2013-03-24,41
2013-03-25,33
2013-03-26,36
2013-03-27,19
2013-03-28,36
2013-03-29,35
2013-03-30,42
2013-03-31,36
2013-04-01,39
2013-04-02,27
2013-04-03,20
2013-04-04,24
2013-04-05,27
2013-04-06,60
2013-04-07,50
2013-04-08,32
2013-04-09,35
2013-04-10,26
2013-04-11,21
2013-04-12,45
2013-04-13,57
2013-04-14,53
2013-04-15,38
2013-04-16,31
2013-04-17,31
2013-04-18,23
2013-04-19,40
2013-04-20,53
2013-04-21,35
2013-04-22,32
2013-04-23,36
2013-04-24,16
2013-04-25,31
2013-04-26,37
2013-04-27,39
2013-04-28,52
2013-04-29,35
2013-04-30,23
2013-05-01,19
2013-05-02,12
2013-05-03,41
2013-05-04,59
2013-05-05,44
2013-05-06,38
2013-05-07,33
2013-05-08,45
2013-05-09,24
2013-05-10,43
2013-05-11,49
2013-05-12,47
2013-05-13,35
2013-05-14,34
2013-05-15,28
2013-05-16,36
2013-05-17,39
2013-05-18,62
2013-05-19,42
2013-05-20,42
2013-05-21,43
2013-05-22,28
2013-05-23,40
2013-05-24,44
2013-05-25,57
2013-05-26,47
2013-05-27,48
2013-05-28,34
2013-05-29,24
2013-05-30,21
2013-05-31,40
2013-06-01,65
2013-06-02,31
2013-06-03,48
2013-06-04,35
2013-06-05,36
2013-06-06,56
2013-06-07,44
2013-06-08,47
2013-06-09,75
2013-06-10,56
2013-06-11,18
2013-06-12,39
2013-06-13,45
2013-06-14,51
2013-06-15,76
2013-06-16,63
2013-06-17,26
2013-06-18,17
2013-06-19,32
2013-06-20,42
2013-06-21,44
2013-06-22,66
2013-06-23,22
2013-06-24,5
2013-06-25,27
2013-06-26,46
2013-06-27,33
2013-06-28,46
2013-06-29,51
2013-06-30,60
2013-07-01,45
2013-07-02,23
2013-07-03,52
2013-07-04,47
2013-07-05,46
2013-07-06,55
2013-07-07,53
2013-07-08,32
2013-07-09,36
2013-07-10,33
2013-07-11,39
2013-07-12,63
2013-07-13,64
2013-07-14,43
2013-07-15,37
2013-07-16,32
2013-07-17,40
2013-07-18,30
2013-07-19,47
2013-07-20,44
2013-07-21,40
2013-07-22,44
2013-07-23,37
2013-07-24,37
2013-07-25,53
2013-07-26,54
2013-07-27,51
2013-07-28,51
2013-07-29,41
2013-07-30,38
2013-07-31,41
2013-08-01,64
2013-08-02,70
2013-08-03,66
2013-08-04,56
2013-08-05,51
2013-08-06,53
2013-08-07,48
2013-08-08,60
2013-08-09,51
2013-08-10,65
2013-08-11,85
2013-08-12,46
2013-08-13,42
2013-08-14,37
2013-08-15,47
2013-08-16,46
2013-08-17,68
2013-08-18,59
2013-08-19,50
2013-08-20,49
2013-08-21,53
2013-08-22,49
2013-08-23,73
2013-08-24,82
2013-08-25,62
2013-08-26,14
2013-08-27,22
2013-08-28,35
2013-08-29,54
2013-08-30,49
2013-08-31,71
2013-09-01,64
2013-09-02,69
2013-09-03,49
2013-09-04,34
2013-09-05,45
2013-09-06,39
2013-09-07,52
2013-09-08,59
2013-09-09,39
2013-09-10,26
2013-09-11,34
2013-09-12,34
2013-09-13,33
2013-09-14,49
2013-09-15,67
2013-09-16,32
2013-09-17,31
2013-09-18,48
2013-09-19,22
2013-09-20,29
2013-09-21,41
2013-09-22,49
2013-09-23,26
2013-09-24,31
2013-09-25,28
2013-09-26,30
2013-09-27,29
2013-09-28,29
2013-09-29,46
2013-09-30,33
2013-10-01,35
2013-10-02,27
2013-10-03,27
2013-10-04,38
2013-10-05,43
2013-10-06,47
2013-10-07,28
2013-10-08,24
2013-10-09,34
2013-10-10,24
2013-10-11,29
2013-10-12,46
2013-10-13,24
2013-10-14,27
2013-10-15,33
2013-10-16,20
2013-10-17,24
2013-10-18,33
2013-10-19,47
2013-10-20,32
2013-10-21,25
2013-10-22,38
2013-10-23,24
2013-10-24,23
2013-10-25,20
2013-10-26,60
2013-10-27,34
2013-10-28,30
2013-10-29,19
2013-10-30,25
2013-10-31,18
2013-11-01,37
2013-11-02,48
2013-11-03,36
2013-11-04,12
2013-11-05,31
2013-11-06,26
2013-11-07,42
2013-11-08,29
2013-11-09,33
2013-11-10,33
2013-11-11,32
2013-11-12,28
2013-11-13,20
2013-11-14,30
2013-11-15,34
2013-11-16,52
2013-11-17,55
2013-11-18,34
2013-11-19,32
2013-11-20,33
2013-11-21,16
2013-11-22,17
2013-11-23,32
2013-11-24,34
2013-11-25,23
2013-11-26,29
2013-11-27,41
2013-11-28,51
2013-11-29,46
2013-11-30,29
2013-12-01,33
2013-12-02,22
2013-12-03,35
2013-12-04,28
2013-12-05,28
2013-12-06,27
2013-12-07,37
2013-12-08,35
2013-12-09,15
2013-12-10,28
2013-12-11,31
2013-12-12,19
2013-12-13,27
2013-12-14,32
2013-12-15,28
2013-12-16,8
2013-12-17,15
2013-12-18,15
2013-12-19,8
2013-12-20,30
2013-12-21,18
2013-12-22,41
2013-12-23,35
2013-12-24,24
2013-12-25,0
2013-12-26,34
2013-12-27,20
2013-12-28,25
2013-12-29,21
2013-12-30,21
2013-12-31,30
2014-01-01,19
2014-01-02,21
2014-01-03,25
2014-01-04,23
2014-01-05,26
2014-01-06,25
2014-01-07,25
2014-01-08,11
2014-01-09,28
2014-01-10,16
2014-01-11,31
2014-01-12,42
2014-01-13,22
2014-01-14,23
2014-01-15,15
2014-01-16,8
2014-01-17,30
2014-01-18,43
2014-01-19,36
2014-01-20,30
2014-01-21,28
2014-01-22,20
2014-01-23,17
2014-01-24,17
2014-01-25,46
2014-01-26,23
2014-01-27,17
2014-01-28,12
2014-01-29,19
2014-01-30,24
2014-01-31,20
2014-02-01,47
2014-02-02,39
2014-02-03,19
2014-02-04,11
2014-02-05,16
2014-02-06,29
2014-02-07,19
2014-02-08,33
2014-02-09,50
2014-02-10,17
2014-02-11,23
2014-02-12,32
2014-02-13,34
2014-02-14,33
2014-02-15,40
2014-02-16,31
2014-02-17,21
2014-02-18,22
2014-02-19,23
2014-02-20,20
2014-02-21,23
2014-02-22,32
2014-02-23,35
2014-02-24,20
2014-02-25,28
2014-02-26,15
2014-02-27,34
2014-02-28,29
2014-03-01,41
2014-03-02,24
2014-03-03,19
2014-03-04,17
2014-03-05,15
2014-03-06,27
2014-03-07,31
2014-03-08,24
2014-03-09,32
2014-03-10,27
2014-03-11,33
2014-03-12,27
2014-03-13,21
2014-03-14,38
2014-03-15,28
2014-03-16,20
2014-03-17,21
2014-03-18,28
2014-03-19,17
2014-03-20,22
2014-03-21,28
2014-03-22,44
2014-03-23,21
2014-03-24,24
2014-03-25,20
2014-03-26,17
2014-03-27,23
2014-03-28,26
2014-03-29,26
2014-03-30,30
2014-03-31,25
2014-04-01,19
2014-04-02,22
2014-04-03,26
2014-04-04,20
2014-04-05,43
2014-04-06,24
2014-04-07,24
2014-04-08,18
2014-04-09,30
2014-04-10,33
2014-04-11,26
2014-04-12,59
2014-04-13,33
2014-04-14,12
2014-04-15,27
2014-04-16,17
2014-04-17,19
2014-04-18,27
2014-04-19,36
2014-04-20,31
2014-04-21,13
2014-04-22,25
2014-04-23,29
2014-04-24,24
2014-04-25,35
2014-04-26,41
2014-04-27,42
2014-04-28,34
2014-04-29,30
2014-04-30,22
2014-05-01,23
2014-05-02,18
2014-05-03,53
2014-05-04,36
2014-05-05,27
2014-05-06,26
2014-05-07,32
2014-05-08,25
2014-05-09,26
2014-05-10,54
2014-05-11,30
2014-05-12,12
2014-05-13,16
2014-05-14,29
2014-05-15,38
2014-05-16,25
2014-05-17,39
2014-05-18,44
2014-05-19,32
2014-05-20,22
2014-05-21,25
2014-05-22,25
2014-05-23,40
2014-05-24,31
2014-05-25,37
2014-05-26,29
2014-05-27,12
2014-05-28,24
2014-05-29,31
2014-05-30,26
2014-05-31,37
2014-06-01,30
2014-06-02,20
2014-06-03,31
2014-06-04,27
2014-06-05,29
2014-06-06,28
2014-06-07,54
2014-06-08,28
2014-06-09,28
2014-06-10,17
2014-06-11,11
2014-06-12,18
2014-06-13,29
2014-06-14,50
2014-06-15,47
2014-06-16,21
2014-06-17,33
2014-06-18,28
2014-06-19,20
2014-06-20,35
2014-06-21,23
2014-06-22,46
2014-06-23,18
2014-06-24,24
2014-06-25,22
2014-06-26,21
2014-06-27,29
2014-06-28,30
2014-06-29,30
2014-06-30,26
2014-07-01,18
2014-07-02,27
2014-07-03,36
2014-07-04,39
2014-07-05,38
2014-07-06,32
2014-07-07,47
2014-07-08,22
2014-07-09,28
2014-07-10,43
2014-07-11,58
2014-07-12,55
2014-07-13,34
2014-07-14,21
2014-07-15,13
2014-07-16,23
2014-07-17,19
2014-07-18,33
2014-07-19,30
2014-07-20,25
2014-07-21,38
2014-07-22,23
2014-07-23,28
2014-07-24,28
2014-07-25,3
2014-07-26,29
2014-07-27,41
2014-07-28,30
2014-07-29,20
2014-07-30,19
2014-07-31,18
2014-08-01,39
2014-08-02,33
2014-08-03,35
2014-08-04,29
2014-08-05,27
2014-08-06,26
2014-08-07,33
2014-08-08,32
2014-08-09,37
2014-08-10,37
2014-08-11,39
2014-08-12,30
2014-08-13,12
2014-08-14,4
2014-08-15,39
2014-08-16,46
2014-08-17,3
2014-08-18,34
2014-08-19,27
2014-08-20,20
2014-08-21,6
2014-08-22,35
2014-08-23,11
2014-08-24,60
2014-08-25,25
2014-08-26,4
2014-08-27,11
2014-08-28,32
2014-08-29,38
2014-08-30,35
2014-08-31,23
2014-09-01,19
2014-09-02,30
2014-09-03,27
2014-09-04,7
2014-09-05,22
2014-09-06,35
2014-09-07,35
2014-09-08,26
2014-09-09,20
2014-09-10,19
2014-09-11,39
2014-09-12,17
2014-09-13,9
2014-09-14,1
2014-09-15,1
2014-09-16,10
2014-09-17,14
2014-09-18,19
2014-09-19,28
2014-09-20,25
2014-09-21,20
2014-09-22,24
2014-09-23,9
2014-09-24,15
2014-09-25,13
2014-09-26,21
2014-09-27,20
2014-09-28,5
2014-09-29,17
2014-09-30,7
2014-10-01,34
2014-10-02,21
2014-10-03,28
2014-10-04,32
2014-10-05,28
2014-10-06,35
2014-10-07,34
2014-10-08,34
2014-10-09,19
2014-10-10,17
2014-10-11,39
2014-10-12,32
2014-10-13,20
2014-10-14,7
2014-10-15,30
2014-10-16,22
2014-10-17,28
2014-10-18,33
2014-10-19,34
2014-10-20,11
2014-10-21,3
2014-10-22,17
2014-10-23,12
2014-10-24,23
2014-10-25,31
2014-10-26,21
2014-10-27,18
2014-10-28,18
2014-10-29,15
2014-10-30,26
2014-10-31,33
2014-11-01,38
2014-11-02,33
2014-11-03,15
2014-11-04,16
2014-11-05,3
2014-11-06,15
2014-11-07,15
2014-11-08,21
2014-11-09,14
2014-11-10,6
2014-11-11,1
2014-11-12,11
2014-11-13,15
2014-11-14,23
2014-11-15,33
2014-11-16,25
2014-11-17,12
2014-11-18,16
2014-11-19,27
2014-11-20,21
2014-11-21,24
2014-11-22,42
2014-11-23,43
2014-11-24,47
2014-11-25,40
2014-11-26,38
2014-11-27,50
2014-11-28,49
2014-11-29,12
2014-11-30,38
2014-12-01,27
2014-12-02,20
2014-12-03,43
2014-12-04,20
2014-12-05,43
2014-12-06,63
2014-12-07,34
2014-12-08,57
2014-12-09,34
2014-12-10,30
2014-12-11,32
2014-12-12,45
2014-12-13,50
2014-12-14,56
2014-12-15,40
2014-12-16,40
2014-12-17,32
2014-12-18,63
2014-12-19,40
2014-12-20,64
2014-12-21,47
2014-12-22,45
2014-12-23,52
2014-12-24,50
2014-12-25,0
2014-12-26,51
2014-12-27,50
2014-12-28,35
2014-12-29,35
2014-12-30,30
2014-12-31,21
2015-01-01,27
2015-01-02,29
2015-01-03,25
2015-01-04,31
2015-01-05,21
2015-01-06,38
2015-01-07,16
2015-01-08,28
2015-01-09,25
2015-01-10,39
2015-01-11,40
2015-01-12,30
2015-01-13,23
2015-01-14,26
2015-01-15,41
2015-01-16,36
2015-01-17,35
2015-01-18,37
2015-01-19,34
2015-01-20,30
2015-01-21,23
2015-01-22,21
2015-01-23,18
2015-01-24,33
2015-01-25,21
2015-01-26,28
2015-01-27,26
2015-01-28,36
2015-01-29,25
2015-01-30,27
2015-01-31,29
2015-02-01,34
2015-02-02,31
2015-02-03,35
2015-02-04,55
2015-02-05,29
2015-02-06,49
2015-02-07,51
2015-02-08,46
2015-02-09,33
2015-02-10,33
2015-02-11,51
2015-02-12,46
2015-02-13,40
2015-02-14,32
2015-02-15,31
2015-02-16,14
2015-02-17,26
2015-02-18,35
2015-02-19,28
2015-02-20,33
2015-02-21,34
2015-02-22,51
2015-02-23,25
2015-02-24,29
2015-02-25,34
2015-02-26,33
2015-02-27,27
2015-02-28,32
2015-03-01,55
2015-03-02,30
2015-03-03,31
2015-03-04,32
2015-03-05,26
2015-03-06,29
2015-03-07,41
2015-03-08,43
2015-03-09,25
2015-03-10,23
2015-03-11,16
2015-03-12,36
2015-03-13,35
2015-03-14,49
2015-03-15,38
2015-03-16,34
2015-03-17,32
2015-03-18,26
2015-03-19,27
2015-03-20,36
2015-03-21,36
2015-03-22,36
2015-03-23,22
2015-03-24,25
2015-03-25,26
2015-03-26,25
2015-03-27,30
2015-03-28,29
2015-03-29,46
2015-03-30,22
2015-03-31,40
2015-04-01,42
2015-04-02,38
2015-04-03,31
2015-04-04,32
2015-04-05,21
2015-04-06,26
2015-04-07,36
2015-04-08,39
2015-04-09,27
2015-04-10,28
2015-04-11,32
2015-04-12,36
2015-04-13,40
2015-04-14,21
2015-04-15,45
2015-04-16,29
2015-04-17,23
2015-04-18,29
2015-04-19,35
2015-04-20,28
2015-04-21,33
2015-04-22,23
2015-04-23,31
2015-04-24,37
2015-04-25,43
2015-04-26,37
2015-04-27,23
2015-04-28,17
2015-04-29,19
2015-04-30,21
2015-05-01,33
