t,node_id,on_hand,backlog_external,backlog_children,pipeline_in,orders_to_parent,received,phase,demand,fulfilled_external,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
4,R2,159.0,0.0,0.0,249.0,73.0,87.0,EOD,73,73.0,4.77,0.0,0.0,0.0,4.77
4,R3,320.0,0.0,0.0,883.0,154.0,0.0,EOD,154,154.0,9.6,0.0,0.0,0.0,9.6
5,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,10800.0,10800.0
5,W1,755.0,0.0,0.0,816.0,165.0,0.0,EOD,0,0.0,15.1,0.0,16.65,6450.0,6481.75
5,W2,816.0,0.0,4.0,883.0,154.0,0.0,EOD,0,0.0,16.32,0.0,16.54,6000.0,6032.86
5,R1,278.0,0.0,0.0,197.0,113.0,100.0,EOD,113,113.0,8.34,0.0,0.0,0.0,8.34
5,R2,143.0,0.0,0.0,232.0,106.0,90.0,EOD,106,106.0,4.29,0.0,0.0,0.0,4.29
5,R3,383.0,0.0,0.0,759.0,211.0,274.0,EOD,211,211.0,11.49,0.0,0.0,0.0,11.49
6,Supplier,0.0,0.0,4.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,9500.0,9500.0
6,W1,542.0,0.0,6.0,981.0,219.0,0.0,EOD,0,0.0,10.84,0.0,17.19,9000.0,9028.03
6,W2,601.0,0.0,0.0,1033.0,211.0,0.0,EOD,0,0.0,12.02,0.0,17.11,8600.0,8629.13
6,R1,268.0,0.0,0.0,210.0,110.0,100.0,EOD,110,110.0,8.04,0.0,0.0,0.0,8.04
6,R2,127.0,0.0,0.0,257.0,91.0,75.0,EOD,91,91.0,3.81,0.0,0.0,0.0,3.81
6,R3,447.0,0.0,0.0,706.0,204.0,268.0,EOD,204,204.0,13.41,0.0,0.0,0.0,13.41
7,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,13000.0,13000.0
7,W1,577.0,0.0,0.0,958.0,201.0,242.0,EOD,0,0.0,11.540000000000001,0.0,17.01,8300.0,8328.55
7,W2,401.0,0.0,4.0,1248.0,204.0,0.0,EOD,0,0.0,8.02,0.0,17.04,8000.0,8025.06
7,R1,189.0,0.0,0.0,223.0,176.0,97.0,EOD,176,176.0,5.67,0.0,0.0,0.0,5.67
7,R2,62.0,0.0,0.0,270.0,149.0,84.0,EOD,149,149.0,1.8599999999999999,0.0,0.0,0.0,1.8599999999999999
7,R3,298.0,0.0,0.0,756.0,299.0,150.0,EOD,299,299.0,8.94,0.0,0.0,0.0,8.94
8,Supplier,0.0,0.0,5.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,12000.0,12000.0
8,W1,453.0,0.0,1.0,958.0,325.0,200.0,EOD,0,0.0,9.06,0.0,18.25,13150.0,13177.31
8,W2,375.0,0.0,3.0,1174.0,299.0,274.0,EOD,0,0.0,7.5,0.0,17.990000000000002,12000.0,12025.49
8,R1,137.0,0.0,0.0,285.0,165.0,113.0,EOD,165,165.0,4.109999999999999,0.0,0.0,0.0,4.109999999999999
8,R2,39.0,0.0,0.0,346.0,96.0,73.0,EOD,96,96.0,1.17,0.0,0.0,0.0,1.17
8,R3,213.0,0.0,0.0,865.0,276.0,191.0,EOD,276,276.0,6.39,0.0,0.0,0.0,6.39
9,Supplier,0.0,0.0,3.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,18900.0,18900.0
9,W1,377.0,0.0,0.0,1098.0,261.0,186.0,EOD,0,0.0,7.54,0.0,17.61,10550.0,10575.15
9,W2,368.0,0.0,4.0,1206.0,276.0,268.0,EOD,0,0.0,7.36,0.0,17.76,11000.0,11025.12
9,R1,152.0,0.0,0.0,341.0,95.0,110.0,EOD,95,95.0,4.56,0.0,0.0,0.0,4.56
9,R2,26.0,0.0,0.0,342.0,113.0,100.0,EOD,113,113.0,0.78,0.0,0.0,0.0,0.78
9,R3,139.0,0.0,0.0,990.0,224.0,150.0,EOD,224,224.0,4.17,0.0,0.0,0.0,4.17
10,Supplier,0.0,0.0,11.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,15900.0,15900.0
10,W1,357.0,0.0,0.0,1160.0,208.0,188.0,EOD,0,0.0,7.140000000000001,0.0,17.08,8650.0,8674.22
10,W2,293.0,0.0,3.0,1335.0,224.0,150.0,EOD,0,0.0,5.86,0.0,17.240000000000002,9000.0,9023.1
10,R1,231.0,0.0,0.0,261.0,96.0,175.0,EOD,96,96.0,6.93,0.0,0.0,0.0,6.93
10,R2,17.0,0.0,0.0,358.0,106.0,97.0,EOD,106,106.0,0.51,0.0,0.0,0.0,0.51
10,R3,170.0,0.0,0.0,1000.0,184.0,215.0,EOD,184,184.0,5.1,0.0,0.0,0.0,5.1
11,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,13000.0,13000.0
11,W1,326.0,0.0,6.0,1214.0,202.0,165.0,EOD,0,0.0,6.5200000000000005,0.0,17.02,8000.0,8023.54
11,W2,297.0,0.0,0.0,1368.0,184.0,191.0,EOD,0,0.0,5.94,0.0,16.84,7350.0,7372.78
11,R1,290.0,0.0,0.0,191.0,107.0,166.0,EOD,107,107.0,8.7,0.0,0.0,0.0,8.7
11,R2,68.0,0.0,0.0,309.0,98.0,149.0,EOD,98,98.0,2.04,0.0,0.0,0.0,2.04
11,R3,184.0,0.0,0.0,987.0,186.0,200.0,EOD,186,186.0,5.52,0.0,0.0,0.0,5.52
12,Supplier,0.0,0.0,2.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,11400.0,11400.0
12,W1,338.0,0.0,4.0,1195.0,205.0,219.0,EOD,0,0.0,6.76,0.0,17.05,8750.0,8773.81
12,W2,261.0,0.0,0.0,1402.0,186.0,150.0,EOD,0,0.0,5.22,0.0,16.86,7350.0,7372.08
12,R1,266.0,0.0,0.0,203.0,119.0,95.0,EOD,119,119.0,7.9799999999999995,0.0,0.0,0.0,7.9799999999999995
12,R2,71.0,0.0,0.0,313.0,93.0,96.0,EOD,93,93.0,2.13,0.0,0.0,0.0,2.13
12,R3,327.0,0.0,0.0,873.0,157.0,300.0,EOD,157,157.0,9.81,0.0,0.0,0.0,9.81
13,Supplier,0.0,0.0,7.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,11400.0,11400.0
13,W1,322.0,0.0,0.0,1195.0,212.0,200.0,EOD,0,0.0,6.44,0.0,17.12,8550.0,8573.56
13,W2,319.0,0.0,0.0,1373.0,157.0,215.0,EOD,0,0.0,6.38,0.0,16.57,6350.0,6372.95
13,R1,202.0,0.0,0.0,226.0,160.0,96.0,EOD,160,160.0,6.06,0.0,0.0,0.0,6.06
13,R2,66.0,0.0,0.0,297.0,118.0,113.0,EOD,118,118.0,1.98,0.0,0.0,0.0,1.98
13,R3,351.0,0.0,0.0,755.0,251.0,275.0,EOD,251,251.0,10.53,0.0,0.0,0.0,10.53
14,Supplier,0.0,0.0,7.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,11000.0,11000.0
14,W1,370.0,0.0,0.0,1088.0,278.0,326.0,EOD,0,0.0,7.4,0.0,17.78,11400.0,11425.18
14,W2,269.0,0.0,1.0,1323.0,251.0,200.0,EOD,0,0.0,5.38,0.0,17.51,10000.0,10022.89
14,R1,85.0,0.0,0.0,279.0,224.0,107.0,EOD,224,224.0,2.55,0.0,0.0,0.0,2.55
14,R2,24.0,0.0,0.0,315.0,142.0,100.0,EOD,142,142.0,0.72,0.0,0.0,0.0,0.72
14,R3,229.0,0.0,0.0,780.0,347.0,225.0,EOD,347,347.0,6.87,0.0,0.0,0.0,6.87
15,Supplier,0.0,0.0,8.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,15900.0,15900.0
15,W1,254.0,0.0,0.0,1116.0,366.0,250.0,EOD,0,0.0,5.08,0.0,18.66,14750.0,14773.74
15,W2,221.0,0.0,0.0,1273.0,347.0,300.0,EOD,0,0.0,4.42,0.0,18.47,13600.0,13622.89
15,R1,0.0,22.0,0.0,384.0,226.0,119.0,EOD,226,204.0,0.0,11.0,0.0,0.0,11.0
15,R2,0.0,31.0,0.0,357.0,155.0,100.0,EOD,155,124.0,0.0,15.5,0.0,0.0,15.5
15,R3,84.0,0.0,0.0,941.0,332.0,187.0,EOD,332,332.0,2.52,0.0,0.0,0.0,2.52
16,Supplier,0.0,0.0,5.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,21500.0,21500.0
16,W1,98.0,0.0,6.0,1263.0,381.0,219.0,EOD,0,0.0,1.96,0.0,18.81,15600.0,15620.77
16,W2,168.0,0.0,0.0,1344.0,332.0,279.0,EOD,0,0.0,3.36,0.0,18.32,13350.0,13371.68
16,R1,0.0,4.0,0.0,449.0,142.0,160.0,EOD,142,138.0,0.0,2.0,0.0,0.0,2.0
16,R2,0.0,27.0,0.0,410.0,93.0,97.0,EOD,93,66.0,0.0,13.5,0.0,0.0,13.5
16,R3,53.0,0.0,0.0,1087.0,217.0,186.0,EOD,217,217.0,1.5899999999999999,0.0,0.0,0.0,1.5899999999999999
17,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,21300.0,21300.0
17,W1,57.0,0.0,0.0,1444.0,235.0,200.0,EOD,0,0.0,1.1400000000000001,0.0,17.35,9550.0,9568.49
17,W2,175.0,0.0,0.0,1457.0,217.0,224.0,EOD,0,0.0,3.5,0.0,17.17,8600.0,8620.67
17,R1,87.0,0.0,0.0,368.0,133.0,224.0,EOD,133,133.0,2.61,0.0,0.0,0.0,2.61
17,R2,8.0,0.0,0.0,390.0,83.0,118.0,EOD,83,83.0,0.24,0.0,0.0,0.0,0.24
17,R3,0.0,36.0,0.0,1147.0,246.0,157.0,EOD,246,210.0,0.0,18.0,0.0,0.0,18.0
18,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,13400.0,13400.0
18,W1,41.0,0.0,0.0,1479.0,216.0,200.0,EOD,0,0.0,0.8200000000000001,0.0,17.16,9030.0,9047.98
18,W2,113.0,0.0,0.0,1490.0,246.0,184.0,EOD,0,0.0,2.2600000000000002,0.0,17.46,9600.0,9619.72
18,R1,186.0,0.0,0.0,276.0,126.0,225.0,EOD,126,126.0,5.58,0.0,0.0,0.0,5.58
18,R2,73.0,0.0,0.0,331.0,77.0,142.0,EOD,77,77.0,2.19,0.0,0.0,0.0,2.19
18,R3,32.0,0.0,0.0,1143.0,182.0,250.0,EOD,182,182.0,0.96,0.0,0.0,0.0,0.96
19,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,13400.0,13400.0
19,W1,60.0,0.0,3.0,1476.0,203.0,219.0,EOD,0,0.0,1.2,0.0,17.03,8300.0,8318.23
19,W2,117.0,0.0,0.0,1550.0,182.0,186.0,EOD,0,0.0,2.34,0.0,16.82,7350.0,7369.16
19,R1,194.0,0.0,0.0,258.0,135.0,143.0,EOD,135,135.0,5.819999999999999,0.0,0.0,0.0,5.819999999999999
19,R2,146.0,0.0,0.0,256.0,77.0,150.0,EOD,77,77.0,4.38,0.0,0.0,0.0,4.38
19,R3,193.0,0.0,0.0,977.0,187.0,348.0,EOD,187,187.0,5.79,0.0,0.0,0.0,5.79
20,Supplier,0.0,0.0,3.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,11400.0,11400.0
20,W1,127.0,0.0,4.0,1398.0,212.0,278.0,EOD,0,0.0,2.54,0.0,17.12,8650.0,8669.66
20,W2,80.0,0.0,0.0,1582.0,187.0,150.0,EOD,0,0.0,1.6,0.0,16.87,7350.0,7368.47
20,R1,173.0,0.0,0.0,261.0,154.0,133.0,EOD,154,154.0,5.1899999999999995,0.0,0.0,0.0,5.1899999999999995
20,R2,157.0,0.0,0.0,233.0,87.0,98.0,EOD,87,87.0,4.71,0.0,0.0,0.0,4.71
20,R3,277.0,0.0,0.0,832.0,248.0,332.0,EOD,248,248.0,8.31,0.0,0.0,0.0,8.31
21,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,11900.0,11900.0
21,W1,252.0,0.0,4.0,1247.0,241.0,366.0,EOD,0,0.0,5.04,0.0,17.41,9950.0,9972.45
21,W2,82.0,0.0,0.0,1519.0,248.0,250.0,EOD,0,0.0,1.6400000000000001,0.0,17.48,9600.0,9619.12
21,R1,94.0,0.0,0.0,286.0,204.0,125.0,EOD,204,204.0,2.82,0.0,0.0,0.0,2.82
21,R2,140.0,0.0,0.0,241.0,100.0,83.0,EOD,100,100.0,4.2,0.0,0.0,0.0,4.2
21,R3,190.0,0.0,0.0,863.0,304.0,217.0,EOD,304,304.0,5.7,0.0,0.0,0.0,5.7
22,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,13800.0,13800.0
22,W1,325.0,0.0,0.0,1107.0,304.0,381.0,EOD,0,0.0,6.5,0.0,18.04,12750.0,12774.54
22,W2,132.0,0.0,4.0,1417.0,304.0,350.0,EOD,0,0.0,2.64,0.0,18.04,12000.0,12020.68
22,R1,46.0,0.0,0.0,358.0,184.0,136.0,EOD,184,184.0,1.38,0.0,0.0,0.0,1.38
22,R2,107.0,0.0,0.0,266.0,108.0,75.0,EOD,108,108.0,3.21,0.0,0.0,0.0,3.21
22,R3,164.0,0.0,0.0,917.0,272.0,246.0,EOD,272,272.0,4.92,0.0,0.0,0.0,4.92
23,Supplier,0.0,0.0,8.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,18000.0,18000.0
23,W1,268.0,0.0,0.0,1172.0,292.0,235.0,EOD,0,0.0,5.36,0.0,17.92,12130.0,12153.28
23,W2,194.0,0.0,1.0,1380.0,272.0,337.0,EOD,0,0.0,3.88,0.0,17.72,11000.0,11021.6
23,R1,79.0,0.0,0.0,392.0,117.0,150.0,EOD,117,117.0,2.37,0.0,0.0,0.0,2.37
23,R2,93.0,0.0,0.0,299.0,89.0,75.0,EOD,89,89.0,2.79,0.0,0.0,0.0,2.79
23,R3,174.0,0.0,0.0,1010.0,172.0,182.0,EOD,172,172.0,5.22,0.0,0.0,0.0,5.22
24,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,16800.0,16800.0
24,W1,278.0,0.0,0.0,1252.0,206.0,216.0,EOD,0,0.0,5.5600000000000005,0.0,17.06,8550.0,8572.62
24,W2,238.0,0.0,0.0,1439.0,172.0,217.0,EOD,0,0.0,4.76,0.0,16.72,6600.0,6621.48
24,R1,148.0,0.0,0.0,301.0,139.0,208.0,EOD,139,139.0,4.4399999999999995,0.0,0.0,0.0,4.4399999999999995
24,R2,101.0,0.0,0.0,297.0,83.0,91.0,EOD,83,83.0,3.03,0.0,0.0,0.0,3.03
24,R3,149.0,0.0,0.0,996.0,212.0,187.0,EOD,212,212.0,4.47,0.0,0.0,0.0,4.47
25,Supplier,0.0,0.0,6.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,11000.0,11000.0
25,W1,256.0,0.0,0.0,1252.0,222.0,200.0,EOD,0,0.0,5.12,0.0,17.22,9280.0,9302.34
25,W2,272.0,0.0,0.0,1365.0,212.0,246.0,EOD,0,0.0,5.44,0.0,17.12,8350.0,8372.56
25,R1,206.0,0.0,0.0,256.0,126.0,184.0,EOD,126,126.0,6.18,0.0,0.0,0.0,6.18
25,R2,135.0,0.0,0.0,280.0,66.0,100.0,EOD,66,66.0,4.05,0.0,0.0,0.0,4.05
25,R3,192.0,0.0,0.0,960.0,205.0,248.0,EOD,205,205.0,5.76,0.0,0.0,0.0,5.76
26,Supplier,0.0,0.0,12.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,12900.0,12900.0
26,W1,280.0,0.0,1.0,1265.0,192.0,215.0,EOD,0,0.0,5.6000000000000005,0.0,16.92,7850.0,7872.52
26,W2,254.0,0.0,5.0,1383.0,205.0,182.0,EOD,0,0.0,5.08,0.0,17.05,8000.0,8022.13
26,R1,203.0,0.0,0.0,264.0,120.0,117.0,EOD,120,120.0,6.09,0.0,0.0,0.0,6.09
26,R2,172.0,0.0,0.0,238.0,71.0,108.0,EOD,71,71.0,5.16,0.0,0.0,0.0,5.16
26,R3,302.0,0.0,0.0,860.0,190.0,300.0,EOD,190,190.0,9.06,0.0,0.0,0.0,9.06
27,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,11900.0,11900.0
27,W1,329.0,0.0,0.0,1216.0,191.0,241.0,EOD,0,0.0,6.58,0.0,16.91,7450.0,7473.49
27,W2,246.0,0.0,0.0,1413.0,190.0,187.0,EOD,0,0.0,4.92,0.0,16.9,7600.0,7621.82
27,R1,186.0,0.0,0.0,246.0,156.0,139.0,EOD,156,156.0,5.58,0.0,0.0,0.0,5.58
27,R2,162.0,0.0,0.0,220.0,99.0,89.0,EOD,99,99.0,4.859999999999999,0.0,0.0,0.0,4.859999999999999
27,R3,344.0,0.0,0.0,780.0,233.0,275.0,EOD,233,233.0,10.32,0.0,0.0,0.0,10.32
28,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,10800.0,10800.0
28,W1,380.0,0.0,6.0,1107.0,255.0,300.0,EOD,0,0.0,7.6000000000000005,0.0,17.55,9950.0,9975.15
28,W2,261.0,0.0,0.0,1355.0,233.0,248.0,EOD,0,0.0,5.22,0.0,17.33,9350.0,9372.55
28,R1,146.0,0.0,0.0,271.0,165.0,125.0,EOD,165,165.0,4.38,0.0,0.0,0.0,4.38
28,R2,147.0,0.0,0.0,236.0,98.0,83.0,EOD,98,98.0,4.41,0.0,0.0,0.0,4.41
28,R3,212.0,0.0,0.0,840.0,305.0,173.0,EOD,305,305.0,6.359999999999999,0.0,0.0,0.0,6.359999999999999
29,Supplier,0.0,0.0,5.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,14400.0,14400.0
29,W1,407.0,0.0,0.0,1061.0,263.0,296.0,EOD,0,0.0,8.14,0.0,17.63,10550.0,10575.77
29,W2,261.0,0.0,5.0,1288.0,305.0,300.0,EOD,0,0.0,5.22,0.0,18.05,12000.0,12023.27
29,R1,73.0,0.0,0.0,321.0,194.0,121.0,EOD,194,194.0,2.19,0.0,0.0,0.0,2.19
29,R2,136.0,0.0,0.0,268.0,77.0,66.0,EOD,77,77.0,4.08,0.0,0.0,0.0,4.08
29,R3,127.0,0.0,0.0,928.0,297.0,212.0,EOD,297,297.0,3.81,0.0,0.0,0.0,3.81
30,Supplier,0.0,0.0,5.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,17000.0,17000.0
30,W1,338.0,0.0,2.0,1129.0,271.0,200.0,EOD,0,0.0,6.76,0.0,17.71,10900.0,10924.47
30,W2,237.0,0.0,2.0,1312.0,297.0,276.0,EOD,0,0.0,4.74,0.0,17.97,12000.0,12022.71
30,R1,104.0,0.0,0.0,365.0,119.0,150.0,EOD,119,119.0,3.12,0.0,0.0,0.0,3.12
30,R2,137.0,0.0,0.0,272.0,70.0,71.0,EOD,70,70.0,4.109999999999999,0.0,0.0,0.0,4.109999999999999
30,R3,159.0,0.0,0.0,1028.0,168.0,200.0,EOD,168,168.0,4.77,0.0,0.0,0.0,4.77
31,Supplier,0.0,0.0,2.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,17000.0,17000.0
31,W1,375.0,0.0,0.0,1172.0,189.0,228.0,EOD,0,0.0,7.5,0.0,16.89,7450.0,7474.39
31,W2,239.0,0.0,0.0,1440.0,168.0,172.0,EOD,0,0.0,4.78,0.0,16.68,6600.0,6621.46
31,R1,152.0,0.0,0.0,313.0,123.0,171.0,EOD,123,123.0,4.56,0.0,0.0,0.0,4.56
31,R2,153.0,0.0,0.0,245.0,83.0,99.0,EOD,83,83.0,4.59,0.0,0.0,0.0,4.59
31,R3,112.0,0.0,0.0,1003.0,242.0,195.0,EOD,242,242.0,3.36,0.0,0.0,0.0,3.36
32,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,10400.0,10400.0
32,W1,361.0,0.0,0.0,1169.0,206.0,192.0,EOD,0,0.0,7.22,0.0,17.06,8280.0,8304.28
32,W2,197.0,0.0,0.0,1410.0,242.0,200.0,EOD,0,0.0,3.94,0.0,17.42,9600.0,9621.36
32,R1,219.0,0.0,0.0,242.0,127.0,194.0,EOD,127,127.0,6.569999999999999,0.0,0.0,0.0,6.569999999999999
32,R2,170.0,0.0,0.0,230.0,81.0,98.0,EOD,81,81.0,5.1,0.0,0.0,0.0,5.1
32,R3,137.0,0.0,0.0,1012.0,208.0,233.0,EOD,208,208.0,4.109999999999999,0.0,0.0,0.0,4.109999999999999
33,Supplier,0.0,0.0,6.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,12900.0,12900.0
33,W1,352.0,0.0,8.0,1178.0,208.0,191.0,EOD,0,0.0,7.04,0.0,17.08,8300.0,8324.12
33,W2,206.0,0.0,0.0,1435.0,208.0,217.0,EOD,0,0.0,4.12,0.0,17.08,8350.0,8371.2
33,R1,189.0,0.0,0.0,248.0,149.0,119.0,EOD,149,149.0,5.67,0.0,0.0,0.0,5.67
33,R2,143.0,0.0,0.0,230.0,102.0,75.0,EOD,102,102.0,4.29,0.0,0.0,0.0,4.29
33,R3,234.0,0.0,0.0,920.0,203.0,300.0,EOD,203,203.0,7.02,0.0,0.0,0.0,7.02
34,Supplier,0.0,0.0,8.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,12500.0,12500.0
34,W1,344.0,0.0,1.0,1142.0,251.0,250.0,EOD,0,0.0,6.88,0.0,17.51,10780.0,10804.39
34,W2,196.0,0.0,3.0,1445.0,203.0,190.0,EOD,0,0.0,3.92,0.0,17.03,8000.0,8020.95
34,R1,146.0,0.0,0.0,275.0,166.0,123.0,EOD,166,166.0,4.38,0.0,0.0,0.0,4.38
34,R2,123.0,0.0,0.0,266.0,92.0,72.0,EOD,92,92.0,3.69,0.0,0.0,0.0,3.69
34,R3,284.0,0.0,0.0,820.0,250.0,300.0,EOD,250,250.0,8.52,0.0,0.0,0.0,8.52
35,Supplier,0.0,0.0,12.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,13500.0,13500.0
35,W1,353.0,0.0,0.0,1124.0,258.0,268.0,EOD,0,0.0,7.0600000000000005,0.0,17.58,10550.0,10574.64
35,W2,179.0,0.0,3.0,1412.0,250.0,233.0,EOD,0,0.0,3.58,0.0,17.5,10000.0,10021.08
35,R1,91.0,0.0,0.0,317.0,180.0,125.0,EOD,180,180.0,2.73,0.0,0.0,0.0,2.73
35,R2,68.0,0.0,0.0,275.0,138.0,83.0,EOD,138,138.0,2.04,0.0,0.0,0.0,2.04
35,R3,154.0,0.0,0.0,900.0,300.0,170.0,EOD,300,300.0,4.62,0.0,0.0,0.0,4.62
36,Supplier,0.0,0.0,20.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,15000.0,15000.0
36,W1,311.0,0.0,5.0,1103.0,318.0,271.0,EOD,0,0.0,6.22,0.0,18.18,13150.0,13174.4
36,W2,179.0,0.0,3.0,1362.0,300.0,300.0,EOD,0,0.0,3.58,0.0,18.0,12000.0,12021.58
36,R1,62.0,0.0,0.0,342.0,179.0,150.0,EOD,179,179.0,1.8599999999999999,0.0,0.0,0.0,1.8599999999999999
36,R2,18.0,0.0,0.0,338.0,125.0,75.0,EOD,125,125.0,0.54,0.0,0.0,0.0,0.54
36,R3,83.0,0.0,0.0,958.0,313.0,242.0,EOD,313,313.0,2.4899999999999998,0.0,0.0,0.0,2.4899999999999998
37,Supplier,0.0,0.0,11.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,18900.0,18900.0
37,W1,191.0,0.0,0.0,1241.0,304.0,189.0,EOD,0,0.0,3.8200000000000003,0.0,18.04,12850.0,12871.86
