date,quantity
302,83
303,45
304,52
305,62
306,73
307,77
308,131
309,99
310,62
311,40
312,50
313,54
314,77
315,113
316,93
317,60
318,66
319,66
320,72
321,78
322,128
323,83
324,103
325,84
326,93
327,103
328,132
329,89
330,0
331,89
332,64
333,56
334,82
335,83
336,60
337,48
338,82
339,60
340,52
341,58
342,59
343,96
344,62
345,60
346,50
347,44
348,40
349,55
350,73
351,63
352,65
353,38
354,52
355,50
356,61
357,66
358,83
359,55
360,50
361,51
362,39
363,60
364,102
365,60
366,62
367,47
368,80
369,56
370,85
371,130
372,98
373,56
374,55
375,71
376,66
377,70
378,106
379,98
380,72
381,74
382,59
383,59
384,64
385,95
386,101
387,82
388,46
389,62
390,77
391,95
392,95
393,106
394,49
395,54
396,59
397,49
398,84
399,109
400,145
401,75
402,61
403,62
404,66
405,75
406,106
407,98
408,59
409,63
410,60
411,65
412,79
413,145
414,88
415,68
416,66
417,58
418,58
419,85
420,109
421,88
422,83
423,51
424,58
425,65
426,88
427,108
428,104
429,46
430,71
431,60
432,61
433,83
434,119
435,109
436,49
437,61
438,56
439,58
440,100
441,104
442,96
443,51
444,53
445,67
446,79
447,64
448,109
449,114
450,68
451,65
452,49
453,63
454,66
455,108
456,126
457,60
458,63
459,62
460,73
461,83
462,141
463,103
464,92
465,57
466,59
467,84
468,80
469,133
470,107
471,55
472,62
473,66
474,76
475,77
476,157
477,165
478,85
479,91
480,62
481,54
482,91
483,104
484,110
485,92
486,71
487,59
488,54
489,142
490,138
491,172
492,90
493,91
494,95
495,88
496,98
497,163
498,164
499,105
500,96
501,90
502,91
503,140
504,169
505,165
506,86
507,95
508,108
509,96
510,102
511,130
512,156
513,78
514,104
515,111
516,112
517,111
518,157
519,139
520,111
521,132
522,138
523,109
524,124
525,184
526,159
527,96
528,104
529,92
530,93
531,93
532,164
533,175
534,104
535,94
536,64
537,89
538,119
539,170
540,154
541,105
542,72
543,77
544,72
545,113
546,156
547,126
548,94
549,103
550,104
551,113
552,119
553,132
554,140
555,104
556,110
557,97
558,86
559,136
560,139
561,158
562,98
563,75
564,80
565,108
566,108
567,106
568,136
569,94
570,79
571,52
572,58
573,87
574,115
575,140
576,79
577,76
578,85
579,77
580,88
581,105
582,109
583,150
584,63
585,66
586,65
587,78
588,76
589,109
590,55
591,70
592,59
593,40
594,82
595,98
596,103
597,47
598,61
599,43
600,59
601,96
602,115
603,88
604,64
605,45
606,41
607,49
608,67
609,93
610,111
611,64
612,74
613,61
614,77
615,86
616,96
617,77
618,52
619,37
620,50
621,50
622,72
623,108
624,94
625,47
626,46
627,44
628,55
629,71
630,87
631,94
632,54
633,40
634,55
635,45
636,87
637,127
638,75
639,70
640,68
641,48
642,66
643,78
644,123
645,130
646,85
647,45
648,62
649,53
650,74
651,96
652,92
653,66
654,53
655,46
656,60
657,71
658,107
659,93
660,63
661,67
662,92
663,164
664,158
665,73
666,78
667,49
668,37
669,37
670,63
671,69
672,149
673,117
674,78
675,67
676,69
677,71
678,74
679,126
680,132
681,60
682,52
683,31
684,45
685,49
686,59
687,59
688,26
689,40
690,41
691,41
692,57
693,92
694,53
695,48
696,0
697,56
698,46
699,36
700,56
701,53
702,35
703,27
704,46
705,46
706,36
707,55
708,35
709,37
710,32
711,35
712,22
713,40
714,52
715,33
716,33
717,27
718,26
719,25
720,42
721,51
722,50
723,42
724,31
725,29
726,28
727,46
728,44
729,39
730,45
731,40
732,49
733,45
734,79
735,107
736,81
737,49
738,62
739,51
740,39
741,89
742,125
743,96
744,52
745,61
746,75
747,72
748,100
749,133
750,95
751,68
752,64
753,58
754,55
755,67
756,92
757,91
758,57
759,52
760,64
761,54
762,79
763,139
764,131
765,71
766,52
767,63
768,67
769,56
770,120
771,125
772,75
773,87
774,74
775,76
776,110
777,107
778,113
779,71
780,58
781,67
782,63
783,71
784,110
785,92
786,54
787,60
788,44
789,71
790,131
791,153
792,95
793,75
794,60
795,72
796,62
797,66
798,105
799,110
800,71
801,60
802,65
803,59
804,98
805,125
806,118
807,52
808,46
809,50
810,50
811,76
812,118
813,116
814,91
815,59
816,57
817,50
818,71
819,87
820,135
821,91
822,64
823,81
824,58
825,79
826,111
827,97
828,83
829,63
830,58
831,67
832,54
833,103
834,92
835,74
836,73
837,69
838,61
839,94
840,122
841,126
842,77
843,67
844,52
845,54
846,61
847,102
848,82
849,88
850,50
851,44
852,62
853,101
854,166
855,110
856,97
857,58
858,69
859,73
860,100
861,146
862,83
863,84
864,57
865,45
866,74
867,90
868,130
869,107
870,95
871,58
872,65
873,78
874,79
875,112
876,90
877,59
878,73
879,87
880,85
881,108
882,149
883,114
884,107
885,73
886,84
887,110
888,89
889,162
890,127
891,60
892,70
893,65
894,101
895,90
896,134
897,140
898,69
899,98
900,82
901,105
902,96
903,112
904,90
905,88
906,74
907,82
908,80
909,78
910,104
911,92
912,62
913,49
914,55
915,99
916,73
917,145
918,91
919,80
920,96
921,67
922,87
923,74
924,138
925,115
926,87
927,80
928,86
929,84
930,83
931,113
932,140
933,81
934,76
935,74
936,83
937,80
938,130
939,141
940,82
941,69
942,69
943,79
944,98
945,122
946,156
947,107
948,64
949,75
950,65
951,85
952,121
953,123
954,66
955,60
956,74
957,88
958,91
959,118
960,67
961,72
962,62
963,71
964,57
965,75
966,87
967,116
968,62
969,72
970,56
971,70
972,99
973,98
974,119
975,74
976,62
977,62
978,60
979,78
980,164
981,135
982,81
983,60
984,69
985,75
986,100
987,119
988,115
989,63
990,74
991,63
992,69
993,83
994,134
995,95
996,51
997,68
998,54
999,74
1000,94
1001,135
1002,117
1003,64
1004,50
1005,56
1006,50
1007,79
1008,104
1009,88
1010,47
1011,56
1012,52
1013,58
1014,94
1015,114
1016,106
1017,70
1018,63
1019,55
1020,59
1021,56
1022,107
1023,131
1024,56
1025,61
1026,49
1027,54
1028,48
1029,97
1030,78
1031,61
1032,43
1033,90
1034,152
1035,150
1036,100
1037,93
1038,61
1039,59
1040,66
1041,60
1042,60
1043,91
1044,102
1045,67
1046,52
1047,64
1048,80
1049,88
1050,117
1051,105
1052,53
1053,55
1054,79
1055,88
1056,87
1057,159
1058,112
1059,129
1060,101
1061,0
1062,84
1063,69
1064,87
1065,73
1066,48
1067,57
1068,45
1069,55
1070,67
1071,97
1072,80
1073,33
1074,41
1075,39
1076,52
1077,54
1078,77
1079,67
1080,60
1081,46
1082,35
1083,47
1084,47
1085,74
1086,72
1087,58
1088,44
1089,51
1090,36
1091,34
1092,92
1093,75
1094,30
1095,34
1096,38
1097,31
1098,58
1099,65
1100,44
1101,21
1102,27
1103,18
1104,22
1105,30
1106,90
1107,91
1108,40
1109,61
1110,44
1111,73
1112,93
1113,111
1114,95
1115,61
1116,56
1117,53
1118,68
1119,63
1120,100
1121,103
1122,47
1123,60
1124,31
1125,57
1126,47
1127,115
1128,91
1129,59
1130,52
1131,47
1132,60
1133,78
1134,124
1135,108
1136,62
1137,29
1138,45
1139,52
1140,69
1141,99
1142,81
1143,56
1144,66
1145,58
1146,56
1147,73
1148,108
1149,91
1150,54
1151,60
1152,51
1153,52
1154,55
1155,85
1156,97
1157,38
1158,49
1159,46
1160,70
1161,72
1162,105
1163,107
1164,76
1165,83
1166,82
1167,76
1168,85
1169,115
1170,115
1171,55
1172,67
1173,64
1174,72
1175,104
1176,166
1177,155
1178,55
1179,69
1180,51
1181,62
1182,92
1183,96
1184,115
1185,85
1186,61
1187,62
1188,83
1189,101
1190,121
1191,119
1192,69
1193,60
1194,52
1195,67
1196,96
1197,141
1198,129
1199,69
1200,63
1201,75
1202,83
1203,82
1204,117
1205,115
1206,61
1207,79
1208,60
1209,76
1210,102
1211,151
1212,129
1213,104
1214,56
1215,56
1216,68
1217,94
1218,131
1219,133
1220,69
1221,83
1222,84
1223,78
1224,132
1225,157
1226,115
1227,67
1228,66
1229,58
1230,101
1231,102
1232,162
1233,86
1234,61
1235,77
1236,80
1237,89
1238,112
1239,131
1240,116
1241,60
1242,66
1243,64
1244,69
1245,104
1246,120
1247,133
1248,76
1249,94
1250,69
1251,121
1252,133
1253,128
1254,147
1255,101
1256,80
1257,94
1258,67
1259,77
1260,106
1261,102
1262,70
1263,65
1264,78
1265,62
1266,100
1267,126
1268,147
1269,101
1270,78
1271,69
1272,82
1273,92
1274,149
1275,139
1276,89
1277,92
1278,62
1279,82
1280,120
1281,111
1282,131
1283,85
1284,83
1285,95
1286,89
1287,117
1288,155
1289,131
1290,86
1291,71
1292,101
1293,94
1294,104
1295,156
1296,135
1297,91
1298,69
1299,65
1300,89
1301,93
1302,131
1303,127
1304,51
1305,43
1306,81
1307,70
1308,66
1309,125
1310,124
1311,120
1312,81
1313,79
1314,57
1315,84
1316,96
1317,112
1318,73
1319,52
1320,77
1321,72
1322,66
1323,94
1324,106
1325,69
1326,57
1327,62
1328,52
1329,68
1330,113
1331,103
1332,51
1333,57
1334,52
1335,55
1336,64
1337,114
1338,82
1339,70
1340,51
1341,41
1342,75
1343,73
1344,110
1345,79
1346,66
1347,53
1348,76
1349,63
1350,62
1351,94
1352,106
1353,64
1354,45
1355,55
1356,54
1357,56
1358,109
1359,112
1360,31
1361,51
1362,41
1363,73
1364,86
1365,88
1366,83
1367,62
1368,42
1369,59
1370,62
1371,69
1372,96
1373,103
1374,46
1375,47
1376,37
1377,52
1378,66
1379,101
1380,77
1381,55
1382,42
1383,50
1384,39
1385,67
1386,129
1387,70
1388,59
1389,65
1390,69
1391,59
1392,70
1393,106
1394,95
1395,68
1396,77
1397,100
1398,166
1399,107
1400,96
1401,91
1402,65
1403,54
1404,63
1405,74
1406,97
1407,122
1408,100
1409,68
1410,59
1411,60
1412,42
1413,81
1414,119
1415,111
1416,77
1417,75
1418,72
1419,92
1420,89
1421,153
1422,150
1423,92
1424,87
1425,80
1426,0
1427,97
1428,89
1429,71
1430,57
1431,61
1432,48
1433,73
1434,93
1435,108
1436,92
1437,59
1438,44
1439,51
1440,45
1441,48
1442,79
1443,67
1444,53
1445,31
1446,41
1447,52
1448,71
1449,90
1450,59
1451,52
1452,51
1453,39
1454,36
1455,56
1456,73
1457,65
1458,50
1459,54
1460,37
1461,34
1462,59
1463,98
1464,61
1465,60
1466,56
1467,50
1468,47
1469,68
1470,91
1471,89
1472,67
1473,52
1474,47
1475,59
1476,75
1477,114
1478,78
1479,56
1480,33
1481,42
1482,50
1483,55
1484,103
1485,73
1486,44
1487,31
1488,53
1489,51
1490,54
1491,88
1492,63
1493,48
1494,49
1495,61
1496,49
1497,49
1498,75
1499,59
1500,39
1501,25
1502,30
1503,39
1504,61
1505,105
1506,106
1507,47
1508,58
1509,41
1510,35
1511,64
1512,57
1513,80
1514,31
1515,19
1516,44
1517,57
1518,59
1519,77
1520,103
1521,43
1522,42
1523,43
1524,49
1525,85
1526,97
1527,47
1528,40
1529,28
1530,48
1531,58
1532,75
1533,88
1534,75
1535,37
1536,38
1537,61
1538,43
1539,55
1540,100
1541,72
1542,42
1543,28
1544,40
1545,47
1546,48
1547,72
1548,67
1549,28
1550,25
1551,29
1552,41
1553,77
1554,80
1555,78
1556,52
1557,30
1558,30
1559,45
1560,70
1561,89
1562,71
1563,34
1564,27
1565,27
1566,40
1567,46
1568,91
1569,81
1570,46
1571,28
1572,30
1573,49
1574,56
1575,70
1576,71
1577,51
1578,32
1579,52
1580,54
1581,63
1582,90
1583,60
1584,47
1585,54
1586,69
1587,75
1588,59
1589,95
1590,117
1591,73
1592,64
1593,91
1594,79
1595,78
1596,78
1597,111
1598,72
1599,50
1600,57
1601,53
1602,79
1603,89
1604,104
1605,52
1606,73
1607,79
1608,62
1609,67
1610,93
1611,111
1612,64
1613,77
1614,89
1615,81
1616,105
1617,92
1618,113
1619,82
1620,73
1621,53
1622,87
1623,91
1624,113
1625,114
1626,66
1627,61
1628,63
1629,73
1630,126
1631,115
1632,112
1633,88
1634,67
1635,71
1636,84
1637,95
1638,123
1639,98
1640,83
1641,112
1642,70
1643,68
1644,112
1645,152
1646,103
1647,87
1648,66
1649,63
1650,80
1651,117
1652,115
1653,113
1654,81
1655,78
1656,55
1657,84
1658,99
1659,171
1660,159
1661,100
1662,89
1663,86
1664,56
1665,104
1666,123
1667,110
1668,64
1669,52
1670,70
1671,66
1672,90
1673,110
1674,113
1675,76
1676,65
1677,76
1678,80
1679,77
1680,93
1681,116
1682,132
1683,65
1684,66
1685,83
1686,75
1687,110
1688,108
1689,39
1690,47
1691,53
1692,70
1693,73
1694,133
1695,120
1696,81
1697,55
1698,63
1699,53
1700,69
1701,91
1702,105
1703,69
1704,40
1705,44
1706,71
1707,51
1708,99
1709,102
1710,57
1711,53
1712,43
1713,50
1714,64
1715,72
1716,88
1717,71
1718,53
1719,50
1720,55
1721,66
1722,85
1723,75
1724,54
1725,50
1726,52
1727,52
1728,85
1729,90
1730,85
1731,58
1732,40
1733,41
1734,50
1735,92
1736,118
1737,91
1738,48
1739,50
1740,56
1741,57
1742,47
1743,106
1744,77
1745,42
1746,37
1747,66
1748,42
1749,49
1750,104
1751,87
1752,41
1753,47
1754,44
1755,68
1756,76
1757,121
1758,91
1759,52
1760,58
1761,65
1762,104
1763,79
1764,88
1765,68
1766,42
1767,38
1768,54
1769,44
1770,62
1771,101
1772,82
1773,37
1774,46
1775,44
1776,47
1777,67
1778,100
1779,73
1780,40
1781,41
1782,69
1783,59
1784,84
1785,120
1786,108
1787,68
1788,92
1789,118
1790,102
1791,1
1792,83
1793,57
1794,52
1795,51
1796,47
1797,63
1798,55
1799,80
1800,59
1801,42
1802,39
1803,44
1804,42
1805,46
1806,47
1807,56
1808,25
1809,26
1810,33
1811,41
1812,46
1813,51
1814,58
1815,60
1816,38
1817,25
1818,30
1819,49
1820,66
1821,61
1822,30
1823,37
1824,45
1825,36
1826,63
1827,74
1828,63
1829,51
1830,39
1831,39
1832,44
1833,44
1834,92
1835,78
1836,47
1837,41
1838,53
1839,64
1840,59
1841,71
1842,74
1843,80
1844,42
1845,46
1846,49
1847,58
1848,83
1849,76
1850,59
1851,43
1852,37
1853,52
1854,60
1855,96
1856,106
1857,62
1858,41
1859,47
1860,74
1861,65
1862,89
1863,91
1864,44
1865,48
1866,62
1867,57
1868,70
1869,103
1870,66
1871,61
1872,57
1873,50
1874,48
1875,61
1876,79
1877,72
1878,37
1879,47
1880,58
1881,33
1882,84
1883,112
1884,91
1885,34
1886,47
1887,47
1888,53
1889,96
1890,99
1891,93
1892,63
1893,72
1894,51
1895,59
1896,72
1897,109
1898,99
1899,58
1900,39
1901,50
1902,63
1903,80
1904,135
1905,130
1906,71
1907,37
1908,50
1909,56
1910,75
1911,106
1912,86
