t,node_id,on_hand,backlog_external,backlog_children,pipeline_in,orders_to_parent,received,phase,demand,fulfilled_external,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
4,R2,72.0,0.0,0.0,253.0,73.0,0.0,EOD,73,73.0,2.16,0.0,0.0,0.0,2.16
4,R3,320.0,0.0,0.0,883.0,154.0,0.0,EOD,154,154.0,9.6,0.0,0.0,0.0,9.6
5,Supplier,0.0,0.0,529.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
5,W1,911.0,0.0,156.0,628.0,165.0,0.0,EOD,0,0.0,18.22,0.0,16.65,350.0,384.87
5,W2,966.0,0.0,154.0,542.0,154.0,0.0,EOD,0,0.0,19.32,0.0,16.54,0.0,35.86
5,R1,179.0,0.0,0.0,296.0,113.0,0.0,EOD,113,113.0,5.37,0.0,0.0,0.0,5.37
5,R2,0.0,34.0,0.0,253.0,106.0,0.0,EOD,106,72.0,0.0,17.0,0.0,0.0,17.0
5,R3,383.0,0.0,0.0,609.0,211.0,274.0,EOD,211,211.0,11.49,0.0,0.0,0.0,11.49
6,Supplier,0.0,0.0,848.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
6,W1,649.0,0.0,113.0,628.0,219.0,0.0,EOD,0,0.0,12.98,0.0,17.19,380.0,410.17
6,W2,601.0,0.0,0.0,542.0,211.0,0.0,EOD,0,0.0,12.02,0.0,17.11,350.0,379.13
6,R1,69.0,0.0,0.0,296.0,110.0,0.0,EOD,110,110.0,2.07,0.0,0.0,0.0,2.07
6,R2,128.0,0.0,0.0,262.0,91.0,253.0,EOD,91,91.0,3.84,0.0,0.0,0.0,3.84
6,R3,447.0,0.0,0.0,706.0,204.0,268.0,EOD,204,204.0,13.41,0.0,0.0,0.0,13.41
7,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
7,W1,649.0,0.0,314.0,1200.0,201.0,0.0,EOD,0,0.0,12.98,0.0,17.01,0.0,29.990000000000002
7,W2,601.0,0.0,204.0,1248.0,204.0,0.0,EOD,0,0.0,12.02,0.0,17.04,0.0,29.06
7,R1,189.0,0.0,0.0,0.0,176.0,296.0,EOD,176,176.0,5.67,0.0,0.0,0.0,5.67
7,R2,0.0,21.0,0.0,262.0,149.0,0.0,EOD,149,128.0,0.0,10.5,0.0,0.0,10.5
7,R3,148.0,0.0,0.0,706.0,299.0,0.0,EOD,299,299.0,4.4399999999999995,0.0,0.0,0.0,4.4399999999999995
8,Supplier,0.0,0.0,405.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
8,W1,250.0,0.0,240.0,1200.0,325.0,0.0,EOD,0,0.0,5.0,0.0,18.25,350.0,373.25
8,W2,98.0,0.0,0.0,1248.0,299.0,0.0,EOD,0,0.0,1.96,0.0,17.990000000000002,600.0,619.95
8,R1,24.0,0.0,0.0,399.0,165.0,0.0,EOD,165,165.0,0.72,0.0,0.0,0.0,0.72
8,R2,0.0,117.0,0.0,262.0,96.0,0.0,EOD,96,0.0,0.0,58.5,0.0,0.0,58.5
8,R3,213.0,0.0,0.0,868.0,276.0,341.0,EOD,276,276.0,6.39,0.0,0.0,0.0,6.39
9,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
9,W1,542.0,0.0,165.0,1098.0,261.0,628.0,EOD,0,0.0,10.84,0.0,17.61,380.0,408.45
9,W2,364.0,0.0,0.0,1209.0,276.0,542.0,EOD,0,0.0,7.28,0.0,17.76,350.0,375.04
9,R1,0.0,71.0,0.0,399.0,95.0,0.0,EOD,95,24.0,0.0,35.5,0.0,0.0,35.5
9,R2,32.0,0.0,0.0,336.0,113.0,262.0,EOD,113,113.0,0.96,0.0,0.0,0.0,0.96
9,R3,0.0,11.0,0.0,1144.0,224.0,0.0,EOD,224,213.0,0.0,5.5,0.0,0.0,5.5
10,Supplier,0.0,0.0,537.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
10,W1,282.0,0.0,113.0,1098.0,208.0,0.0,EOD,0,0.0,5.64,0.0,17.08,350.0,372.72
10,W2,364.0,0.0,224.0,1209.0,224.0,0.0,EOD,0,0.0,7.28,0.0,17.240000000000002,0.0,24.520000000000003
10,R1,232.0,0.0,0.0,260.0,96.0,399.0,EOD,96,96.0,6.96,0.0,0.0,0.0,6.96
10,R2,0.0,74.0,0.0,336.0,106.0,0.0,EOD,106,32.0,0.0,37.0,0.0,0.0,37.0
10,R3,170.0,0.0,0.0,779.0,184.0,365.0,EOD,184,184.0,5.1,0.0,0.0,0.0,5.1
11,Supplier,0.0,0.0,469.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
11,W1,282.0,0.0,315.0,1098.0,202.0,0.0,EOD,0,0.0,5.64,0.0,17.02,0.0,22.66
11,W2,0.0,0.0,44.0,1709.0,184.0,0.0,EOD,0,0.0,0.0,0.0,16.84,350.0,366.84
11,R1,125.0,0.0,0.0,260.0,107.0,0.0,EOD,107,107.0,3.75,0.0,0.0,0.0,3.75
11,R2,0.0,172.0,0.0,336.0,98.0,0.0,EOD,98,0.0,0.0,86.0,0.0,0.0,86.0
11,R3,0.0,16.0,0.0,1143.0,186.0,0.0,EOD,186,170.0,0.0,8.0,0.0,0.0,8.0
12,Supplier,0.0,0.0,184.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
12,W1,537.0,0.0,203.0,1197.0,205.0,572.0,EOD,0,0.0,10.74,0.0,17.05,380.0,407.79
12,W2,0.0,0.0,230.0,1709.0,186.0,0.0,EOD,0,0.0,0.0,0.0,16.86,0.0,16.86
12,R1,266.0,0.0,0.0,0.0,119.0,260.0,EOD,119,119.0,7.9799999999999995,0.0,0.0,0.0,7.9799999999999995
12,R2,71.0,0.0,0.0,317.0,93.0,336.0,EOD,93,93.0,2.13,0.0,0.0,0.0,2.13
12,R3,330.0,0.0,0.0,640.0,157.0,503.0,EOD,157,157.0,9.9,0.0,0.0,0.0,9.9
13,Supplier,0.0,0.0,575.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
13,W1,215.0,0.0,93.0,1197.0,212.0,0.0,EOD,0,0.0,4.3,0.0,17.12,350.0,371.42
13,W2,319.0,0.0,0.0,1003.0,157.0,706.0,EOD,0,0.0,6.38,0.0,16.57,350.0,372.95
13,R1,106.0,0.0,0.0,322.0,160.0,0.0,EOD,160,160.0,3.1799999999999997,0.0,0.0,0.0,3.1799999999999997
13,R2,0.0,47.0,0.0,317.0,118.0,0.0,EOD,118,71.0,0.0,23.5,0.0,0.0,23.5
13,R3,355.0,0.0,0.0,751.0,251.0,276.0,EOD,251,251.0,10.65,0.0,0.0,0.0,10.65
14,Supplier,0.0,0.0,417.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
14,W1,741.0,0.0,371.0,671.0,278.0,526.0,EOD,0,0.0,14.82,0.0,17.78,0.0,32.6
14,W2,68.0,0.0,0.0,1530.0,251.0,0.0,EOD,0,0.0,1.36,0.0,17.51,350.0,368.87
14,R1,0.0,118.0,0.0,322.0,224.0,0.0,EOD,224,106.0,0.0,59.0,0.0,0.0,59.0
14,R2,0.0,189.0,0.0,317.0,142.0,0.0,EOD,142,0.0,0.0,94.5,0.0,0.0,94.5
14,R3,8.0,0.0,0.0,1002.0,347.0,0.0,EOD,347,347.0,0.24,0.0,0.0,0.0,0.24
15,Supplier,0.0,0.0,251.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
15,W1,4.0,0.0,0.0,1366.0,366.0,0.0,EOD,0,0.0,0.08,0.0,18.66,730.0,748.74
15,W2,224.0,0.0,0.0,1027.0,347.0,503.0,EOD,0,0.0,4.48,0.0,18.47,350.0,372.95
15,R1,0.0,22.0,0.0,384.0,226.0,322.0,EOD,226,204.0,0.0,11.0,0.0,0.0,11.0
15,R2,0.0,27.0,0.0,353.0,155.0,317.0,EOD,155,128.0,0.0,13.5,0.0,0.0,13.5
15,R3,40.0,0.0,0.0,985.0,332.0,364.0,EOD,332,332.0,1.2,0.0,0.0,0.0,1.2
16,Supplier,0.0,0.0,366.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
16,W1,4.0,0.0,381.0,1366.0,381.0,0.0,EOD,0,0.0,0.08,0.0,18.81,0.0,18.889999999999997
16,W2,224.0,0.0,332.0,1625.0,332.0,0.0,EOD,0,0.0,4.48,0.0,18.32,0.0,22.8
16,R1,0.0,164.0,0.0,384.0,142.0,0.0,EOD,142,0.0,0.0,82.0,0.0,0.0,82.0
16,R2,0.0,120.0,0.0,353.0,93.0,0.0,EOD,93,0.0,0.0,60.0,0.0,0.0,60.0
16,R3,0.0,177.0,0.0,985.0,217.0,0.0,EOD,217,40.0,0.0,88.5,0.0,0.0,88.5
17,Supplier,0.0,0.0,332.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
17,W1,307.0,0.0,248.0,1442.0,235.0,671.0,EOD,0,0.0,6.140000000000001,0.0,17.35,350.0,373.49
17,W2,175.0,0.0,0.0,1125.0,217.0,500.0,EOD,0,0.0,3.5,0.0,17.17,600.0,620.67
17,R1,87.0,0.0,0.0,368.0,133.0,384.0,EOD,133,133.0,2.61,0.0,0.0,0.0,2.61
17,R2,0.0,203.0,0.0,353.0,83.0,0.0,EOD,83,0.0,0.0,101.5,0.0,0.0,101.5
17,R3,0.0,36.0,0.0,1147.0,246.0,387.0,EOD,246,210.0,0.0,18.0,0.0,0.0,18.0
18,Supplier,0.0,0.0,235.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
18,W1,0.0,0.0,157.0,1442.0,216.0,0.0,EOD,0,0.0,0.0,0.0,17.16,380.0,397.16
18,W2,175.0,0.0,246.0,1674.0,246.0,0.0,EOD,0,0.0,3.5,0.0,17.46,0.0,20.96
18,R1,0.0,39.0,0.0,368.0,126.0,0.0,EOD,126,87.0,0.0,19.5,0.0,0.0,19.5
18,R2,73.0,0.0,0.0,307.0,77.0,353.0,EOD,77,77.0,2.19,0.0,0.0,0.0,2.19
18,R3,33.0,0.0,0.0,896.0,182.0,251.0,EOD,182,182.0,0.99,0.0,0.0,0.0,0.99
19,Supplier,0.0,0.0,697.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
19,W1,0.0,0.0,360.0,1442.0,203.0,0.0,EOD,0,0.0,0.0,0.0,17.03,0.0,17.03
19,W2,175.0,0.0,428.0,1674.0,182.0,0.0,EOD,0,0.0,3.5,0.0,16.82,0.0,20.32
19,R1,194.0,0.0,0.0,0.0,135.0,368.0,EOD,135,135.0,5.819999999999999,0.0,0.0,0.0,5.819999999999999
19,R2,0.0,4.0,0.0,307.0,77.0,0.0,EOD,77,73.0,0.0,2.0,0.0,0.0,2.0
19,R3,193.0,0.0,0.0,549.0,187.0,347.0,EOD,187,187.0,5.79,0.0,0.0,0.0,5.79
20,Supplier,0.0,0.0,428.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
20,W1,301.0,0.0,178.0,1401.0,212.0,695.0,EOD,0,0.0,6.0200000000000005,0.0,17.12,350.0,373.14
20,W2,87.0,0.0,0.0,1147.0,187.0,527.0,EOD,0,0.0,1.74,0.0,16.87,600.0,618.61
20,R1,40.0,0.0,0.0,394.0,154.0,0.0,EOD,154,154.0,1.2,0.0,0.0,0.0,1.2
20,R2,0.0,91.0,0.0,307.0,87.0,0.0,EOD,87,0.0,0.0,45.5,0.0,0.0,45.5
20,R3,0.0,55.0,0.0,1164.0,248.0,0.0,EOD,248,193.0,0.0,27.5,0.0,0.0,27.5
21,Supplier,0.0,0.0,212.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
21,W1,36.0,0.0,154.0,1401.0,241.0,0.0,EOD,0,0.0,0.72,0.0,17.41,380.0,398.13
21,W2,87.0,0.0,248.0,1762.0,248.0,0.0,EOD,0,0.0,1.74,0.0,17.48,0.0,19.22
21,R1,0.0,164.0,0.0,394.0,204.0,0.0,EOD,204,40.0,0.0,82.0,0.0,0.0,82.0
21,R2,116.0,0.0,0.0,265.0,100.0,307.0,EOD,100,100.0,3.48,0.0,0.0,0.0,3.48
21,R3,190.0,0.0,0.0,615.0,304.0,549.0,EOD,304,304.0,5.7,0.0,0.0,0.0,5.7
22,Supplier,0.0,0.0,701.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
22,W1,425.0,0.0,100.0,654.0,304.0,747.0,EOD,0,0.0,8.5,0.0,18.04,350.0,376.54
22,W2,133.0,0.0,0.0,1164.0,304.0,598.0,EOD,0,0.0,2.66,0.0,18.04,600.0,620.7
22,R1,46.0,0.0,0.0,358.0,184.0,394.0,EOD,184,184.0,1.38,0.0,0.0,0.0,1.38
22,R2,8.0,0.0,0.0,265.0,108.0,0.0,EOD,108,108.0,0.24,0.0,0.0,0.0,0.24
22,R3,0.0,82.0,0.0,1167.0,272.0,0.0,EOD,272,190.0,0.0,41.0,0.0,0.0,41.0
23,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
23,W1,425.0,0.0,392.0,1411.0,292.0,0.0,EOD,0,0.0,8.5,0.0,17.92,0.0,26.42
23,W2,133.0,0.0,272.0,1716.0,272.0,0.0,EOD,0,0.0,2.66,0.0,17.72,0.0,20.38
23,R1,0.0,71.0,0.0,358.0,117.0,0.0,EOD,117,46.0,0.0,35.5,0.0,0.0,35.5
23,R2,0.0,81.0,0.0,265.0,89.0,0.0,EOD,89,8.0,0.0,40.5,0.0,0.0,40.5
23,R3,0.0,254.0,0.0,1167.0,172.0,0.0,EOD,172,0.0,0.0,127.0,0.0,0.0,127.0
24,Supplier,0.0,0.0,564.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
24,W1,128.0,0.0,301.0,1411.0,206.0,0.0,EOD,0,0.0,2.56,0.0,17.06,380.0,399.62
24,W2,238.0,0.0,0.0,1167.0,172.0,549.0,EOD,0,0.0,4.76,0.0,16.72,350.0,371.48
24,R1,148.0,0.0,0.0,0.0,139.0,358.0,EOD,139,139.0,4.4399999999999995,0.0,0.0,0.0,4.4399999999999995
24,R2,101.0,0.0,0.0,297.0,83.0,265.0,EOD,83,83.0,3.03,0.0,0.0,0.0,3.03
24,R3,149.0,0.0,0.0,996.0,212.0,615.0,EOD,212,212.0,4.47,0.0,0.0,0.0,4.47
25,Supplier,0.0,0.0,942.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
25,W1,342.0,0.0,83.0,757.0,222.0,654.0,EOD,0,0.0,6.84,0.0,17.22,350.0,374.06
25,W2,238.0,0.0,212.0,1167.0,212.0,0.0,EOD,0,0.0,4.76,0.0,17.12,0.0,21.880000000000003
25,R1,22.0,0.0,0.0,440.0,126.0,0.0,EOD,126,126.0,0.6599999999999999,0.0,0.0,0.0,0.6599999999999999
25,R2,35.0,0.0,0.0,297.0,66.0,0.0,EOD,66,66.0,1.05,0.0,0.0,0.0,1.05
25,R3,0.0,56.0,0.0,996.0,205.0,0.0,EOD,205,149.0,0.0,28.0,0.0,0.0,28.0
26,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
26,W1,342.0,0.0,275.0,1477.0,192.0,0.0,EOD,0,0.0,6.84,0.0,16.92,0.0,23.76
26,W2,238.0,0.0,417.0,1823.0,205.0,0.0,EOD,0,0.0,4.76,0.0,17.05,0.0,21.810000000000002
26,R1,0.0,98.0,0.0,440.0,120.0,0.0,EOD,120,22.0,0.0,49.0,0.0,0.0,49.0
26,R2,0.0,36.0,0.0,297.0,71.0,0.0,EOD,71,35.0,0.0,18.0,0.0,0.0,18.0
26,R3,306.0,0.0,0.0,444.0,190.0,552.0,EOD,190,190.0,9.18,0.0,0.0,0.0,9.18
27,Supplier,0.0,0.0,397.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
27,W1,342.0,0.0,466.0,1477.0,191.0,0.0,EOD,0,0.0,6.84,0.0,16.91,0.0,23.75
27,W2,246.0,0.0,0.0,1208.0,190.0,615.0,EOD,0,0.0,4.92,0.0,16.9,600.0,621.82
27,R1,186.0,0.0,0.0,0.0,156.0,440.0,EOD,156,156.0,5.58,0.0,0.0,0.0,5.58
27,R2,162.0,0.0,0.0,0.0,99.0,297.0,EOD,99,99.0,4.859999999999999,0.0,0.0,0.0,4.859999999999999
27,R3,73.0,0.0,0.0,1051.0,233.0,0.0,EOD,233,233.0,2.19,0.0,0.0,0.0,2.19
28,Supplier,0.0,0.0,778.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
28,W1,378.0,0.0,0.0,720.0,255.0,757.0,EOD,0,0.0,7.5600000000000005,0.0,17.55,730.0,755.11
28,W2,246.0,0.0,233.0,1208.0,233.0,0.0,EOD,0,0.0,4.92,0.0,17.33,0.0,22.25
28,R1,21.0,0.0,0.0,402.0,165.0,0.0,EOD,165,165.0,0.63,0.0,0.0,0.0,0.63
28,R2,64.0,0.0,0.0,319.0,98.0,0.0,EOD,98,98.0,1.92,0.0,0.0,0.0,1.92
28,R3,212.0,0.0,0.0,607.0,305.0,444.0,EOD,305,305.0,6.359999999999999,0.0,0.0,0.0,6.359999999999999
29,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
29,W1,378.0,0.0,263.0,1358.0,263.0,0.0,EOD,0,0.0,7.5600000000000005,0.0,17.63,0.0,25.189999999999998
29,W2,260.0,0.0,0.0,1284.0,305.0,552.0,EOD,0,0.0,5.2,0.0,18.05,600.0,623.25
29,R1,0.0,173.0,0.0,402.0,194.0,0.0,EOD,194,21.0,0.0,86.5,0.0,0.0,86.5
29,R2,0.0,13.0,0.0,319.0,77.0,0.0,EOD,77,64.0,0.0,6.5,0.0,0.0,6.5
29,R3,0.0,85.0,0.0,1145.0,297.0,0.0,EOD,297,212.0,0.0,42.5,0.0,0.0,42.5
30,Supplier,0.0,0.0,568.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
30,W1,19.0,0.0,175.0,1358.0,271.0,0.0,EOD,0,0.0,0.38,0.0,17.71,350.0,368.09
30,W2,0.0,0.0,37.0,1284.0,297.0,0.0,EOD,0,0.0,0.0,0.0,17.97,350.0,367.97
30,R1,110.0,0.0,0.0,359.0,119.0,402.0,EOD,119,119.0,3.3,0.0,0.0,0.0,3.3
30,R2,0.0,83.0,0.0,319.0,70.0,0.0,EOD,70,0.0,0.0,41.5,0.0,0.0,41.5
30,R3,0.0,253.0,0.0,1405.0,168.0,0.0,EOD,168,0.0,0.0,126.5,0.0,0.0,126.5
31,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
31,W1,739.0,0.0,364.0,1172.0,189.0,720.0,EOD,0,0.0,14.780000000000001,0.0,16.89,0.0,31.67
31,W2,0.0,0.0,205.0,1886.0,168.0,0.0,EOD,0,0.0,0.0,0.0,16.68,0.0,16.68
31,R1,0.0,13.0,0.0,359.0,123.0,0.0,EOD,123,110.0,0.0,6.5,0.0,0.0,6.5
31,R2,153.0,0.0,0.0,0.0,83.0,319.0,EOD,83,83.0,4.59,0.0,0.0,0.0,4.59
31,R3,112.0,0.0,0.0,798.0,242.0,607.0,EOD,242,242.0,3.36,0.0,0.0,0.0,3.36
32,Supplier,0.0,0.0,357.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
32,W1,411.0,0.0,242.0,1172.0,206.0,0.0,EOD,0,0.0,8.22,0.0,17.06,380.0,405.28
32,W2,209.0,0.0,0.0,1230.0,242.0,656.0,EOD,0,0.0,4.18,0.0,17.42,350.0,371.6
32,R1,219.0,0.0,0.0,0.0,127.0,359.0,EOD,127,127.0,6.569999999999999,0.0,0.0,0.0,6.569999999999999
32,R2,72.0,0.0,0.0,328.0,81.0,0.0,EOD,81,81.0,2.16,0.0,0.0,0.0,2.16
32,R3,0.0,96.0,0.0,1245.0,208.0,0.0,EOD,208,112.0,0.0,48.0,0.0,0.0,48.0
33,Supplier,0.0,0.0,805.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
33,W1,42.0,0.0,81.0,1172.0,208.0,0.0,EOD,0,0.0,0.84,0.0,17.08,350.0,367.92
33,W2,209.0,0.0,208.0,1230.0,208.0,0.0,EOD,0,0.0,4.18,0.0,17.08,0.0,21.259999999999998
33,R1,70.0,0.0,0.0,369.0,149.0,0.0,EOD,149,149.0,2.1,0.0,0.0,0.0,2.1
33,R2,0.0,30.0,0.0,328.0,102.0,0.0,EOD,102,72.0,0.0,15.0,0.0,0.0,15.0
33,R3,239.0,0.0,0.0,707.0,203.0,538.0,EOD,203,203.0,7.17,0.0,0.0,0.0,7.17
34,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
34,W1,680.0,0.0,332.0,1137.0,251.0,638.0,EOD,0,0.0,13.6,0.0,17.51,0.0,31.11
34,W2,209.0,0.0,411.0,1848.0,203.0,0.0,EOD,0,0.0,4.18,0.0,17.03,0.0,21.21
34,R1,0.0,96.0,0.0,369.0,166.0,0.0,EOD,166,70.0,0.0,48.0,0.0,0.0,48.0
34,R2,0.0,122.0,0.0,328.0,92.0,0.0,EOD,92,0.0,0.0,61.0,0.0,0.0,61.0
34,R3,249.0,0.0,0.0,447.0,250.0,260.0,EOD,250,250.0,7.47,0.0,0.0,0.0,7.47
35,Supplier,0.0,0.0,454.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
35,W1,90.0,0.0,0.0,1137.0,258.0,0.0,EOD,0,0.0,1.8,0.0,17.58,730.0,749.38
35,W2,176.0,0.0,0.0,1220.0,250.0,628.0,EOD,0,0.0,3.52,0.0,17.5,600.0,621.02
35,R1,93.0,0.0,0.0,315.0,180.0,369.0,EOD,180,180.0,2.79,0.0,0.0,0.0,2.79
35,R2,68.0,0.0,0.0,275.0,138.0,328.0,EOD,138,138.0,2.04,0.0,0.0,0.0,2.04
35,R3,0.0,51.0,0.0,1108.0,300.0,0.0,EOD,300,249.0,0.0,25.5,0.0,0.0,25.5
36,Supplier,0.0,0.0,453.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
36,W1,624.0,0.0,318.0,1112.0,318.0,534.0,EOD,0,0.0,12.48,0.0,18.18,0.0,30.66
36,W2,176.0,0.0,300.0,1220.0,300.0,0.0,EOD,0,0.0,3.52,0.0,18.0,0.0,21.52
36,R1,0.0,86.0,0.0,315.0,179.0,0.0,EOD,179,93.0,0.0,43.0,0.0,0.0,43.0
36,R2,0.0,57.0,0.0,275.0,125.0,0.0,EOD,125,68.0,0.0,28.5,0.0,0.0,28.5
36,R3,83.0,0.0,0.0,661.0,313.0,447.0,EOD,313,313.0,2.4899999999999998,0.0,0.0,0.0,2.4899999999999998
37,Supplier,0.0,0.0,318.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
37,W1,2.0,0.0,0.0,1112.0,304.0,0.0,EOD,0,0.0,0.04,0.0,18.04,730.0,748.08
37,W2,165.0,0.0,0.0,1371.0,313.0,602.0,EOD,0,0.0,3.3000000000000003,0.0,18.13,600.0,621.43
37,R1,129.0,0.0,0.0,359.0,100.0,315.0,EOD,100,100.0,3.8699999999999997,0.0,0.0,0.0,3.8699999999999997
37,R2,0.0,142.0,0.0,538.0,85.0,0.0,EOD,85,0.0,0.0,71.0,0.0,0.0,71.0
37,R3,0.0,142.0,0.0,1274.0,225.0,0.0,EOD,225,83.0,0.0,71.0,0.0,0.0,71.0
