date,quantity
2012-09-02,64
2012-09-03,105
2012-09-04,66
2012-09-05,57
2012-09-06,52
2012-09-07,62
2012-09-08,66
2012-09-09,71
2012-09-10,55
2012-09-11,65
2012-09-12,37
2012-09-13,55
2012-09-14,42
2012-09-15,81
2012-09-16,73
2012-09-17,40
2012-09-18,48
2012-09-19,29
2012-09-20,44
2012-09-21,57
2012-09-22,67
2012-09-23,64
2012-09-24,57
2012-09-25,43
2012-09-26,37
2012-09-27,52
2012-09-28,67
2012-09-29,73
2012-09-30,88
2012-10-01,84
2012-10-02,76
2012-10-03,76
2012-10-04,54
2012-10-05,52
2012-10-06,59
2012-10-07,65
2012-10-08,56
2012-10-09,31
2012-10-10,45
2012-10-11,47
2012-10-12,37
2012-10-13,56
2012-10-14,57
2012-10-15,37
2012-10-16,53
2012-10-17,66
2012-10-18,54
2012-10-19,41
2012-10-20,57
2012-10-21,63
2012-10-22,29
2012-10-23,39
2012-10-24,38
2012-10-25,38
2012-10-26,44
2012-10-27,68
2012-10-28,56
2012-10-29,47
2012-10-30,45
2012-10-31,34
2012-11-01,41
2012-11-02,42
2012-11-03,77
2012-11-04,75
2012-11-05,55
2012-11-06,51
2012-11-07,35
2012-11-08,34
2012-11-09,52
2012-11-10,57
2012-11-11,67
2012-11-12,49
2012-11-13,46
2012-11-14,34
2012-11-15,53
2012-11-16,51
2012-11-17,66
2012-11-18,58
2012-11-19,48
2012-11-20,48
2012-11-21,50
2012-11-22,108
2012-11-23,68
2012-11-24,59
2012-11-25,43
2012-11-26,35
2012-11-27,42
2012-11-28,34
2012-11-29,41
2012-11-30,42
2012-12-01,67
2012-12-02,61
2012-12-03,67
2012-12-04,44
2012-12-05,42
2012-12-06,57
2012-12-07,64
2012-12-08,71
2012-12-09,66
2012-12-10,48
2012-12-11,43
2012-12-12,58
2012-12-13,47
2012-12-14,40
2012-12-15,34
2012-12-16,44
2012-12-17,39
2012-12-18,44
2012-12-19,34
2012-12-20,47
2012-12-21,53
2012-12-22,65
2012-12-23,54
2012-12-24,61
2012-12-25,0
2012-12-26,45
2012-12-27,35
2012-12-28,40
2012-12-29,41
2012-12-30,44
2012-12-31,40
2013-01-01,36
2013-01-02,50
2013-01-03,55
2013-01-04,49
2013-01-05,52
2013-01-06,55
2013-01-07,32
2013-01-08,44
2013-01-09,37
2013-01-10,31
2013-01-11,52
2013-01-12,37
2013-01-13,39
2013-01-14,27
2013-01-15,45
2013-01-16,25
2013-01-17,40
2013-01-18,38
2013-01-19,49
2013-01-20,33
2013-01-21,41
2013-01-22,43
2013-01-23,33
2013-01-24,31
2013-01-25,38
2013-01-26,47
2013-01-27,34
2013-01-28,34
2013-01-29,26
2013-01-30,33
2013-01-31,41
2013-02-01,52
2013-02-02,53
2013-02-03,52
2013-02-04,38
2013-02-05,39
2013-02-06,29
2013-02-07,40
2013-02-08,53
2013-02-09,60
2013-02-10,58
2013-02-11,35
2013-02-12,57
2013-02-13,56
2013-02-14,55
2013-02-15,69
2013-02-16,83
2013-02-17,64
2013-02-18,39
2013-02-19,20
2013-02-20,20
2013-02-21,51
2013-02-22,46
2013-02-23,88
2013-02-24,76
2013-02-25,44
2013-02-26,55
2013-02-27,57
2013-02-28,40
2013-03-01,51
2013-03-02,74
2013-03-03,62
2013-03-04,68
2013-03-05,57
2013-03-06,35
2013-03-07,52
2013-03-08,59
2013-03-09,73
2013-03-10,56
2013-03-11,50
2013-03-12,43
2013-03-13,52
2013-03-14,52
2013-03-15,59
2013-03-16,57
2013-03-17,52
2013-03-18,44
2013-03-19,45
2013-03-20,36
2013-03-21,55
2013-03-22,45
2013-03-23,69
2013-03-24,63
2013-03-25,51
2013-03-26,54
2013-03-27,51
2013-03-28,50
2013-03-29,56
2013-03-30,91
2013-03-31,49
2013-04-01,38
2013-04-02,57
2013-04-03,61
2013-04-04,60
2013-04-05,62
2013-04-06,63
2013-04-07,55
2013-04-08,41
2013-04-09,54
2013-04-10,51
2013-04-11,51
2013-04-12,72
2013-04-13,61
2013-04-14,58
2013-04-15,41
2013-04-16,50
2013-04-17,45
2013-04-18,41
2013-04-19,72
2013-04-20,66
2013-04-21,76
2013-04-22,59
2013-04-23,57
2013-04-24,51
2013-04-25,47
2013-04-26,53
2013-04-27,57
2013-04-28,89
2013-04-29,71
2013-04-30,78
2013-05-01,99
2013-05-02,61
2013-05-03,80
2013-05-04,69
2013-05-05,65
2013-05-06,70
2013-05-07,55
2013-05-08,51
2013-05-09,42
2013-05-10,61
2013-05-11,83
2013-05-12,59
2013-05-13,49
2013-05-14,68
2013-05-15,26
2013-05-16,40
2013-05-17,43
2013-05-18,75
2013-05-19,66
2013-05-20,93
2013-05-21,60
2013-05-22,38
2013-05-23,36
2013-05-24,53
2013-05-25,53
2013-05-26,54
2013-05-27,42
2013-05-28,39
2013-05-29,33
2013-05-30,54
2013-05-31,77
2013-06-01,110
2013-06-02,93
2013-06-03,57
2013-06-04,48
2013-06-05,65
2013-06-06,59
2013-06-07,74
2013-06-08,99
2013-06-09,75
2013-06-10,60
2013-06-11,56
2013-06-12,52
2013-06-13,52
2013-06-14,95
2013-06-15,80
2013-06-16,90
2013-06-17,70
2013-06-18,32
2013-06-19,51
2013-06-20,75
2013-06-21,54
2013-06-22,68
2013-06-23,79
2013-06-24,33
2013-06-25,57
2013-06-26,47
2013-06-27,72
2013-06-28,103
2013-06-29,112
2013-06-30,83
2013-07-01,84
2013-07-02,104
2013-07-03,88
2013-07-04,115
2013-07-05,86
2013-07-06,87
2013-07-07,75
2013-07-08,73
2013-07-09,55
2013-07-10,69
2013-07-11,57
2013-07-12,74
2013-07-13,94
2013-07-14,79
2013-07-15,77
2013-07-16,65
2013-07-17,80
2013-07-18,96
2013-07-19,84
2013-07-20,70
2013-07-21,73
2013-07-22,45
2013-07-23,51
2013-07-24,52
2013-07-25,64
2013-07-26,64
2013-07-27,63
2013-07-28,73
2013-07-29,51
2013-07-30,57
2013-07-31,47
2013-08-01,70
2013-08-02,64
2013-08-03,90
2013-08-04,67
2013-08-05,61
2013-08-06,58
2013-08-07,47
2013-08-08,71
2013-08-09,62
2013-08-10,67
2013-08-11,58
2013-08-12,84
2013-08-13,63
2013-08-14,72
2013-08-15,70
2013-08-16,97
2013-08-17,105
2013-08-18,108
2013-08-19,75
2013-08-20,64
2013-08-21,75
2013-08-22,46
2013-08-23,75
2013-08-24,93
2013-08-25,108
2013-08-26,62
2013-08-27,101
2013-08-28,53
2013-08-29,54
2013-08-30,112
2013-08-31,83
2013-09-01,104
2013-09-02,87
2013-09-03,78
2013-09-04,48
2013-09-05,67
2013-09-06,76
2013-09-07,105
2013-09-08,99
2013-09-09,72
2013-09-10,71
2013-09-11,56
2013-09-12,51
2013-09-13,69
2013-09-14,75
2013-09-15,77
2013-09-16,46
2013-09-17,54
2013-09-18,54
2013-09-19,59
2013-09-20,46
2013-09-21,66
2013-09-22,60
2013-09-23,43
2013-09-24,41
2013-09-25,36
2013-09-26,54
2013-09-27,68
2013-09-28,80
2013-09-29,84
2013-09-30,46
2013-10-01,48
2013-10-02,56
2013-10-03,54
2013-10-04,64
2013-10-05,81
2013-10-06,113
2013-10-07,76
2013-10-08,54
2013-10-09,69
2013-10-10,50
2013-10-11,63
2013-10-12,64
2013-10-13,57
2013-10-14,45
2013-10-15,49
2013-10-16,48
2013-10-17,65
2013-10-18,59
2013-10-19,73
2013-10-20,67
2013-10-21,44
2013-10-22,49
2013-10-23,38
2013-10-24,34
2013-10-25,53
2013-10-26,98
2013-10-27,65
2013-10-28,38
2013-10-29,37
2013-10-30,49
2013-10-31,46
2013-11-01,63
2013-11-02,73
2013-11-03,69
2013-11-04,42
2013-11-05,48
2013-11-06,59
2013-11-07,46
2013-11-08,53
2013-11-09,70
2013-11-10,77
2013-11-11,65
2013-11-12,45
2013-11-13,29
2013-11-14,30
2013-11-15,47
2013-11-16,76
2013-11-17,57
2013-11-18,36
2013-11-19,45
2013-11-20,36
2013-11-21,58
2013-11-22,38
2013-11-23,54
2013-11-24,59
2013-11-25,51
2013-11-26,41
2013-11-27,54
2013-11-28,118
2013-11-29,82
2013-11-30,61
2013-12-01,30
2013-12-02,48
2013-12-03,38
2013-12-04,46
2013-12-05,45
2013-12-06,49
2013-12-07,72
2013-12-08,60
2013-12-09,49
2013-12-10,40
2013-12-11,41
2013-12-12,51
2013-12-13,54
2013-12-14,79
2013-12-15,84
2013-12-16,46
2013-12-17,46
2013-12-18,49
2013-12-19,62
2013-12-20,55
2013-12-21,94
2013-12-22,69
2013-12-23,80
2013-12-24,50
2013-12-25,0
2013-12-26,65
2013-12-27,51
2013-12-28,38
2013-12-29,48
2013-12-30,51
2013-12-31,62
2014-01-01,40
2014-01-02,34
2014-01-03,52
2014-01-04,69
2014-01-05,42
2014-01-06,33
2014-01-07,40
2014-01-08,35
2014-01-09,50
2014-01-10,47
2014-01-11,42
2014-01-12,54
2014-01-13,41
2014-01-14,33
2014-01-15,37
2014-01-16,38
2014-01-17,36
2014-01-18,61
2014-01-19,42
2014-01-20,44
2014-01-21,36
2014-01-22,38
2014-01-23,28
2014-01-24,32
2014-01-25,57
2014-01-26,64
2014-01-27,37
2014-01-28,18
2014-01-29,31
2014-01-30,49
2014-01-31,78
2014-02-01,57
2014-02-02,49
2014-02-03,55
2014-02-04,35
2014-02-05,3
2014-02-06,0
2014-02-07,0
2014-02-08,71
2014-02-09,52
2014-02-10,44
2014-02-11,58
2014-02-12,46
2014-02-13,56
2014-02-14,63
2014-02-15,64
2014-02-16,70
2014-02-17,63
2014-02-18,45
2014-02-19,59
2014-02-20,57
2014-02-21,52
2014-02-22,65
2014-02-23,58
2014-02-24,47
2014-02-25,47
2014-02-26,34
2014-02-27,47
2014-02-28,70
2014-03-01,110
2014-03-02,71
2014-03-03,63
2014-03-04,53
2014-03-05,49
2014-03-06,50
2014-03-07,66
2014-03-08,69
2014-03-09,89
2014-03-10,44
2014-03-11,41
2014-03-12,50
2014-03-13,57
2014-03-14,69
2014-03-15,70
2014-03-16,82
2014-03-17,64
2014-03-18,40
2014-03-19,71
2014-03-20,60
2014-03-21,47
2014-03-22,54
2014-03-23,52
2014-03-24,44
2014-03-25,25
2014-03-26,49
2014-03-27,42
2014-03-28,59
2014-03-29,72
2014-03-30,54
2014-03-31,37
2014-04-01,42
2014-04-02,58
2014-04-03,37
2014-04-04,50
2014-04-05,68
2014-04-06,73
2014-04-07,62
2014-04-08,69
2014-04-09,63
2014-04-10,49
2014-04-11,69
2014-04-12,66
2014-04-13,76
2014-04-14,59
2014-04-15,51
2014-04-16,66
2014-04-17,56
2014-04-18,71
2014-04-19,88
2014-04-20,76
2014-04-21,62
2014-04-22,45
2014-04-23,57
2014-04-24,53
2014-04-25,56
2014-04-26,56
2014-04-27,65
2014-04-28,54
2014-04-29,48
2014-04-30,65
2014-05-01,82
2014-05-02,79
2014-05-03,64
2014-05-04,76
2014-05-05,41
2014-05-06,61
2014-05-07,46
2014-05-08,67
2014-05-09,70
2014-05-10,77
2014-05-11,88
2014-05-12,74
2014-05-13,66
2014-05-14,90
2014-05-15,79
2014-05-16,64
2014-05-17,71
2014-05-18,65
2014-05-19,49
2014-05-20,46
2014-05-21,56
2014-05-22,48
2014-05-23,76
2014-05-24,96
2014-05-25,96
2014-05-26,76
2014-05-27,49
2014-05-28,41
2014-05-29,63
2014-05-30,56
2014-05-31,91
2014-06-01,104
2014-06-02,68
2014-06-03,59
2014-06-04,57
2014-06-05,59
2014-06-06,85
2014-06-07,83
2014-06-08,92
2014-06-09,72
2014-06-10,48
2014-06-11,57
2014-06-12,68
2014-06-13,70
2014-06-14,94
2014-06-15,59
2014-06-16,76
2014-06-17,77
2014-06-18,53
2014-06-19,58
2014-06-20,75
2014-06-21,65
2014-06-22,62
2014-06-23,74
2014-06-24,58
2014-06-25,38
2014-06-26,61
2014-06-27,60
2014-06-28,89
2014-06-29,86
2014-06-30,80
2014-07-01,53
2014-07-02,39
2014-07-03,60
2014-07-04,71
2014-07-05,91
2014-07-06,85
2014-07-07,75
2014-07-08,76
2014-07-09,59
2014-07-10,70
2014-07-11,74
2014-07-12,83
2014-07-13,93
2014-07-14,56
2014-07-15,60
2014-07-16,57
2014-07-17,62
2014-07-18,81
2014-07-19,100
2014-07-20,76
2014-07-21,62
2014-07-22,70
2014-07-23,58
2014-07-24,68
2014-07-25,91
2014-07-26,110
2014-07-27,106
2014-07-28,61
2014-07-29,50
2014-07-30,58
2014-07-31,78
2014-08-01,98
2014-08-02,114
2014-08-03,84
2014-08-04,44
2014-08-05,63
2014-08-06,65
2014-08-07,67
2014-08-08,79
2014-08-09,98
2014-08-10,103
2014-08-11,71
2014-08-12,64
2014-08-13,57
2014-08-14,70
2014-08-15,94
2014-08-16,87
2014-08-17,82
2014-08-18,63
2014-08-19,61
2014-08-20,55
2014-08-21,67
2014-08-22,70
2014-08-23,104
2014-08-24,96
2014-08-25,58
2014-08-26,58
2014-08-27,69
2014-08-28,60
2014-08-29,71
2014-08-30,111
2014-08-31,95
2014-09-01,111
2014-09-02,58
2014-09-03,85
2014-09-04,82
2014-09-05,69
2014-09-06,84
2014-09-07,91
2014-09-08,74
2014-09-09,66
2014-09-10,50
2014-09-11,60
2014-09-12,88
2014-09-13,107
2014-09-14,87
2014-09-15,58
2014-09-16,66
2014-09-17,58
2014-09-18,34
2014-09-19,75
2014-09-20,81
2014-09-21,65
2014-09-22,53
2014-09-23,57
2014-09-24,49
2014-09-25,52
2014-09-26,55
2014-09-27,53
2014-09-28,68
2014-09-29,40
2014-09-30,47
2014-10-01,75
2014-10-02,60
2014-10-03,76
2014-10-04,117
2014-10-05,96
2014-10-06,64
2014-10-07,45
2014-10-08,53
2014-10-09,53
2014-10-10,52
2014-10-11,64
2014-10-12,88
2014-10-13,52
2014-10-14,57
2014-10-15,46
2014-10-16,54
2014-10-17,65
2014-10-18,72
2014-10-19,69
2014-10-20,29
2014-10-21,41
2014-10-22,46
2014-10-23,30
2014-10-24,52
2014-10-25,70
2014-10-26,49
2014-10-27,55
2014-10-28,28
2014-10-29,34
2014-10-30,56
2014-10-31,48
2014-11-01,62
2014-11-02,72
2014-11-03,50
2014-11-04,44
2014-11-05,51
2014-11-06,48
2014-11-07,71
2014-11-08,60
2014-11-09,72
2014-11-10,54
2014-11-11,54
2014-11-12,55
2014-11-13,32
2014-11-14,44
2014-11-15,58
2014-11-16,83
2014-11-17,48
2014-11-18,33
2014-11-19,39
2014-11-20,24
2014-11-21,31
2014-11-22,69
2014-11-23,62
2014-11-24,53
2014-11-25,52
2014-11-26,57
2014-11-27,95
2014-11-28,87
2014-11-29,70
2014-11-30,53
2014-12-01,55
2014-12-02,38
2014-12-03,62
2014-12-04,53
2014-12-05,59
2014-12-06,77
2014-12-07,63
2014-12-08,55
2014-12-09,36
2014-12-10,56
2014-12-11,40
2014-12-12,43
2014-12-13,58
2014-12-14,67
2014-12-15,50
2014-12-16,36
2014-12-17,44
2014-12-18,64
2014-12-19,53
2014-12-20,73
2014-12-21,44
2014-12-22,59
2014-12-23,56
2014-12-24,39
2014-12-25,0
2014-12-26,54
2014-12-27,24
2014-12-28,41
2014-12-29,32
2014-12-30,33
2014-12-31,47
2015-01-01,48
2015-01-02,56
2015-01-03,41
2015-01-04,47
2015-01-05,43
2015-01-06,40
2015-01-07,44
2015-01-08,41
2015-01-09,37
2015-01-10,63
2015-01-11,49
2015-01-12,35
2015-01-13,36
2015-01-14,36
2015-01-15,39
2015-01-16,59
2015-01-17,64
2015-01-18,47
2015-01-19,43
2015-01-20,32
2015-01-21,30
2015-01-22,37
2015-01-23,39
2015-01-24,48
2015-01-25,42
2015-01-26,40
2015-01-27,39
2015-01-28,28
2015-01-29,39
2015-01-30,54
2015-01-31,63
2015-02-01,46
2015-02-02,52
2015-02-03,58
2015-02-04,40
2015-02-05,42
2015-02-06,55
2015-02-07,49
2015-02-08,58
2015-02-09,53
2015-02-10,39
2015-02-11,58
2015-02-12,63
2015-02-13,70
2015-02-14,79
2015-02-15,69
2015-02-16,71
2015-02-17,56
2015-02-18,50
2015-02-19,57
2015-02-20,43
2015-02-21,64
2015-02-22,58
2015-02-23,34
2015-02-24,42
2015-02-25,45
2015-02-26,39
2015-02-27,66
2015-02-28,70
2015-03-01,61
2015-03-02,28
2015-03-03,34
2015-03-04,48
2015-03-05,54
2015-03-06,44
2015-03-07,69
2015-03-08,59
2015-03-09,54
2015-03-10,41
2015-03-11,51
2015-03-12,38
2015-03-13,56
2015-03-14,128
2015-03-15,64
2015-03-16,28
2015-03-17,41
2015-03-18,38
2015-03-19,46
2015-03-20,54
2015-03-21,68
2015-03-22,56
2015-03-23,36
2015-03-24,44
2015-03-25,45
2015-03-26,57
2015-03-27,72
2015-03-28,60
2015-03-29,70
2015-03-30,54
2015-03-31,41
2015-04-01,61
2015-04-02,51
2015-04-03,72
2015-04-04,74
2015-04-05,60
2015-04-06,46
2015-04-07,34
2015-04-08,50
2015-04-09,55
2015-04-10,55
2015-04-11,58
2015-04-12,61
2015-04-13,42
2015-04-14,42
2015-04-15,63
2015-04-16,51
2015-04-17,75
2015-04-18,63
2015-04-19,55
2015-04-20,44
2015-04-21,24
2015-04-22,46
2015-04-23,57
2015-04-24,48
2015-04-25,29
2015-04-26,43
2015-04-27,51
2015-04-28,43
2015-04-29,55
2015-04-30,63
2015-05-01,70
