date,quantity
2011-08-15,108
2011-08-16,111
2011-08-17,63
2011-08-18,95
2011-08-19,137
2011-08-20,160
2011-08-21,143
2011-08-22,92
2011-08-23,76
2011-08-24,83
2011-08-25,77
2011-08-26,96
2011-08-27,140
2011-08-28,121
2011-08-29,77
2011-08-30,67
2011-08-31,69
2011-09-01,86
2011-09-02,109
2011-09-03,111
2011-09-04,107
2011-09-05,93
2011-09-06,70
2011-09-07,76
2011-09-08,74
2011-09-09,92
2011-09-10,114
2011-09-11,117
2011-09-12,67
2011-09-13,66
2011-09-14,56
2011-09-15,70
2011-09-16,93
2011-09-17,95
2011-09-18,124
2011-09-19,65
2011-09-20,64
2011-09-21,55
2011-09-22,64
2011-09-23,101
2011-09-24,97
2011-09-25,106
2011-09-26,83
2011-09-27,81
2011-09-28,49
2011-09-29,58
2011-09-30,64
2011-10-01,111
2011-10-02,101
2011-10-03,74
2011-10-04,53
2011-10-05,55
2011-10-06,41
2011-10-07,90
2011-10-08,91
2011-10-09,117
2011-10-10,50
2011-10-11,61
2011-10-12,57
2011-10-13,69
2011-10-14,73
2011-10-15,118
2011-10-16,86
2011-10-17,49
2011-10-18,52
2011-10-19,51
2011-10-20,55
2011-10-21,67
2011-10-22,122
2011-10-23,111
2011-10-24,82
2011-10-25,59
2011-10-26,70
2011-10-27,74
2011-10-28,65
2011-10-29,86
2011-10-30,98
2011-10-31,58
2011-11-01,46
2011-11-02,53
2011-11-03,66
2011-11-04,72
2011-11-05,117
2011-11-06,102
2011-11-07,65
2011-11-08,57
2011-11-09,52
2011-11-10,72
2011-11-11,82
2011-11-12,103
2011-11-13,125
2011-11-14,44
2011-11-15,47
2011-11-16,57
2011-11-17,50
2011-11-18,69
2011-11-19,97
2011-11-20,88
2011-11-21,68
2011-11-22,78
2011-11-23,93
2011-11-24,132
2011-11-25,224
2011-11-26,110
2011-11-27,83
2011-11-28,45
2011-11-29,52
2011-11-30,62
2011-12-01,73
2011-12-02,77
2011-12-03,131
2011-12-04,99
2011-12-05,62
2011-12-06,40
2011-12-07,50
2011-12-08,54
2011-12-09,77
2011-12-10,113
2011-12-11,93
2011-12-12,60
2011-12-13,66
2011-12-14,66
2011-12-15,72
2011-12-16,78
2011-12-17,128
2011-12-18,83
2011-12-19,103
2011-12-20,84
2011-12-21,93
2011-12-22,103
2011-12-23,132
2011-12-24,89
2011-12-25,0
2011-12-26,89
2011-12-27,64
2011-12-28,56
2011-12-29,82
2011-12-30,83
2011-12-31,60
2012-01-01,48
2012-01-02,82
2012-01-03,60
2012-01-04,52
2012-01-05,58
2012-01-06,59
2012-01-07,96
2012-01-08,62
2012-01-09,60
2012-01-10,50
2012-01-11,44
2012-01-12,40
2012-01-13,55
2012-01-14,73
2012-01-15,63
2012-01-16,65
2012-01-17,38
2012-01-18,52
2012-01-19,50
2012-01-20,61
2012-01-21,66
2012-01-22,83
2012-01-23,55
2012-01-24,50
2012-01-25,51
2012-01-26,39
2012-01-27,60
2012-01-28,102
2012-01-29,60
2012-01-30,62
2012-01-31,47
2012-02-01,80
2012-02-02,56
2012-02-03,85
2012-02-04,130
2012-02-05,98
2012-02-06,56
2012-02-07,55
2012-02-08,71
2012-02-09,66
2012-02-10,70
2012-02-11,106
2012-02-12,98
2012-02-13,72
2012-02-14,74
2012-02-15,59
2012-02-16,59
2012-02-17,64
2012-02-18,95
2012-02-19,101
2012-02-20,82
2012-02-21,46
2012-02-22,62
2012-02-23,77
2012-02-24,95
2012-02-25,95
2012-02-26,106
2012-02-27,49
2012-02-28,54
2012-02-29,59
2012-03-01,49
2012-03-02,84
2012-03-03,109
2012-03-04,145
2012-03-05,75
2012-03-06,61
2012-03-07,62
2012-03-08,66
2012-03-09,75
2012-03-10,106
2012-03-11,98
2012-03-12,59
2012-03-13,63
2012-03-14,60
2012-03-15,65
2012-03-16,79
2012-03-17,145
2012-03-18,88
2012-03-19,68
2012-03-20,66
2012-03-21,58
2012-03-22,58
2012-03-23,85
2012-03-24,109
2012-03-25,88
2012-03-26,83
2012-03-27,51
2012-03-28,58
2012-03-29,65
2012-03-30,88
2012-03-31,108
2012-04-01,104
2012-04-02,46
2012-04-03,71
2012-04-04,60
2012-04-05,61
2012-04-06,83
2012-04-07,119
2012-04-08,109
2012-04-09,49
2012-04-10,61
2012-04-11,56
2012-04-12,58
2012-04-13,100
2012-04-14,104
2012-04-15,96
2012-04-16,51
2012-04-17,53
2012-04-18,67
2012-04-19,79
2012-04-20,64
2012-04-21,109
2012-04-22,114
2012-04-23,68
2012-04-24,65
2012-04-25,49
2012-04-26,63
2012-04-27,66
2012-04-28,108
2012-04-29,126
2012-04-30,60
2012-05-01,63
2012-05-02,62
2012-05-03,73
2012-05-04,83
2012-05-05,141
2012-05-06,103
2012-05-07,92
2012-05-08,57
2012-05-09,59
2012-05-10,84
2012-05-11,80
2012-05-12,133
2012-05-13,107
2012-05-14,55
2012-05-15,62
2012-05-16,66
2012-05-17,76
2012-05-18,77
2012-05-19,157
2012-05-20,165
2012-05-21,85
2012-05-22,91
2012-05-23,62
2012-05-24,54
2012-05-25,91
2012-05-26,104
2012-05-27,110
2012-05-28,92
2012-05-29,71
2012-05-30,59
2012-05-31,54
2012-06-01,142
2012-06-02,138
2012-06-03,172
2012-06-04,90
2012-06-05,91
2012-06-06,95
2012-06-07,88
2012-06-08,98
2012-06-09,163
2012-06-10,164
2012-06-11,105
2012-06-12,96
2012-06-13,90
2012-06-14,91
2012-06-15,140
2012-06-16,169
2012-06-17,165
2012-06-18,86
2012-06-19,95
2012-06-20,108
2012-06-21,96
2012-06-22,102
2012-06-23,130
2012-06-24,156
2012-06-25,78
2012-06-26,104
2012-06-27,111
2012-06-28,112
2012-06-29,111
2012-06-30,157
2012-07-01,139
2012-07-02,111
2012-07-03,132
2012-07-04,138
2012-07-05,109
2012-07-06,124
2012-07-07,184
2012-07-08,159
2012-07-09,96
2012-07-10,104
2012-07-11,92
2012-07-12,93
2012-07-13,93
2012-07-14,164
2012-07-15,175
2012-07-16,104
2012-07-17,94
2012-07-18,64
2012-07-19,89
2012-07-20,119
2012-07-21,170
2012-07-22,154
2012-07-23,105
2012-07-24,72
2012-07-25,77
2012-07-26,72
2012-07-27,113
2012-07-28,156
2012-07-29,126
2012-07-30,94
2012-07-31,103
2012-08-01,104
2012-08-02,113
2012-08-03,119
2012-08-04,132
2012-08-05,140
2012-08-06,104
2012-08-07,110
2012-08-08,97
2012-08-09,86
2012-08-10,136
2012-08-11,139
2012-08-12,158
2012-08-13,98
2012-08-14,75
2012-08-15,80
2012-08-16,108
2012-08-17,108
2012-08-18,106
2012-08-19,136
2012-08-20,94
2012-08-21,79
2012-08-22,52
2012-08-23,58
2012-08-24,87
2012-08-25,115
2012-08-26,140
2012-08-27,79
2012-08-28,76
2012-08-29,85
2012-08-30,77
2012-08-31,88
2012-09-01,105
2012-09-02,109
2012-09-03,150
2012-09-04,63
2012-09-05,66
2012-09-06,65
2012-09-07,78
2012-09-08,76
2012-09-09,109
2012-09-10,55
2012-09-11,70
2012-09-12,59
2012-09-13,40
2012-09-14,82
2012-09-15,98
2012-09-16,103
2012-09-17,47
2012-09-18,61
2012-09-19,43
2012-09-20,59
2012-09-21,96
2012-09-22,115
2012-09-23,88
2012-09-24,64
2012-09-25,45
2012-09-26,41
2012-09-27,49
2012-09-28,67
2012-09-29,93
2012-09-30,111
2012-10-01,64
2012-10-02,74
2012-10-03,61
2012-10-04,77
2012-10-05,86
2012-10-06,96
2012-10-07,77
2012-10-08,52
2012-10-09,37
2012-10-10,50
2012-10-11,50
2012-10-12,72
2012-10-13,108
2012-10-14,94
2012-10-15,47
2012-10-16,46
2012-10-17,44
2012-10-18,55
2012-10-19,71
2012-10-20,87
2012-10-21,94
2012-10-22,54
2012-10-23,40
2012-10-24,55
2012-10-25,45
2012-10-26,87
2012-10-27,127
2012-10-28,75
2012-10-29,70
2012-10-30,68
2012-10-31,48
2012-11-01,66
2012-11-02,78
2012-11-03,123
2012-11-04,130
2012-11-05,85
2012-11-06,45
2012-11-07,62
2012-11-08,53
2012-11-09,74
2012-11-10,96
2012-11-11,92
2012-11-12,66
2012-11-13,53
2012-11-14,46
2012-11-15,60
2012-11-16,71
2012-11-17,107
2012-11-18,93
2012-11-19,63
2012-11-20,67
2012-11-21,92
2012-11-22,164
2012-11-23,158
2012-11-24,73
2012-11-25,78
2012-11-26,49
2012-11-27,37
2012-11-28,37
2012-11-29,63
2012-11-30,69
2012-12-01,149
2012-12-02,117
2012-12-03,78
2012-12-04,67
2012-12-05,69
2012-12-06,71
2012-12-07,74
2012-12-08,126
2012-12-09,132
2012-12-10,60
2012-12-11,52
2012-12-12,31
2012-12-13,45
2012-12-14,49
2012-12-15,59
2012-12-16,59
2012-12-17,26
2012-12-18,40
2012-12-19,41
2012-12-20,41
2012-12-21,57
2012-12-22,92
2012-12-23,53
2012-12-24,48
2012-12-25,0
2012-12-26,56
2012-12-27,46
2012-12-28,36
2012-12-29,56
2012-12-30,53
2012-12-31,35
2013-01-01,27
2013-01-02,46
2013-01-03,46
2013-01-04,36
2013-01-05,55
2013-01-06,35
2013-01-07,37
2013-01-08,32
2013-01-09,35
2013-01-10,22
2013-01-11,40
2013-01-12,52
2013-01-13,33
2013-01-14,33
2013-01-15,27
2013-01-16,26
2013-01-17,25
2013-01-18,42
2013-01-19,51
2013-01-20,50
2013-01-21,42
2013-01-22,31
2013-01-23,29
2013-01-24,28
2013-01-25,46
2013-01-26,44
2013-01-27,39
2013-01-28,45
2013-01-29,40
2013-01-30,49
2013-01-31,45
2013-02-01,79
2013-02-02,107
2013-02-03,81
2013-02-04,49
2013-02-05,62
2013-02-06,51
2013-02-07,39
2013-02-08,89
2013-02-09,125
2013-02-10,96
2013-02-11,52
2013-02-12,61
2013-02-13,75
2013-02-14,72
2013-02-15,100
2013-02-16,133
2013-02-17,95
2013-02-18,68
2013-02-19,64
2013-02-20,58
2013-02-21,55
2013-02-22,67
2013-02-23,92
2013-02-24,91
2013-02-25,57
2013-02-26,52
2013-02-27,64
2013-02-28,54
2013-03-01,79
2013-03-02,139
2013-03-03,131
2013-03-04,71
2013-03-05,52
2013-03-06,63
2013-03-07,67
2013-03-08,56
2013-03-09,120
2013-03-10,125
2013-03-11,75
2013-03-12,87
2013-03-13,74
2013-03-14,76
2013-03-15,110
2013-03-16,107
2013-03-17,113
2013-03-18,71
2013-03-19,58
2013-03-20,67
2013-03-21,63
2013-03-22,71
2013-03-23,110
2013-03-24,92
2013-03-25,54
2013-03-26,60
2013-03-27,44
2013-03-28,71
2013-03-29,131
2013-03-30,153
2013-03-31,95
2013-04-01,75
2013-04-02,60
2013-04-03,72
2013-04-04,62
2013-04-05,66
2013-04-06,105
2013-04-07,110
2013-04-08,71
2013-04-09,60
2013-04-10,65
2013-04-11,59
2013-04-12,98
2013-04-13,125
2013-04-14,118
2013-04-15,52
2013-04-16,46
2013-04-17,50
2013-04-18,50
2013-04-19,76
2013-04-20,118
2013-04-21,116
2013-04-22,91
2013-04-23,59
2013-04-24,57
2013-04-25,50
2013-04-26,71
2013-04-27,87
2013-04-28,135
2013-04-29,91
2013-04-30,64
2013-05-01,81
2013-05-02,58
2013-05-03,79
2013-05-04,111
2013-05-05,97
2013-05-06,83
2013-05-07,63
2013-05-08,58
2013-05-09,67
2013-05-10,54
2013-05-11,103
2013-05-12,92
2013-05-13,74
2013-05-14,73
2013-05-15,69
2013-05-16,61
2013-05-17,94
2013-05-18,122
2013-05-19,126
2013-05-20,77
2013-05-21,67
2013-05-22,52
2013-05-23,54
2013-05-24,61
2013-05-25,102
2013-05-26,82
2013-05-27,88
2013-05-28,50
2013-05-29,44
2013-05-30,62
2013-05-31,101
2013-06-01,166
2013-06-02,110
2013-06-03,97
2013-06-04,58
2013-06-05,69
2013-06-06,73
2013-06-07,100
2013-06-08,146
2013-06-09,83
2013-06-10,84
2013-06-11,57
2013-06-12,45
2013-06-13,74
2013-06-14,90
2013-06-15,130
2013-06-16,107
2013-06-17,95
2013-06-18,58
2013-06-19,65
2013-06-20,78
2013-06-21,79
2013-06-22,112
2013-06-23,90
2013-06-24,59
2013-06-25,73
2013-06-26,87
2013-06-27,85
2013-06-28,108
2013-06-29,149
2013-06-30,114
2013-07-01,107
2013-07-02,73
2013-07-03,84
2013-07-04,110
2013-07-05,89
2013-07-06,162
2013-07-07,127
2013-07-08,60
2013-07-09,70
2013-07-10,65
2013-07-11,101
2013-07-12,90
2013-07-13,134
2013-07-14,140
2013-07-15,69
2013-07-16,98
2013-07-17,82
2013-07-18,105
2013-07-19,96
2013-07-20,112
2013-07-21,90
2013-07-22,88
2013-07-23,74
2013-07-24,82
2013-07-25,80
2013-07-26,78
2013-07-27,104
2013-07-28,92
2013-07-29,62
2013-07-30,49
2013-07-31,55
2013-08-01,99
2013-08-02,73
2013-08-03,145
2013-08-04,91
2013-08-05,80
2013-08-06,96
2013-08-07,67
2013-08-08,87
2013-08-09,74
2013-08-10,138
2013-08-11,115
2013-08-12,87
2013-08-13,80
2013-08-14,86
2013-08-15,84
2013-08-16,83
2013-08-17,113
2013-08-18,140
2013-08-19,81
2013-08-20,76
2013-08-21,74
2013-08-22,83
2013-08-23,80
2013-08-24,130
2013-08-25,141
2013-08-26,82
2013-08-27,69
2013-08-28,69
2013-08-29,79
2013-08-30,98
2013-08-31,122
2013-09-01,156
2013-09-02,107
2013-09-03,64
2013-09-04,75
2013-09-05,65
2013-09-06,85
2013-09-07,121
2013-09-08,123
2013-09-09,66
2013-09-10,60
2013-09-11,74
2013-09-12,88
2013-09-13,91
2013-09-14,118
2013-09-15,67
2013-09-16,72
2013-09-17,62
2013-09-18,71
2013-09-19,57
2013-09-20,75
2013-09-21,87
2013-09-22,116
2013-09-23,62
2013-09-24,72
2013-09-25,56
2013-09-26,70
2013-09-27,99
2013-09-28,98
2013-09-29,119
2013-09-30,74
2013-10-01,62
2013-10-02,62
2013-10-03,60
2013-10-04,78
2013-10-05,164
2013-10-06,135
2013-10-07,81
2013-10-08,60
2013-10-09,69
2013-10-10,75
2013-10-11,100
2013-10-12,119
2013-10-13,115
2013-10-14,63
2013-10-15,74
2013-10-16,63
2013-10-17,69
2013-10-18,83
2013-10-19,134
2013-10-20,95
2013-10-21,51
2013-10-22,68
2013-10-23,54
2013-10-24,74
2013-10-25,94
2013-10-26,135
2013-10-27,117
2013-10-28,64
2013-10-29,50
2013-10-30,56
2013-10-31,50
2013-11-01,79
2013-11-02,104
2013-11-03,88
2013-11-04,47
2013-11-05,56
2013-11-06,52
2013-11-07,58
2013-11-08,94
2013-11-09,114
2013-11-10,106
2013-11-11,70
2013-11-12,63
2013-11-13,55
2013-11-14,59
2013-11-15,56
2013-11-16,107
2013-11-17,131
2013-11-18,56
2013-11-19,61
2013-11-20,49
2013-11-21,54
2013-11-22,48
2013-11-23,97
2013-11-24,78
2013-11-25,61
2013-11-26,43
2013-11-27,90
2013-11-28,152
2013-11-29,150
2013-11-30,100
2013-12-01,93
2013-12-02,61
2013-12-03,59
2013-12-04,66
2013-12-05,60
2013-12-06,60
2013-12-07,91
2013-12-08,102
2013-12-09,67
2013-12-10,52
2013-12-11,64
2013-12-12,80
2013-12-13,88
2013-12-14,117
2013-12-15,105
2013-12-16,53
2013-12-17,55
2013-12-18,79
2013-12-19,88
2013-12-20,87
2013-12-21,159
2013-12-22,112
2013-12-23,129
2013-12-24,101
2013-12-25,0
2013-12-26,84
2013-12-27,69
2013-12-28,87
2013-12-29,73
2013-12-30,48
2013-12-31,57
2014-01-01,45
2014-01-02,55
2014-01-03,67
2014-01-04,97
2014-01-05,80
2014-01-06,33
2014-01-07,41
2014-01-08,39
2014-01-09,52
2014-01-10,54
2014-01-11,77
2014-01-12,67
2014-01-13,60
2014-01-14,46
2014-01-15,35
2014-01-16,47
2014-01-17,47
2014-01-18,74
2014-01-19,72
2014-01-20,58
2014-01-21,44
2014-01-22,51
2014-01-23,36
2014-01-24,34
2014-01-25,92
2014-01-26,75
2014-01-27,30
2014-01-28,34
2014-01-29,38
2014-01-30,31
2014-01-31,58
2014-02-01,65
2014-02-02,44
2014-02-03,21
2014-02-04,27
2014-02-05,18
2014-02-06,22
2014-02-07,30
2014-02-08,90
2014-02-09,91
2014-02-10,40
2014-02-11,61
2014-02-12,44
2014-02-13,73
2014-02-14,93
2014-02-15,111
2014-02-16,95
2014-02-17,61
2014-02-18,56
2014-02-19,53
2014-02-20,68
2014-02-21,63
2014-02-22,100
2014-02-23,103
2014-02-24,47
2014-02-25,60
2014-02-26,31
2014-02-27,57
2014-02-28,47
2014-03-01,115
2014-03-02,91
2014-03-03,59
2014-03-04,52
2014-03-05,47
2014-03-06,60
2014-03-07,78
2014-03-08,124
2014-03-09,108
2014-03-10,62
2014-03-11,29
2014-03-12,45
2014-03-13,52
2014-03-14,69
2014-03-15,99
2014-03-16,81
2014-03-17,56
2014-03-18,66
2014-03-19,58
2014-03-20,56
2014-03-21,73
2014-03-22,108
2014-03-23,91
2014-03-24,54
2014-03-25,60
2014-03-26,51
2014-03-27,52
2014-03-28,55
2014-03-29,85
2014-03-30,97
2014-03-31,38
2014-04-01,49
2014-04-02,46
2014-04-03,70
2014-04-04,72
2014-04-05,105
2014-04-06,107
2014-04-07,76
2014-04-08,83
2014-04-09,82
2014-04-10,76
2014-04-11,85
2014-04-12,115
2014-04-13,115
2014-04-14,55
2014-04-15,67
2014-04-16,64
2014-04-17,72
2014-04-18,104
2014-04-19,166
2014-04-20,155
2014-04-21,55
2014-04-22,69
2014-04-23,51
2014-04-24,62
2014-04-25,92
2014-04-26,96
2014-04-27,115
2014-04-28,85
2014-04-29,61
2014-04-30,62
2014-05-01,83
2014-05-02,101
2014-05-03,121
2014-05-04,119
2014-05-05,69
2014-05-06,60
2014-05-07,52
2014-05-08,67
2014-05-09,96
2014-05-10,141
2014-05-11,129
2014-05-12,69
2014-05-13,63
2014-05-14,75
2014-05-15,83
2014-05-16,82
2014-05-17,117
2014-05-18,115
2014-05-19,61
2014-05-20,79
2014-05-21,60
2014-05-22,76
2014-05-23,102
2014-05-24,151
2014-05-25,129
2014-05-26,104
2014-05-27,56
2014-05-28,56
2014-05-29,68
2014-05-30,94
2014-05-31,131
2014-06-01,133
2014-06-02,69
2014-06-03,83
2014-06-04,84
2014-06-05,78
2014-06-06,132
2014-06-07,157
2014-06-08,115
2014-06-09,67
2014-06-10,66
2014-06-11,58
2014-06-12,101
2014-06-13,102
2014-06-14,162
2014-06-15,86
2014-06-16,61
2014-06-17,77
2014-06-18,80
2014-06-19,89
2014-06-20,112
2014-06-21,131
2014-06-22,116
2014-06-23,60
2014-06-24,66
2014-06-25,64
2014-06-26,69
2014-06-27,104
2014-06-28,120
2014-06-29,133
2014-06-30,76
2014-07-01,94
2014-07-02,69
2014-07-03,121
2014-07-04,133
2014-07-05,128
2014-07-06,147
2014-07-07,101
2014-07-08,80
2014-07-09,94
2014-07-10,67
2014-07-11,77
2014-07-12,106
2014-07-13,102
2014-07-14,70
2014-07-15,65
2014-07-16,78
2014-07-17,62
2014-07-18,100
2014-07-19,126
2014-07-20,147
2014-07-21,101
2014-07-22,78
2014-07-23,69
2014-07-24,82
2014-07-25,92
2014-07-26,149
2014-07-27,139
2014-07-28,89
2014-07-29,92
2014-07-30,62
2014-07-31,82
2014-08-01,120
2014-08-02,111
2014-08-03,131
2014-08-04,85
2014-08-05,83
2014-08-06,95
2014-08-07,89
2014-08-08,117
2014-08-09,155
2014-08-10,131
2014-08-11,86
2014-08-12,71
2014-08-13,101
2014-08-14,94
2014-08-15,104
2014-08-16,156
2014-08-17,135
2014-08-18,91
2014-08-19,69
2014-08-20,65
2014-08-21,89
2014-08-22,93
2014-08-23,131
2014-08-24,127
2014-08-25,51
2014-08-26,43
2014-08-27,81
2014-08-28,70
2014-08-29,66
2014-08-30,125
2014-08-31,124
2014-09-01,120
2014-09-02,81
2014-09-03,79
2014-09-04,57
2014-09-05,84
2014-09-06,96
2014-09-07,112
2014-09-08,73
2014-09-09,52
2014-09-10,77
2014-09-11,72
2014-09-12,66
2014-09-13,94
2014-09-14,106
2014-09-15,69
2014-09-16,57
2014-09-17,62
2014-09-18,52
2014-09-19,68
2014-09-20,113
2014-09-21,103
2014-09-22,51
2014-09-23,57
2014-09-24,52
2014-09-25,55
2014-09-26,64
2014-09-27,114
2014-09-28,82
2014-09-29,70
2014-09-30,51
2014-10-01,41
2014-10-02,75
2014-10-03,73
2014-10-04,110
2014-10-05,79
2014-10-06,66
2014-10-07,53
2014-10-08,76
2014-10-09,63
2014-10-10,62
2014-10-11,94
2014-10-12,106
2014-10-13,64
2014-10-14,45
2014-10-15,55
2014-10-16,54
2014-10-17,56
2014-10-18,109
2014-10-19,112
2014-10-20,31
2014-10-21,51
2014-10-22,41
2014-10-23,73
2014-10-24,86
2014-10-25,88
2014-10-26,83
2014-10-27,62
2014-10-28,42
2014-10-29,59
2014-10-30,62
2014-10-31,69
2014-11-01,96
2014-11-02,103
2014-11-03,46
2014-11-04,47
2014-11-05,37
2014-11-06,52
2014-11-07,66
2014-11-08,101
2014-11-09,77
2014-11-10,55
2014-11-11,42
2014-11-12,50
2014-11-13,39
2014-11-14,67
2014-11-15,129
2014-11-16,70
2014-11-17,59
2014-11-18,65
2014-11-19,69
2014-11-20,59
2014-11-21,70
2014-11-22,106
2014-11-23,95
2014-11-24,68
2014-11-25,77
2014-11-26,100
2014-11-27,166
2014-11-28,107
2014-11-29,96
2014-11-30,91
2014-12-01,65
2014-12-02,54
2014-12-03,63
2014-12-04,74
2014-12-05,97
2014-12-06,122
2014-12-07,100
2014-12-08,68
2014-12-09,59
2014-12-10,60
2014-12-11,42
2014-12-12,81
2014-12-13,119
2014-12-14,111
2014-12-15,77
2014-12-16,75
2014-12-17,72
2014-12-18,92
2014-12-19,89
2014-12-20,153
2014-12-21,150
2014-12-22,92
2014-12-23,87
2014-12-24,80
2014-12-25,0
2014-12-26,97
2014-12-27,89
2014-12-28,71
2014-12-29,57
2014-12-30,61
2014-12-31,48
2015-01-01,73
2015-01-02,93
2015-01-03,108
2015-01-04,92
2015-01-05,59
2015-01-06,44
2015-01-07,51
2015-01-08,45
2015-01-09,48
2015-01-10,79
2015-01-11,67
2015-01-12,53
2015-01-13,31
2015-01-14,41
2015-01-15,52
2015-01-16,71
2015-01-17,90
2015-01-18,59
2015-01-19,52
2015-01-20,51
2015-01-21,39
2015-01-22,36
2015-01-23,56
2015-01-24,73
2015-01-25,65
2015-01-26,50
2015-01-27,54
2015-01-28,37
2015-01-29,34
2015-01-30,59
2015-01-31,98
2015-02-01,61
2015-02-02,60
2015-02-03,56
2015-02-04,50
2015-02-05,47
2015-02-06,68
2015-02-07,91
2015-02-08,89
2015-02-09,67
2015-02-10,52
2015-02-11,47
2015-02-12,59
2015-02-13,75
2015-02-14,114
2015-02-15,78
2015-02-16,56
2015-02-17,33
2015-02-18,42
2015-02-19,50
2015-02-20,55
2015-02-21,103
2015-02-22,73
2015-02-23,44
2015-02-24,31
2015-02-25,53
2015-02-26,51
2015-02-27,54
2015-02-28,88
2015-03-01,63
2015-03-02,48
2015-03-03,49
2015-03-04,61
2015-03-05,49
2015-03-06,49
2015-03-07,75
2015-03-08,59
2015-03-09,39
2015-03-10,25
2015-03-11,30
2015-03-12,39
2015-03-13,61
2015-03-14,105
2015-03-15,106
2015-03-16,47
2015-03-17,58
2015-03-18,41
2015-03-19,35
2015-03-20,64
2015-03-21,57
2015-03-22,80
2015-03-23,31
2015-03-24,19
2015-03-25,44
2015-03-26,57
2015-03-27,59
2015-03-28,77
2015-03-29,103
2015-03-30,43
2015-03-31,42
2015-04-01,43
2015-04-02,49
2015-04-03,85
2015-04-04,97
2015-04-05,47
2015-04-06,40
2015-04-07,28
2015-04-08,48
2015-04-09,58
2015-04-10,75
2015-04-11,88
2015-04-12,75
2015-04-13,37
2015-04-14,38
2015-04-15,61
2015-04-16,43
2015-04-17,55
2015-04-18,100
2015-04-19,72
2015-04-20,42
2015-04-21,28
2015-04-22,40
2015-04-23,47
2015-04-24,48
2015-04-25,72
2015-04-26,67
2015-04-27,28
2015-04-28,25
2015-04-29,29
2015-04-30,41
2015-05-01,77
