time,node_id,on_hand,backlog_external,backlog_children,pipeline_in,placed_orders
14,R2,0.0,76.0,0.0,415.0,142.0
14,R3,232.0,0.0,0.0,778.0,347.0
15,Supplier,0.0,0.0,278.0,0.0,0.0
15,W1,407.0,0.0,142.0,827.0,644.0
15,W2,0.0,0.0,75.0,1577.0,347.0
15,R1,0.0,141.0,0.0,503.0,226.0
15,R2,0.0,27.0,0.0,211.0,297.0
15,R3,0.0,100.0,0.0,1050.0,407.0
16,Supplier,0.0,0.0,347.0,0.0,0.0
16,W1,110.0,0.0,226.0,1471.0,381.0
16,W2,168.0,0.0,0.0,1002.0,679.0
16,R1,0.0,4.0,0.0,224.0,368.0
16,R2,0.0,120.0,0.0,508.0,93.0
16,R3,53.0,0.0,0.0,1087.0,217.0
17,Supplier,0.0,0.0,381.0,0.0,0.0
17,W1,152.0,0.0,93.0,1061.0,616.0
17,W2,168.0,0.0,217.0,1681.0,217.0
17,R1,87.0,0.0,0.0,368.0,133.0
17,R2,8.0,0.0,0.0,297.0,176.0
17,R3,0.0,193.0,0.0,1087.0,463.0
18,Supplier,0.0,0.0,217.0,0.0,0.0
18,W1,152.0,0.0,309.0,1677.0,216.0
18,W2,113.0,0.0,0.0,1273.0,463.0
18,R1,0.0,39.0,0.0,368.0,259.0
18,R2,0.0,69.0,0.0,297.0,253.0
18,R3,33.0,0.0,0.0,1142.0,182.0
19,Supplier,0.0,0.0,216.0,0.0,0.0
19,W1,57.0,0.0,0.0,1260.0,419.0
19,W2,113.0,0.0,182.0,1736.0,182.0
19,R1,194.0,0.0,0.0,259.0,135.0
19,R2,151.0,0.0,0.0,253.0,77.0
19,R3,118.0,0.0,0.0,870.0,369.0
20,Supplier,0.0,0.0,182.0,0.0,0.0
20,W1,57.0,0.0,212.0,1679.0,212.0
20,W2,113.0,0.0,369.0,1736.0,369.0
20,R1,40.0,0.0,0.0,259.0,289.0
20,R2,64.0,0.0,0.0,253.0,164.0
20,R3,277.0,0.0,0.0,463.0,617.0
21,Supplier,0.0,0.0,581.0,0.0,0.0
21,W1,412.0,0.0,164.0,1035.0,453.0
21,W2,90.0,0.0,0.0,1142.0,617.0
21,R1,95.0,0.0,0.0,289.0,204.0
21,R2,0.0,36.0,0.0,253.0,264.0
21,R3,0.0,27.0,0.0,1080.0,304.0
22,Supplier,0.0,0.0,0.0,0.0,0.0
22,W1,148.0,0.0,204.0,1488.0,304.0
22,W2,90.0,0.0,304.0,1759.0,304.0
22,R1,0.0,89.0,0.0,289.0,388.0
22,R2,109.0,0.0,0.0,264.0,108.0
22,R3,164.0,0.0,0.0,617.0,576.0
23,Supplier,0.0,0.0,608.0,0.0,0.0
23,W1,376.0,0.0,108.0,872.0,596.0
23,W2,193.0,0.0,0.0,1080.0,576.0
23,R1,83.0,0.0,0.0,388.0,117.0
23,R2,20.0,0.0,0.0,264.0,197.0
23,R3,0.0,8.0,0.0,1193.0,172.0
24,Supplier,0.0,0.0,0.0,0.0,0.0
24,W1,376.0,0.0,314.0,1468.0,206.0
24,W2,193.0,0.0,172.0,1656.0,172.0
24,R1,0.0,56.0,0.0,388.0,256.0
24,R2,0.0,63.0,0.0,264.0,280.0
24,R3,0.0,220.0,0.0,1193.0,384.0
25,Supplier,0.0,0.0,378.0,0.0,0.0
25,W1,259.0,0.0,0.0,1049.0,428.0
25,W2,272.0,0.0,0.0,1193.0,384.0
25,R1,206.0,0.0,0.0,256.0,126.0
25,R2,135.0,0.0,0.0,280.0,66.0
25,R3,192.0,0.0,0.0,960.0,205.0
26,Supplier,0.0,0.0,384.0,0.0,0.0
26,W1,259.0,0.0,192.0,1477.0,192.0
26,W2,67.0,0.0,0.0,1193.0,589.0
26,R1,86.0,0.0,0.0,256.0,246.0
26,R2,64.0,0.0,0.0,280.0,137.0
26,R3,2.0,0.0,0.0,1165.0,190.0
27,Supplier,0.0,0.0,192.0,0.0,0.0
27,W1,466.0,0.0,137.0,1024.0,383.0
27,W2,67.0,0.0,190.0,1782.0,190.0
27,R1,186.0,0.0,0.0,246.0,156.0
27,R2,0.0,35.0,0.0,280.0,236.0
27,R3,345.0,0.0,0.0,589.0,423.0
28,Supplier,0.0,0.0,573.0,0.0,0.0
28,W1,230.0,0.0,156.0,1024.0,638.0
28,W2,261.0,0.0,0.0,1165.0,423.0
28,R1,21.0,0.0,0.0,246.0,321.0
28,R2,147.0,0.0,0.0,236.0,98.0
28,R3,40.0,0.0,0.0,1012.0,305.0
29,Supplier,0.0,0.0,0.0,0.0,0.0
29,W1,505.0,0.0,98.0,1066.0,263.0
29,W2,0.0,0.0,44.0,1588.0,305.0
29,R1,73.0,0.0,0.0,321.0,194.0
29,R2,70.0,0.0,0.0,236.0,175.0
29,R3,127.0,0.0,0.0,889.0,341.0
30,Supplier,0.0,0.0,568.0,0.0,0.0
30,W1,505.0,0.0,369.0,1066.0,534.0
30,W2,235.0,0.0,0.0,1012.0,602.0
30,R1,0.0,46.0,0.0,321.0,313.0
30,R2,0.0,0.0,0.0,236.0,245.0
30,R3,164.0,0.0,0.0,1025.0,168.0
31,Supplier,0.0,0.0,0.0,0.0,0.0
31,W1,375.0,0.0,0.0,1172.0,189.0
31,W2,235.0,0.0,168.0,1614.0,168.0
31,R1,152.0,0.0,0.0,313.0,123.0
31,R2,153.0,0.0,0.0,245.0,83.0
31,R3,0.0,78.0,0.0,1025.0,410.0
32,Supplier,0.0,0.0,357.0,0.0,0.0
32,W1,375.0,0.0,206.0,1172.0,395.0
32,W2,0.0,0.0,175.0,1614.0,410.0
32,R1,25.0,0.0,0.0,313.0,250.0
32,R2,72.0,0.0,0.0,245.0,164.0
32,R3,137.0,0.0,0.0,837.0,383.0
33,Supplier,0.0,0.0,395.0,0.0,0.0
33,W1,125.0,0.0,164.0,1172.0,603.0
33,W2,206.0,0.0,0.0,1435.0,208.0
33,R1,189.0,0.0,0.0,250.0,149.0
33,R2,0.0,30.0,0.0,245.0,266.0
33,R3,195.0,0.0,0.0,959.0,203.0
34,Supplier,0.0,0.0,208.0,0.0,0.0
34,W1,497.0,0.0,149.0,1137.0,251.0
34,W2,3.0,0.0,0.0,1435.0,411.0
34,R1,23.0,0.0,0.0,250.0,315.0
34,R2,123.0,0.0,0.0,266.0,92.0
34,R3,286.0,0.0,0.0,821.0,250.0
35,Supplier,0.0,0.0,251.0,0.0,0.0
35,W1,182.0,0.0,92.0,1137.0,509.0
35,W2,176.0,0.0,0.0,1423.0,250.0
35,R1,93.0,0.0,0.0,315.0,180.0
35,R2,0.0,15.0,0.0,266.0,230.0
35,R3,0.0,14.0,0.0,1071.0,300.0
36,Supplier,0.0,0.0,250.0,0.0,0.0
36,W1,486.0,0.0,180.0,1112.0,318.0
36,W2,176.0,0.0,300.0,1423.0,550.0
36,R1,0.0,86.0,0.0,315.0,359.0
36,R2,0.0,140.0,0.0,496.0,125.0
36,R3,0.0,92.0,0.0,836.0,613.0
37,Supplier,0.0,0.0,318.0,0.0,0.0
37,W1,127.0,0.0,125.0,1112.0,622.0
37,W2,165.0,0.0,0.0,1371.0,313.0
37,R1,129.0,0.0,0.0,359.0,100.0
37,R2,41.0,0.0,0.0,230.0,210.0
37,R3,66.0,0.0,0.0,1066.0,225.0
38,Supplier,0.0,0.0,313.0,0.0,0.0
38,W1,127.0,0.0,310.0,1734.0,185.0
38,W2,165.0,0.0,225.0,1371.0,538.0
38,R1,12.0,0.0,0.0,359.0,217.0
38,R2,0.0,67.0,0.0,230.0,318.0
38,R3,63.0,0.0,0.0,863.0,431.0
39,Supplier,0.0,0.0,185.0,0.0,0.0
39,W1,195.0,0.0,0.0,1131.0,410.0
39,W2,144.0,0.0,0.0,1499.0,206.0
39,R1,235.0,0.0,0.0,217.0,136.0
39,R2,79.0,0.0,0.0,318.0,84.0
39,R3,117.0,0.0,0.0,1044.0,196.0
40,Supplier,0.0,0.0,206.0,0.0,0.0
40,W1,195.0,0.0,220.0,1541.0,220.0
40,W2,144.0,0.0,196.0,1499.0,402.0
40,R1,112.0,0.0,0.0,217.0,259.0
40,R2,0.0,12.0,0.0,318.0,175.0
40,R3,0.0,109.0,0.0,1044.0,422.0
41,Supplier,0.0,0.0,220.0,0.0,0.0
41,W1,445.0,0.0,175.0,1032.0,434.0
41,W2,133.0,0.0,0.0,1490.0,226.0
41,R1,178.0,0.0,0.0,259.0,151.0
41,R2,0.0,94.0,0.0,318.0,257.0
41,R3,270.0,0.0,0.0,853.0,234.0
42,Supplier,0.0,0.0,226.0,0.0,0.0
42,W1,188.0,0.0,151.0,1466.0,233.0
42,W2,133.0,0.0,234.0,1490.0,460.0
42,R1,0.0,2.0,0.0,259.0,331.0
42,R2,124.0,0.0,0.0,257.0,100.0
42,R3,0.0,75.0,0.0,853.0,579.0
43,Supplier,0.0,0.0,233.0,0.0,0.0
43,W1,479.0,0.0,100.0,844.0,513.0
43,W2,104.0,0.0,0.0,1400.0,345.0
43,R1,81.0,0.0,0.0,331.0,176.0
43,R2,40.0,0.0,0.0,257.0,184.0
43,R3,60.0,0.0,0.0,1001.0,296.0
44,Supplier,0.0,0.0,345.0,0.0,0.0
44,W1,479.0,0.0,360.0,1357.0,260.0
44,W2,104.0,0.0,296.0,1400.0,641.0
44,R1,0.0,38.0,0.0,331.0,295.0
44,R2,0.0,54.0,0.0,257.0,278.0
44,R3,0.0,140.0,0.0,1001.0,496.0
45,Supplier,0.0,0.0,260.0,0.0,0.0
45,W1,316.0,0.0,0.0,947.0,473.0
45,W2,146.0,0.0,0.0,1503.0,200.0
45,R1,177.0,0.0,0.0,295.0,116.0
45,R2,126.0,0.0,0.0,278.0,77.0
45,R3,25.0,0.0,0.0,1075.0,257.0
46,Supplier,0.0,0.0,200.0,0.0,0.0
46,W1,316.0,0.0,193.0,1420.0,193.0
46,W2,146.0,0.0,257.0,1503.0,457.0
46,R1,58.0,0.0,0.0,295.0,235.0
46,R2,59.0,0.0,0.0,278.0,144.0
46,R3,0.0,184.0,0.0,1075.0,466.0
47,Supplier,0.0,0.0,193.0,0.0,0.0
47,W1,515.0,0.0,144.0,986.0,379.0
47,W2,82.0,0.0,0.0,1558.0,209.0
47,R1,219.0,0.0,0.0,235.0,134.0
47,R2,0.0,38.0,0.0,278.0,241.0
47,R3,166.0,0.0,0.0,962.0,229.0
48,Supplier,0.0,0.0,588.0,0.0,0.0
48,W1,274.0,0.0,134.0,986.0,610.0
48,W2,82.0,0.0,229.0,1558.0,438.0
48,R1,98.0,0.0,0.0,235.0,255.0
48,R2,156.0,0.0,0.0,241.0,84.0
48,R3,0.0,62.0,0.0,962.0,457.0
49,Supplier,0.0,0.0,0.0,0.0,0.0
49,W1,532.0,0.0,84.0,1083.0,205.0
49,W2,85.0,0.0,0.0,1536.0,228.0
49,R1,167.0,0.0,0.0,255.0,166.0
49,R2,75.0,0.0,0.0,241.0,165.0
49,R3,141.0,0.0,0.0,923.0,293.0
50,Supplier,0.0,0.0,433.0,0.0,0.0
50,W1,532.0,0.0,331.0,1083.0,452.0
50,W2,85.0,0.0,293.0,1536.0,521.0
50,R1,0.0,31.0,0.0,255.0,364.0
50,R2,0.0,23.0,0.0,241.0,263.0
50,R3,0.0,203.0,0.0,923.0,637.0
51,Supplier,0.0,0.0,0.0,0.0,0.0
51,W1,378.0,0.0,0.0,1062.0,296.0
51,W2,89.0,0.0,0.0,1416.0,344.0
51,R1,82.0,0.0,0.0,364.0,142.0
51,R2,149.0,0.0,0.0,263.0,69.0
51,R3,56.0,0.0,0.0,1094.0,207.0
52,Supplier,0.0,0.0,640.0,0.0,0.0
52,W1,378.0,0.0,211.0,1062.0,507.0
52,W2,89.0,0.0,207.0,1416.0,551.0
52,R1,0.0,32.0,0.0,364.0,256.0
52,R2,72.0,0.0,0.0,263.0,146.0
52,R3,0.0,158.0,0.0,1094.0,421.0
53,Supplier,0.0,0.0,0.0,0.0,0.0
53,W1,122.0,0.0,146.0,1569.0,191.0
53,W2,125.0,0.0,0.0,1510.0,214.0
53,R1,222.0,0.0,0.0,256.0,110.0
53,R2,12.0,0.0,0.0,263.0,206.0
53,R3,75.0,0.0,0.0,1058.0,224.0
54,Supplier,0.0,0.0,405.0,0.0,0.0
54,W1,526.0,0.0,110.0,959.0,361.0
54,W2,125.0,0.0,224.0,1510.0,438.0
54,R1,110.0,0.0,0.0,256.0,222.0
54,R2,210.0,0.0,0.0,206.0,65.0
54,R3,0.0,133.0,0.0,1058.0,432.0
55,Supplier,0.0,0.0,361.0,0.0,0.0
55,W1,304.0,0.0,65.0,959.0,538.0
55,W2,131.0,0.0,0.0,1510.0,208.0
55,R1,231.0,0.0,0.0,222.0,135.0
55,R2,145.0,0.0,0.0,206.0,130.0
55,R3,283.0,0.0,0.0,853.0,221.0
56,Supplier,0.0,0.0,208.0,0.0,0.0
56,W1,756.0,0.0,265.0,1045.0,200.0
56,W2,131.0,0.0,221.0,1510.0,429.0
56,R1,46.0,0.0,0.0,222.0,320.0
56,R2,55.0,0.0,0.0,206.0,220.0
56,R3,15.0,0.0,0.0,853.0,489.0
57,Supplier,0.0,0.0,200.0,0.0,0.0
57,W1,216.0,0.0,0.0,1045.0,475.0
57,W2,163.0,0.0,0.0,1418.0,268.0
57,R1,73.0,0.0,0.0,320.0,195.0
57,R2,178.0,0.0,0.0,220.0,83.0
57,R3,165.0,0.0,0.0,921.0,271.0
58,Supplier,0.0,0.0,268.0,0.0,0.0
58,W1,723.0,0.0,278.0,1013.0,278.0
58,W2,163.0,0.0,271.0,1418.0,539.0
58,R1,0.0,31.0,0.0,320.0,299.0
58,R2,94.0,0.0,0.0,220.0,167.0
58,R3,0.0,18.0,0.0,921.0,454.0
59,Supplier,0.0,0.0,278.0,0.0,0.0
59,W1,424.0,0.0,167.0,1013.0,466.0
59,W2,260.0,0.0,0.0,1406.0,183.0
59,R1,171.0,0.0,0.0,299.0,118.0
59,R2,25.0,0.0,0.0,220.0,236.0
59,R3,244.0,0.0,0.0,943.0,170.0
60,Supplier,0.0,0.0,183.0,0.0,0.0
60,W1,188.0,0.0,118.0,1479.0,187.0
60,W2,260.0,0.0,170.0,1406.0,353.0
60,R1,67.0,0.0,0.0,299.0,222.0
60,R2,157.0,0.0,0.0,236.0,88.0
60,R3,69.0,0.0,0.0,943.0,345.0
61,Supplier,0.0,0.0,540.0,0.0,0.0
61,W1,504.0,0.0,88.0,941.0,379.0
61,W2,353.0,0.0,0.0,968.0,528.0
61,R1,208.0,0.0,0.0,222.0,158.0
61,R2,75.0,0.0,0.0,236.0,170.0
61,R3,329.0,0.0,0.0,799.0,229.0
62,Supplier,0.0,0.0,379.0,0.0,0.0
62,W1,504.0,0.0,328.0,941.0,619.0
62,W2,124.0,0.0,0.0,1496.0,229.0
62,R1,24.0,0.0,0.0,222.0,342.0
62,R2,0.0,32.0,0.0,236.0,277.0
62,R3,67.0,0.0,0.0,1028.0,262.0
63,Supplier,0.0,0.0,229.0,0.0,0.0
63,W1,360.0,0.0,0.0,1085.0,291.0
63,W2,291.0,0.0,0.0,1067.0,491.0
63,R1,51.0,0.0,0.0,342.0,195.0
63,R2,83.0,0.0,0.0,277.0,121.0
63,R3,209.0,0.0,0.0,836.0,312.0
64,Supplier,0.0,0.0,291.0,0.0,0.0
64,W1,360.0,0.0,316.0,1085.0,607.0
64,W2,0.0,0.0,21.0,1558.0,312.0
64,R1,0.0,169.0,0.0,342.0,415.0
64,R2,0.0,37.0,0.0,277.0,241.0
64,R3,0.0,74.0,0.0,1127.0,304.0
65,Supplier,0.0,0.0,312.0,0.0,0.0
65,W1,170.0,0.0,0.0,1226.0,340.0
65,W2,235.0,0.0,0.0,1019.0,595.0
65,R1,14.0,0.0,0.0,415.0,159.0
65,R2,0.0,166.0,0.0,518.0,129.0
65,R3,86.0,0.0,0.0,1086.0,185.0
66,Supplier,0.0,0.0,340.0,0.0,0.0
66,W1,170.0,0.0,288.0,1226.0,628.0
66,W2,235.0,0.0,185.0,1614.0,185.0
66,R1,0.0,110.0,0.0,415.0,283.0
66,R2,28.0,0.0,0.0,241.0,212.0
66,R3,110.0,0.0,0.0,857.0,390.0
67,Supplier,0.0,0.0,185.0,0.0,0.0
67,W1,170.0,0.0,495.0,1854.0,207.0
67,W2,0.0,0.0,155.0,1614.0,390.0
67,R1,189.0,0.0,0.0,0.0,399.0
67,R2,0.0,55.0,0.0,241.0,295.0
67,R3,148.0,0.0,0.0,830.0,379.0
68,Supplier,0.0,0.0,597.0,0.0,0.0
68,W1,95.0,0.0,0.0,1235.0,406.0
68,W2,149.0,0.0,0.0,1086.0,614.0
68,R1,52.0,0.0,0.0,399.0,137.0
68,R2,123.0,0.0,0.0,295.0,63.0
68,R3,267.0,0.0,0.0,918.0,172.0
69,Supplier,0.0,0.0,0.0,0.0,0.0
69,W1,95.0,0.0,200.0,1641.0,200.0
69,W2,149.0,0.0,172.0,1700.0,172.0
69,R1,0.0,103.0,0.0,399.0,292.0
69,R2,56.0,0.0,0.0,295.0,130.0
69,R3,347.0,0.0,0.0,614.0,396.0
70,Supplier,0.0,0.0,372.0,0.0,0.0
70,W1,410.0,0.0,130.0,1034.0,422.0
70,W2,244.0,0.0,0.0,1209.0,396.0
70,R1,77.0,0.0,0.0,292.0,219.0
70,R2,0.0,45.0,0.0,295.0,231.0
70,R3,44.0,0.0,0.0,1010.0,303.0
71,Supplier,0.0,0.0,396.0,0.0,0.0
71,W1,179.0,0.0,219.0,1456.0,320.0
71,W2,0.0,0.0,59.0,1209.0,699.0
71,R1,0.0,137.0,0.0,292.0,433.0
71,R2,132.0,0.0,0.0,231.0,118.0
71,R3,0.0,54.0,0.0,1019.0,392.0
72,Supplier,0.0,0.0,320.0,0.0,0.0
72,W1,374.0,0.0,118.0,828.0,652.0
72,W2,203.0,0.0,0.0,1313.0,333.0
72,R1,28.0,0.0,0.0,433.0,127.0
72,R2,35.0,0.0,0.0,231.0,215.0
72,R3,79.0,0.0,0.0,1032.0,246.0
73,Supplier,0.0,0.0,333.0,0.0,0.0
73,W1,159.0,0.0,127.0,1480.0,224.0
73,W2,0.0,0.0,43.0,1313.0,579.0
73,R1,0.0,118.0,0.0,433.0,273.0
73,R2,0.0,56.0,0.0,446.0,91.0
73,R3,0.0,132.0,0.0,1235.0,254.0
74,Supplier,0.0,0.0,224.0,0.0,0.0
74,W1,292.0,0.0,91.0,1074.0,461.0
74,W2,0.0,0.0,254.0,1892.0,211.0
74,R1,199.0,0.0,0.0,273.0,116.0
74,R2,103.0,0.0,0.0,215.0,163.0
74,R3,24.0,0.0,0.0,839.0,494.0
75,Supplier,0.0,0.0,211.0,0.0,0.0
75,W1,292.0,0.0,279.0,1535.0,188.0
75,W2,120.0,0.0,0.0,1278.0,451.0
75,R1,54.0,0.0,0.0,273.0,261.0
75,R2,38.0,0.0,0.0,215.0,228.0
75,R3,66.0,0.0,0.0,1089.0,202.0
76,Supplier,0.0,0.0,188.0,0.0,0.0
76,W1,225.0,0.0,0.0,1113.0,398.0
76,W2,120.0,0.0,202.0,1729.0,202.0
76,R1,166.0,0.0,0.0,261.0,161.0
76,R2,167.0,0.0,0.0,228.0,86.0
76,R3,218.0,0.0,0.0,697.0,442.0
77,Supplier,0.0,0.0,600.0,0.0,0.0
77,W1,225.0,0.0,247.0,1113.0,645.0
77,W2,120.0,0.0,442.0,1729.0,442.0
77,R1,0.0,45.0,0.0,261.0,372.0
77,R2,21.0,0.0,0.0,228.0,232.0
77,R3,132.0,0.0,0.0,494.0,731.0
78,Supplier,0.0,0.0,0.0,0.0,0.0
78,W1,273.0,0.0,0.0,1106.0,357.0
78,W2,88.0,0.0,0.0,1472.0,289.0
78,R1,6.0,0.0,0.0,372.0,210.0
78,R2,0.0,103.0,0.0,460.0,124.0
78,R3,0.0,171.0,0.0,1225.0,303.0
79,Supplier,0.0,0.0,646.0,0.0,0.0
79,W1,63.0,0.0,124.0,1106.0,691.0
79,W2,88.0,0.0,303.0,1472.0,592.0
79,R1,0.0,153.0,0.0,582.0,159.0
79,R2,43.0,0.0,0.0,232.0,206.0
79,R3,108.0,0.0,0.0,731.0,518.0
80,Supplier,0.0,0.0,0.0,0.0,0.0
80,W1,318.0,0.0,159.0,1336.0,241.0
80,W2,149.0,0.0,0.0,1485.0,215.0
80,R1,90.0,0.0,0.0,210.0,288.0
80,R2,0.0,35.0,0.0,438.0,78.0
80,R3,0.0,115.0,0.0,1249.0,223.0
81,Supplier,0.0,0.0,456.0,0.0,0.0
81,W1,30.0,0.0,78.0,1336.0,448.0
81,W2,149.0,0.0,223.0,1485.0,438.0
81,R1,162.0,0.0,0.0,288.0,138.0
81,R2,113.0,0.0,0.0,206.0,162.0
81,R3,0.0,357.0,0.0,1249.0,465.0
82,Supplier,0.0,0.0,0.0,0.0,0.0
82,W1,30.0,0.0,300.0,1784.0,222.0
82,W2,135.0,0.0,0.0,1472.0,242.0
82,R1,37.0,0.0,0.0,288.0,263.0
82,R2,43.0,0.0,0.0,206.0,232.0
82,R3,161.0,0.0,0.0,983.0,213.0
83,Supplier,0.0,0.0,464.0,0.0,0.0
83,W1,180.0,0.0,0.0,1139.0,417.0
83,W2,135.0,0.0,213.0,1472.0,455.0
83,R1,130.0,0.0,0.0,263.0,195.0
83,R2,167.0,0.0,0.0,232.0,82.0
83,R3,0.0,150.0,0.0,983.0,524.0
84,Supplier,0.0,0.0,0.0,0.0,0.0
84,W1,180.0,0.0,277.0,1556.0,277.0
84,W2,53.0,0.0,0.0,1485.0,311.0
84,R1,0.0,85.0,0.0,263.0,410.0
84,R2,46.0,0.0,0.0,232.0,203.0
84,R3,29.0,0.0,0.0,989.0,339.0
85,Supplier,0.0,0.0,588.0,0.0,0.0
85,W1,258.0,0.0,0.0,865.0,613.0
85,W2,53.0,0.0,339.0,1485.0,650.0
85,R1,0.0,47.0,0.0,410.0,225.0
85,R2,0.0,67.0,0.0,435.0,113.0
85,R3,0.0,289.0,0.0,989.0,657.0
86,Supplier,0.0,0.0,0.0,0.0,0.0
86,W1,33.0,0.0,113.0,1478.0,338.0
86,W2,0.0,0.0,12.0,1543.0,318.0
86,R1,0.0,172.0,0.0,635.0,125.0
86,R2,93.0,0.0,0.0,203.0,185.0
86,R3,0.0,41.0,0.0,1169.0,229.0
87,Supplier,0.0,0.0,656.0,0.0,0.0
87,W1,481.0,0.0,310.0,1030.0,535.0
87,W2,0.0,0.0,229.0,1543.0,535.0
87,R1,133.0,0.0,0.0,225.0,230.0
87,R2,26.0,0.0,0.0,203.0,252.0
87,R3,0.0,210.0,0.0,1169.0,398.0
88,Supplier,0.0,0.0,0.0,0.0,0.0
88,W1,0.0,0.0,1.0,1565.0,172.0
88,W2,40.0,0.0,0.0,1640.0,169.0
88,R1,222.0,0.0,0.0,229.0,137.0
88,R2,155.0,0.0,0.0,252.0,74.0
88,R3,115.0,0.0,0.0,1043.0,199.0
89,Supplier,0.0,0.0,341.0,0.0,0.0
89,W1,417.0,0.0,211.0,1148.0,382.0
89,W2,40.0,0.0,199.0,1640.0,368.0
89,R1,111.0,0.0,0.0,229.0,248.0
89,R2,93.0,0.0,0.0,252.0,136.0
89,R3,0.0,78.0,0.0,1043.0,392.0
