date,quantity
1639,201
1640,116
1641,123
1642,143
1643,88
1644,169
1645,223
1646,214
1647,142
1648,92
1649,119
1650,112
1651,174
1652,221
1653,271
1654,141
1655,133
1656,174
1657,107
1658,159
1659,247
1660,308
1661,154
1662,110
1663,124
1664,105
1665,134
1666,240
1667,164
1668,112
1669,103
1670,119
1671,109
1672,146
1673,192
1674,175
1675,112
1676,101
1677,94
1678,98
1679,111
1680,197
1681,245
1682,181
1683,126
1684,123
1685,110
1686,120
1687,175
1688,176
1689,64
1690,91
1691,107
1692,84
1693,114
1694,184
1695,226
1696,118
1697,86
1698,88
1699,108
1700,147
1701,175
1702,130
1703,60
1704,69
1705,67
1706,108
1707,113
1708,176
1709,175
1710,108
1711,87
1712,85
1713,110
1714,150
1715,141
1716,201
1717,123
1718,103
1719,97
1720,80
1721,107
1722,164
1723,147
1724,54
1725,69
1726,95
1727,74
1728,114
1729,145
1730,123
1731,72
1732,88
1733,97
1734,96
1735,133
1736,168
1737,106
1738,62
1739,62
1740,58
1741,75
1742,101
1743,153
1744,138
1745,80
1746,66
1747,106
1748,77
1749,85
1750,155
1751,124
1752,82
1753,77
1754,77
1755,67
1756,94
1757,155
1758,142
1759,89
1760,97
1761,104
1762,177
1763,127
1764,113
1765,143
1766,82
1767,100
1768,90
1769,85
1770,115
1771,174
1772,144
1773,99
1774,72
1775,66
1776,77
1777,117
1778,149
1779,131
1780,127
1781,87
1782,91
1783,108
1784,121
1785,173
1786,153
1787,121
1788,109
1789,143
1790,124
1791,1
1792,133
1793,99
1794,84
1795,82
1796,80
1797,81
1798,94
1799,87
1800,115
1801,71
1802,47
1803,76
1804,55
1805,72
1806,102
1807,119
1808,67
1809,54
1810,61
1811,60
1812,82
1813,105
1814,94
1815,91
1816,54
1817,55
1818,66
1819,88
1820,104
1821,97
1822,59
1823,65
1824,41
1825,50
1826,88
1827,111
1828,120
1829,59
1830,62
1831,63
1832,77
1833,85
1834,128
1835,99
1836,71
1837,94
1838,97
1839,115
1840,102
1841,153
1842,139
1843,112
1844,78
1845,96
1846,88
1847,120
1848,152
1849,129
1850,80
1851,81
1852,59
1853,73
1854,85
1855,146
1856,145
1857,54
1858,56
1859,71
1860,92
1861,81
1862,120
1863,147
1864,57
1865,62
1866,66
1867,85
1868,108
1869,139
1870,122
1871,83
1872,86
1873,64
1874,83
1875,95
1876,113
1877,115
1878,54
1879,58
1880,84
1881,89
1882,109
1883,194
1884,164
1885,61
1886,72
1887,65
1888,97
1889,106
1890,160
1891,140
1892,95
1893,103
1894,104
1895,106
1896,98
1897,155
1898,123
1899,78
1900,57
1901,90
1902,61
1903,85
1904,147
1905,139
1906,81
1907,114
1908,83
1909,92
1910,77
1911,145
1912,125
