Date,demand
2012-03-06,27
2012-03-07,25
2012-03-08,25
2012-03-09,24
2012-03-10,47
2012-03-11,36
2012-03-12,17
2012-03-13,19
2012-03-14,14
2012-03-15,17
2012-03-16,19
2012-03-17,47
2012-03-18,30
2012-03-19,25
2012-03-20,18
2012-03-21,12
2012-03-22,16
2012-03-23,22
2012-03-24,17
2012-03-25,16
2012-03-26,17
2012-03-27,8
2012-03-28,14
2012-03-29,14
2012-03-30,33
2012-03-31,28
2012-04-01,33
2012-04-02,14
2012-04-03,26
2012-04-04,15
2012-04-05,16
2012-04-06,26
2012-04-07,52
2012-04-08,27
2012-04-09,16
2012-04-10,15
2012-04-11,14
2012-04-12,17
2012-04-13,14
2012-04-14,36
2012-04-15,31
2012-04-16,19
2012-04-17,8
2012-04-18,17
2012-04-19,23
2012-04-20,29
2012-04-21,40
2012-04-22,49
2012-04-23,15
2012-04-24,18
2012-04-25,12
2012-04-26,13
2012-04-27,15
2012-04-28,32
2012-04-29,44
2012-04-30,19
2012-05-01,12
2012-05-02,14
2012-05-03,19
2012-05-04,28
2012-05-05,46
2012-05-06,27
2012-05-07,25
2012-05-08,25
2012-05-09,23
2012-05-10,35
2012-05-11,35
2012-05-12,37
2012-05-13,33
2012-05-14,16
2012-05-15,22
2012-05-16,28
2012-05-17,20
2012-05-18,23
2012-05-19,47
2012-05-20,61
2012-05-21,20
2012-05-22,17
2012-05-23,21
2012-05-24,15
2012-05-25,33
2012-05-26,24
2012-05-27,39
2012-05-28,32
2012-05-29,15
2012-05-30,11
2012-05-31,19
2012-06-01,47
2012-06-02,57
2012-06-03,77
2012-06-04,21
2012-06-05,32
2012-06-06,22
2012-06-07,20
2012-06-08,29
2012-06-09,38
2012-06-10,64
2012-06-11,27
2012-06-12,28
2012-06-13,32
2012-06-14,29
2012-06-15,47
2012-06-16,77
2012-06-17,58
2012-06-18,30
2012-06-19,25
2012-06-20,31
2012-06-21,37
2012-06-22,31
2012-06-23,46
2012-06-24,63
2012-06-25,18
2012-06-26,35
2012-06-27,52
2012-06-28,50
2012-06-29,43
2012-06-30,89
2012-07-01,68
2012-07-02,36
2012-07-03,59
2012-07-04,39
2012-07-05,34
2012-07-06,58
2012-07-07,68
2012-07-08,79
2012-07-09,47
2012-07-10,55
2012-07-11,46
2012-07-12,39
2012-07-13,47
2012-07-14,64
2012-07-15,85
2012-07-16,33
2012-07-17,20
2012-07-18,18
2012-07-19,35
2012-07-20,51
2012-07-21,89
2012-07-22,66
2012-07-23,38
2012-07-24,30
2012-07-25,24
2012-07-26,19
2012-07-27,43
2012-07-28,61
2012-07-29,51
2012-07-30,36
2012-07-31,40
2012-08-01,31
2012-08-02,42
2012-08-03,41
2012-08-04,40
2012-08-05,73
2012-08-06,41
2012-08-07,49
2012-08-08,41
2012-08-09,34
2012-08-10,67
2012-08-11,54
2012-08-12,80
2012-08-13,32
2012-08-14,20
2012-08-15,22
2012-08-16,26
2012-08-17,32
2012-08-18,47
2012-08-19,53
2012-08-20,14
2012-08-21,23
2012-08-22,20
2012-08-23,9
2012-08-24,20
2012-08-25,34
2012-08-26,39
2012-08-27,18
2012-08-28,23
2012-08-29,24
2012-08-30,8
2012-08-31,21
2012-09-01,47
2012-09-02,36
2012-09-03,47
2012-09-04,11
2012-09-05,18
2012-09-06,18
2012-09-07,16
2012-09-08,33
2012-09-09,47
2012-09-10,20
2012-09-11,18
2012-09-12,18
2012-09-13,13
2012-09-14,32
2012-09-15,41
2012-09-16,30
2012-09-17,10
2012-09-18,16
2012-09-19,18
2012-09-20,19
2012-09-21,32
2012-09-22,56
2012-09-23,37
2012-09-24,25
2012-09-25,14
2012-09-26,11
2012-09-27,12
2012-09-28,20
2012-09-29,35
2012-09-30,59
2012-10-01,18
2012-10-02,26
2012-10-03,20
2012-10-04,23
2012-10-05,24
2012-10-06,31
2012-10-07,51
2012-10-08,24
2012-10-09,11
2012-10-10,19
2012-10-11,16
2012-10-12,16
2012-10-13,27
2012-10-14,44
2012-10-15,10
2012-10-16,18
2012-10-17,19
2012-10-18,23
2012-10-19,24
2012-10-20,29
2012-10-21,35
2012-10-22,17
2012-10-23,9
2012-10-24,19
2012-10-25,16
2012-10-26,26
2012-10-27,44
2012-10-28,32
2012-10-29,20
2012-10-30,20
2012-10-31,7
2012-11-01,15
2012-11-02,21
2012-11-03,38
2012-11-04,55
2012-11-05,23
2012-11-06,13
2012-11-07,23
2012-11-08,17
2012-11-09,15
2012-11-10,23
2012-11-11,36
2012-11-12,22
2012-11-13,10
2012-11-14,8
2012-11-15,18
2012-11-16,22
2012-11-17,34
2012-11-18,44
2012-11-19,16
2012-11-20,24
2012-11-21,17
2012-11-22,43
2012-11-23,49
2012-11-24,21
2012-11-25,26
2012-11-26,15
2012-11-27,2
2012-11-28,15
2012-11-29,17
2012-11-30,21
2012-12-01,44
2012-12-02,37
2012-12-03,19
2012-12-04,15
2012-12-05,19
2012-12-06,21
2012-12-07,21
2012-12-08,45
2012-12-09,39
2012-12-10,21
2012-12-11,19
2012-12-12,11
2012-12-13,20
2012-12-14,21
2012-12-15,26
2012-12-16,28
2012-12-17,14
2012-12-18,18
2012-12-19,21
2012-12-20,16
2012-12-21,27
2012-12-22,42
2012-12-23,27
2012-12-24,18
2012-12-25,0
2012-12-26,23
2012-12-27,21
2012-12-28,15
2012-12-29,26
2012-12-30,26
2012-12-31,14
2013-01-01,8
2013-01-02,25
2013-01-03,20
2013-01-04,20
2013-01-05,26
2013-01-06,17
2013-01-07,20
2013-01-08,15
2013-01-09,16
2013-01-10,12
2013-01-11,13
2013-01-12,30
2013-01-13,15
2013-01-14,14
2013-01-15,12
2013-01-16,8
2013-01-17,7
2013-01-18,20
2013-01-19,17
2013-01-20,21
2013-01-21,19
2013-01-22,14
2013-01-23,8
2013-01-24,10
2013-01-25,16
2013-01-26,23
2013-01-27,21
2013-01-28,5
2013-01-29,10
2013-01-30,14
2013-01-31,9
2013-02-01,11
2013-02-02,29
2013-02-03,15
2013-02-04,12
2013-02-05,13
2013-02-06,16
2013-02-07,8
2013-02-08,22
2013-02-09,29
2013-02-10,33
2013-02-11,14
2013-02-12,18
2013-02-13,22
2013-02-14,16
2013-02-15,26
2013-02-16,44
2013-02-17,22
2013-02-18,13
2013-02-19,23
2013-02-20,17
2013-02-21,8
2013-02-22,9
2013-02-23,21
2013-02-24,22
2013-02-25,9
2013-02-26,11
2013-02-27,11
2013-02-28,12
2013-03-01,16
2013-03-02,36
2013-03-03,33
2013-03-04,18
2013-03-05,14
2013-03-06,20
2013-03-07,12
2013-03-08,19
2013-03-09,30
2013-03-10,44
2013-03-11,24
2013-03-12,25
2013-03-13,29
2013-03-14,15
2013-03-15,26
2013-03-16,23
2013-03-17,41
2013-03-18,15
2013-03-19,16
2013-03-20,12
2013-03-21,17
2013-03-22,8
2013-03-23,26
2013-03-24,31
2013-03-25,11
2013-03-26,16
2013-03-27,7
2013-03-28,18
2013-03-29,31
2013-03-30,49
2013-03-31,28
2013-04-01,15
2013-04-02,22
2013-04-03,22
2013-04-04,15
2013-04-05,13
2013-04-06,30
2013-04-07,40
2013-04-08,16
2013-04-09,13
2013-04-10,27
2013-04-11,15
2013-04-12,30
2013-04-13,37
2013-04-14,36
2013-04-15,17
2013-04-16,10
2013-04-17,11
2013-04-18,15
2013-04-19,36
2013-04-20,50
2013-04-21,50
2013-04-22,24
2013-04-23,14
2013-04-24,10
2013-04-25,18
2013-04-26,28
2013-04-27,29
2013-04-28,53
2013-04-29,27
2013-04-30,17
2013-05-01,15
2013-05-02,13
2013-05-03,36
2013-05-04,40
2013-05-05,24
2013-05-06,20
2013-05-07,20
2013-05-08,10
2013-05-09,13
2013-05-10,17
2013-05-11,53
2013-05-12,30
2013-05-13,24
2013-05-14,18
2013-05-15,27
2013-05-16,14
2013-05-17,29
2013-05-18,25
2013-05-19,45
2013-05-20,23
2013-05-21,9
2013-05-22,14
2013-05-23,8
2013-05-24,14
2013-05-25,29
2013-05-26,16
2013-05-27,21
2013-05-28,15
2013-05-29,13
2013-05-30,13
2013-05-31,24
2013-06-01,60
2013-06-02,50
2013-06-03,28
2013-06-04,16
2013-06-05,12
2013-06-06,11
2013-06-07,29
2013-06-08,39
2013-06-09,32
2013-06-10,20
2013-06-11,17
2013-06-12,25
2013-06-13,22
2013-06-14,31
2013-06-15,41
2013-06-16,33
2013-06-17,31
2013-06-18,4
2013-06-19,15
2013-06-20,17
2013-06-21,29
2013-06-22,36
2013-06-23,15
2013-06-24,11
2013-06-25,18
2013-06-26,28
2013-06-27,22
2013-06-28,41
2013-06-29,65
2013-06-30,61
2013-07-01,58
2013-07-02,17
2013-07-03,35
2013-07-04,21
2013-07-05,26
2013-07-06,38
2013-07-07,41
2013-07-08,16
2013-07-09,29
2013-07-10,18
2013-07-11,28
2013-07-12,20
2013-07-13,38
2013-07-14,45
2013-07-15,12
2013-07-16,20
2013-07-17,26
2013-07-18,20
2013-07-19,20
2013-07-20,40
2013-07-21,35
2013-07-22,24
2013-07-23,20
2013-07-24,21
2013-07-25,25
2013-07-26,21
2013-07-27,36
2013-07-28,26
2013-07-29,21
2013-07-30,15
2013-07-31,17
2013-08-01,28
2013-08-02,15
2013-08-03,36
2013-08-04,34
2013-08-05,24
2013-08-06,23
2013-08-07,15
2013-08-08,21
2013-08-09,26
2013-08-10,55
2013-08-11,55
2013-08-12,45
2013-08-13,32
2013-08-14,22
2013-08-15,30
2013-08-16,30
2013-08-17,41
2013-08-18,50
2013-08-19,16
2013-08-20,15
2013-08-21,21
2013-08-22,16
2013-08-23,9
2013-08-24,35
2013-08-25,48
2013-08-26,23
2013-08-27,14
2013-08-28,12
2013-08-29,11
2013-08-30,23
2013-08-31,30
2013-09-01,54
2013-09-02,34
2013-09-03,12
2013-09-04,9
2013-09-05,12
2013-09-06,22
2013-09-07,35
2013-09-08,43
2013-09-09,12
2013-09-10,16
2013-09-11,15
2013-09-12,19
2013-09-13,17
2013-09-14,39
2013-09-15,26
2013-09-16,15
2013-09-17,8
2013-09-18,11
2013-09-19,13
2013-09-20,22
2013-09-21,21
2013-09-22,36
2013-09-23,25
2013-09-24,20
2013-09-25,16
2013-09-26,19
2013-09-27,35
2013-09-28,34
2013-09-29,54
2013-09-30,12
2013-10-01,16
2013-10-02,13
2013-10-03,17
2013-10-04,28
2013-10-05,40
2013-10-06,66
2013-10-07,26
2013-10-08,13
2013-10-09,24
2013-10-10,16
2013-10-11,21
2013-10-12,47
2013-10-13,66
2013-10-14,21
2013-10-15,31
2013-10-16,22
2013-10-17,26
2013-10-18,29
2013-10-19,52
2013-10-20,45
2013-10-21,15
2013-10-22,20
2013-10-23,12
2013-10-24,18
2013-10-25,21
2013-10-26,68
2013-10-27,46
2013-10-28,20
2013-10-29,13
2013-10-30,19
2013-10-31,18
2013-11-01,26
2013-11-02,31
2013-11-03,37
2013-11-04,19
2013-11-05,16
2013-11-06,18
2013-11-07,14
2013-11-08,30
2013-11-09,37
2013-11-10,38
2013-11-11,29
2013-11-12,16
2013-11-13,22
2013-11-14,22
2013-11-15,20
2013-11-16,44
2013-11-17,52
2013-11-18,15
2013-11-19,18
2013-11-20,13
2013-11-21,18
2013-11-22,18
2013-11-23,46
2013-11-24,36
2013-11-25,29
2013-11-26,17
2013-11-27,28
2013-11-28,56
2013-11-29,40
2013-11-30,34
2013-12-01,26
2013-12-02,22
2013-12-03,10
2013-12-04,22
2013-12-05,22
2013-12-06,26
2013-12-07,28
2013-12-08,50
2013-12-09,27
2013-12-10,22
2013-12-11,23
2013-12-12,20
2013-12-13,29
2013-12-14,48
2013-12-15,60
2013-12-16,20
2013-12-17,20
2013-12-18,31
2013-12-19,23
2013-12-20,38
2013-12-21,56
2013-12-22,51
2013-12-23,60
2013-12-24,32
2013-12-25,0
2013-12-26,27
2013-12-27,25
2013-12-28,21
2013-12-29,32
2013-12-30,19
2013-12-31,23
2014-01-01,12
2014-01-02,25
2014-01-03,21
2014-01-04,25
2014-01-05,36
2014-01-06,16
2014-01-07,16
2014-01-08,13
2014-01-09,13
2014-01-10,20
2014-01-11,23
2014-01-12,21
2014-01-13,15
2014-01-14,12
2014-01-15,10
2014-01-16,13
2014-01-17,16
2014-01-18,18
2014-01-19,16
2014-01-20,22
2014-01-21,6
2014-01-22,14
2014-01-23,17
2014-01-24,15
2014-01-25,23
2014-01-26,32
2014-01-27,11
2014-01-28,12
2014-01-29,15
2014-01-30,3
2014-01-31,16
2014-02-01,42
2014-02-02,15
2014-02-03,14
2014-02-04,10
2014-02-05,2
2014-02-06,0
2014-02-07,0
2014-02-08,37
2014-02-09,37
2014-02-10,14
2014-02-11,20
2014-02-12,13
2014-02-13,23
2014-02-14,33
2014-02-15,34
2014-02-16,26
2014-02-17,21
2014-02-18,17
2014-02-19,11
2014-02-20,20
2014-02-21,23
2014-02-22,38
2014-02-23,32
2014-02-24,9
2014-02-25,17
2014-02-26,8
2014-02-27,18
2014-02-28,10
2014-03-01,39
2014-03-02,39
2014-03-03,16
2014-03-04,13
2014-03-05,14
2014-03-06,16
2014-03-07,16
2014-03-08,45
2014-03-09,54
2014-03-10,15
2014-03-11,8
2014-03-12,19
2014-03-13,18
2014-03-14,21
2014-03-15,33
2014-03-16,31
2014-03-17,18
2014-03-18,21
2014-03-19,30
2014-03-20,13
2014-03-21,19
2014-03-22,40
2014-03-23,39
2014-03-24,18
2014-03-25,17
2014-03-26,12
2014-03-27,11
2014-03-28,14
2014-03-29,28
2014-03-30,35
2014-03-31,7
2014-04-01,8
2014-04-02,16
2014-04-03,23
2014-04-04,24
2014-04-05,27
2014-04-06,37
2014-04-07,20
2014-04-08,30
2014-04-09,21
2014-04-10,25
2014-04-11,18
2014-04-12,33
2014-04-13,35
2014-04-14,22
2014-04-15,14
2014-04-16,18
2014-04-17,29
2014-04-18,28
2014-04-19,50
2014-04-20,42
2014-04-21,19
2014-04-22,26
2014-04-23,11
2014-04-24,17
2014-04-25,15
2014-04-26,27
2014-04-27,44
2014-04-28,24
2014-04-29,20
2014-04-30,19
2014-05-01,41
2014-05-02,46
2014-05-03,45
2014-05-04,40
2014-05-05,25
2014-05-06,17
2014-05-07,10
2014-05-08,21
2014-05-09,28
2014-05-10,29
2014-05-11,31
2014-05-12,22
2014-05-13,27
2014-05-14,36
2014-05-15,24
2014-05-16,35
2014-05-17,39
2014-05-18,46
2014-05-19,14
2014-05-20,19
2014-05-21,10
2014-05-22,15
2014-05-23,37
2014-05-24,53
2014-05-25,47
2014-05-26,42
2014-05-27,24
2014-05-28,27
2014-05-29,21
2014-05-30,33
2014-05-31,40
2014-06-01,32
2014-06-02,13
2014-06-03,27
2014-06-04,28
2014-06-05,22
2014-06-06,35
2014-06-07,50
2014-06-08,37
2014-06-09,15
2014-06-10,37
2014-06-11,29
2014-06-12,32
2014-06-13,18
2014-06-14,61
2014-06-15,31
2014-06-16,22
2014-06-17,17
2014-06-18,27
2014-06-19,26
2014-06-20,46
2014-06-21,47
2014-06-22,48
2014-06-23,21
2014-06-24,16
2014-06-25,21
2014-06-26,24
2014-06-27,34
2014-06-28,33
2014-06-29,58
2014-06-30,26
2014-07-01,33
2014-07-02,23
2014-07-03,44
2014-07-04,47
2014-07-05,59
2014-07-06,68
2014-07-07,53
2014-07-08,40
2014-07-09,19
2014-07-10,21
2014-07-11,26
2014-07-12,37
2014-07-13,43
2014-07-14,19
2014-07-15,20
2014-07-16,26
2014-07-17,17
2014-07-18,41
2014-07-19,33
2014-07-20,43
2014-07-21,19
2014-07-22,24
2014-07-23,31
2014-07-24,37
2014-07-25,34
2014-07-26,57
2014-07-27,48
2014-07-28,46
2014-07-29,27
2014-07-30,14
2014-07-31,29
2014-08-01,44
2014-08-02,27
2014-08-03,58
2014-08-04,39
2014-08-05,32
2014-08-06,36
2014-08-07,27
2014-08-08,33
2014-08-09,54
2014-08-10,46
2014-08-11,31
2014-08-12,20
2014-08-13,35
2014-08-14,29
2014-08-15,32
2014-08-16,66
2014-08-17,36
2014-08-18,24
2014-08-19,20
2014-08-20,14
2014-08-21,18
2014-08-22,24
2014-08-23,37
2014-08-24,47
2014-08-25,15
2014-08-26,14
2014-08-27,24
2014-08-28,18
2014-08-29,16
2014-08-30,52
2014-08-31,49
2014-09-01,59
2014-09-02,26
2014-09-03,23
2014-09-04,20
2014-09-05,33
2014-09-06,23
2014-09-07,44
2014-09-08,21
2014-09-09,14
2014-09-10,27
2014-09-11,25
2014-09-12,29
2014-09-13,32
2014-09-14,44
2014-09-15,28
2014-09-16,17
2014-09-17,22
2014-09-18,14
2014-09-19,27
2014-09-20,38
2014-09-21,37
2014-09-22,17
2014-09-23,16
2014-09-24,13
2014-09-25,19
2014-09-26,29
2014-09-27,32
2014-09-28,33
2014-09-29,24
2014-09-30,17
2014-10-01,20
2014-10-02,22
2014-10-03,22
2014-10-04,57
2014-10-05,43
2014-10-06,33
2014-10-07,14
2014-10-08,31
2014-10-09,19
2014-10-10,19
2014-10-11,33
2014-10-12,57
2014-10-13,38
2014-10-14,11
2014-10-15,18
2014-10-16,12
2014-10-17,17
2014-10-18,41
2014-10-19,49
2014-10-20,9
2014-10-21,20
2014-10-22,19
2014-10-23,25
2014-10-24,27
2014-10-25,34
2014-10-26,28
2014-10-27,15
2014-10-28,4
2014-10-29,16
2014-10-30,14
2014-10-31,16
2014-11-01,26
2014-11-02,40
2014-11-03,17
2014-11-04,15
2014-11-05,10
2014-11-06,19
2014-11-07,21
2014-11-08,34
2014-11-09,35
2014-11-10,21
2014-11-11,12
2014-11-12,16
2014-11-13,16
2014-11-14,23
2014-11-15,55
2014-11-16,12
2014-11-17,25
2014-11-18,16
2014-11-19,15
2014-11-20,21
2014-11-21,15
2014-11-22,38
2014-11-23,49
2014-11-24,20
2014-11-25,34
2014-11-26,37
2014-11-27,78
2014-11-28,49
2014-11-29,33
2014-11-30,39
2014-12-01,14
2014-12-02,14
2014-12-03,18
2014-12-04,25
2014-12-05,37
2014-12-06,58
2014-12-07,35
2014-12-08,27
2014-12-09,28
2014-12-10,27
2014-12-11,13
2014-12-12,30
2014-12-13,45
2014-12-14,61
2014-12-15,18
2014-12-16,25
2014-12-17,23
2014-12-18,35
2014-12-19,24
2014-12-20,70
2014-12-21,66
2014-12-22,42
2014-12-23,40
2014-12-24,24
2014-12-25,0
2014-12-26,30
2014-12-27,43
2014-12-28,26
2014-12-29,19
2014-12-30,25
2014-12-31,27
2015-01-01,28
2015-01-02,53
2015-01-03,42
2015-01-04,43
2015-01-05,25
2015-01-06,17
2015-01-07,18
2015-01-08,14
2015-01-09,14
2015-01-10,32
2015-01-11,21
2015-01-12,19
2015-01-13,7
2015-01-14,17
2015-01-15,17
2015-01-16,24
2015-01-17,34
2015-01-18,24
2015-01-19,12
2015-01-20,15
2015-01-21,14
2015-01-22,15
2015-01-23,24
2015-01-24,34
2015-01-25,24
2015-01-26,19
2015-01-27,16
2015-01-28,11
2015-01-29,12
2015-01-30,21
2015-01-31,41
2015-02-01,15
2015-02-02,22
2015-02-03,19
2015-02-04,12
2015-02-05,13
2015-02-06,18
2015-02-07,38
2015-02-08,28
2015-02-09,32
2015-02-10,18
2015-02-11,9
2015-02-12,25
2015-02-13,26
2015-02-14,24
2015-02-15,30
2015-02-16,34
2015-02-17,18
2015-02-18,16
2015-02-19,16
2015-02-20,25
2015-02-21,42
2015-02-22,27
2015-02-23,14
2015-02-24,9
2015-02-25,22
2015-02-26,17
2015-02-27,23
2015-02-28,29
2015-03-01,27
2015-03-02,19
2015-03-03,14
2015-03-04,19
2015-03-05,19
2015-03-06,15
2015-03-07,34
2015-03-08,36
2015-03-09,27
2015-03-10,13
2015-03-11,17
2015-03-12,25
2015-03-13,28
2015-03-14,54
2015-03-15,58
2015-03-16,24
2015-03-17,28
2015-03-18,22
2015-03-19,18
2015-03-20,32
2015-03-21,35
2015-03-22,40
2015-03-23,13
2015-03-24,9
2015-03-25,18
2015-03-26,36
2015-03-27,25
2015-03-28,37
2015-03-29,59
2015-03-30,14
2015-03-31,18
2015-04-01,22
2015-04-02,25
2015-04-03,51
2015-04-04,46
2015-04-05,29
2015-04-06,12
2015-04-07,8
2015-04-08,12
2015-04-09,18
2015-04-10,39
2015-04-11,33
2015-04-12,39
2015-04-13,14
2015-04-14,8
2015-04-15,29
2015-04-16,19
2015-04-17,23
2015-04-18,45
2015-04-19,38
2015-04-20,17
2015-04-21,11
2015-04-22,20
2015-04-23,14
2015-04-24,22
2015-04-25,42
2015-04-26,41
2015-04-27,18
2015-04-28,13
2015-04-29,10
2015-04-30,17
2015-05-01,26
