Date,demand
2012-10-22,14
2012-10-23,20
2012-10-24,24
2012-10-25,23
2012-10-26,31
2012-10-27,31
2012-10-28,18
2012-10-29,23
2012-10-30,7
2012-10-31,19
2012-11-01,29
2012-11-02,24
2012-11-03,27
2012-11-04,33
2012-11-05,18
2012-11-06,16
2012-11-07,13
2012-11-08,20
2012-11-09,24
2012-11-10,32
2012-11-11,31
2012-11-12,14
2012-11-13,11
2012-11-14,26
2012-11-15,14
2012-11-16,21
2012-11-17,28
2012-11-18,14
2012-11-19,15
2012-11-20,20
2012-11-21,16
2012-11-22,48
2012-11-23,27
2012-11-24,17
2012-11-25,18
2012-11-26,6
2012-11-27,16
2012-11-28,19
2012-11-29,16
2012-11-30,17
2012-12-01,41
2012-12-02,40
2012-12-03,37
2012-12-04,20
2012-12-05,21
2012-12-06,30
2012-12-07,27
2012-12-08,30
2012-12-09,20
2012-12-10,13
2012-12-11,19
2012-12-12,15
2012-12-13,26
2012-12-14,26
2012-12-15,35
2012-12-16,21
2012-12-17,21
2012-12-18,14
2012-12-19,26
2012-12-20,27
2012-12-21,27
2012-12-22,30
2012-12-23,39
2012-12-24,20
2012-12-25,0
2012-12-26,14
2012-12-27,19
2012-12-28,24
2012-12-29,21
2012-12-30,25
2012-12-31,19
2013-01-01,16
2013-01-02,22
2013-01-03,23
2013-01-04,17
2013-01-05,23
2013-01-06,21
2013-01-07,19
2013-01-08,13
2013-01-09,21
2013-01-10,16
2013-01-11,17
2013-01-12,21
2013-01-13,15
2013-01-14,28
2013-01-15,17
2013-01-16,22
2013-01-17,18
2013-01-18,22
2013-01-19,21
2013-01-20,15
2013-01-21,20
2013-01-22,10
2013-01-23,13
2013-01-24,20
2013-01-25,18
2013-01-26,14
2013-01-27,21
2013-01-28,16
2013-01-29,13
2013-01-30,10
2013-01-31,13
2013-02-01,24
2013-02-02,29
2013-02-03,17
2013-02-04,17
2013-02-05,25
2013-02-06,19
2013-02-07,29
2013-02-08,28
2013-02-09,31
2013-02-10,24
2013-02-11,19
2013-02-12,21
2013-02-13,33
2013-02-14,24
2013-02-15,40
2013-02-16,32
2013-02-17,41
2013-02-18,15
2013-02-19,9
2013-02-20,18
2013-02-21,25
2013-02-22,27
2013-02-23,25
2013-02-24,25
2013-02-25,27
2013-02-26,19
2013-02-27,23
2013-02-28,33
2013-03-01,42
2013-03-02,36
2013-03-03,37
2013-03-04,42
2013-03-05,27
2013-03-06,35
2013-03-07,37
2013-03-08,26
2013-03-09,33
2013-03-10,34
2013-03-11,17
2013-03-12,24
2013-03-13,24
2013-03-14,18
2013-03-15,29
2013-03-16,38
2013-03-17,25
2013-03-18,29
2013-03-19,21
2013-03-20,29
2013-03-21,19
2013-03-22,32
2013-03-23,27
2013-03-24,28
2013-03-25,18
2013-03-26,28
2013-03-27,25
2013-03-28,32
2013-03-29,31
2013-03-30,49
2013-03-31,26
2013-04-01,28
2013-04-02,24
2013-04-03,26
2013-04-04,23
2013-04-05,26
2013-04-06,41
2013-04-07,29
2013-04-08,25
2013-04-09,19
2013-04-10,18
2013-04-11,19
2013-04-12,37
2013-04-13,27
2013-04-14,26
2013-04-15,33
2013-04-16,28
2013-04-17,19
2013-04-18,24
2013-04-19,18
2013-04-20,31
2013-04-21,17
2013-04-22,27
2013-04-23,18
2013-04-24,21
2013-04-25,18
2013-04-26,26
2013-04-27,44
2013-04-28,32
2013-04-29,28
2013-04-30,45
2013-05-01,48
2013-05-02,31
2013-05-03,26
2013-05-04,47
2013-05-05,33
2013-05-06,45
2013-05-07,35
2013-05-08,48
2013-05-09,38
2013-05-10,27
2013-05-11,30
2013-05-12,23
2013-05-13,47
2013-05-14,44
2013-05-15,61
2013-05-16,25
2013-05-17,34
2013-05-18,64
2013-05-19,48
2013-05-20,62
2013-05-21,51
2013-05-22,27
2013-05-23,28
2013-05-24,42
2013-05-25,48
2013-05-26,40
2013-05-27,17
2013-05-28,18
2013-05-29,38
2013-05-30,50
2013-05-31,49
2013-06-01,39
2013-06-02,29
2013-06-03,29
2013-06-04,39
2013-06-05,44
2013-06-06,28
2013-06-07,52
2013-06-08,42
2013-06-09,52
2013-06-10,39
2013-06-11,58
2013-06-12,33
2013-06-13,35
2013-06-14,51
2013-06-15,65
2013-06-16,67
2013-06-17,45
2013-06-18,42
2013-06-19,36
2013-06-20,55
2013-06-21,44
2013-06-22,35
2013-06-23,55
2013-06-24,36
2013-06-25,33
2013-06-26,20
2013-06-27,29
2013-06-28,31
2013-06-29,41
2013-06-30,45
2013-07-01,41
2013-07-02,27
2013-07-03,34
2013-07-04,43
2013-07-05,56
2013-07-06,63
2013-07-07,55
2013-07-08,52
2013-07-09,32
2013-07-10,35
2013-07-11,29
2013-07-12,51
2013-07-13,47
2013-07-14,62
2013-07-15,48
2013-07-16,54
2013-07-17,51
2013-07-18,19
2013-07-19,94
2013-07-20,42
2013-07-21,30
2013-07-22,45
2013-07-23,20
2013-07-24,25
2013-07-25,26
2013-07-26,24
2013-07-27,26
2013-07-28,23
2013-07-29,20
2013-07-30,19
2013-07-31,17
2013-08-01,37
2013-08-02,46
2013-08-03,41
2013-08-04,22
2013-08-05,26
2013-08-06,38
2013-08-07,36
2013-08-08,31
2013-08-09,27
2013-08-10,24
2013-08-11,25
2013-08-12,22
2013-08-13,21
2013-08-14,26
2013-08-15,35
2013-08-16,37
2013-08-17,34
2013-08-18,42
2013-08-19,33
2013-08-20,44
2013-08-21,38
2013-08-22,19
2013-08-23,37
2013-08-24,42
2013-08-25,44
2013-08-26,30
2013-08-27,67
2013-08-28,23
2013-08-29,37
2013-08-30,48
2013-08-31,41
2013-09-01,58
2013-09-02,33
2013-09-03,37
2013-09-04,34
2013-09-05,17
2013-09-06,45
2013-09-07,29
2013-09-08,34
2013-09-09,43
2013-09-10,51
2013-09-11,34
2013-09-12,35
2013-09-13,43
2013-09-14,43
2013-09-15,30
2013-09-16,19
2013-09-17,31
2013-09-18,23
2013-09-19,24
2013-09-20,18
2013-09-21,33
2013-09-22,25
2013-09-23,16
2013-09-24,22
2013-09-25,19
2013-09-26,20
2013-09-27,36
2013-09-28,47
2013-09-29,22
2013-09-30,27
2013-10-01,34
2013-10-02,30
2013-10-03,24
2013-10-04,24
2013-10-05,41
2013-10-06,20
2013-10-07,25
2013-10-08,30
2013-10-09,31
2013-10-10,22
2013-10-11,40
2013-10-12,37
2013-10-13,32
2013-10-14,16
2013-10-15,15
2013-10-16,19
2013-10-17,19
2013-10-18,14
2013-10-19,33
2013-10-20,23
2013-10-21,25
2013-10-22,14
2013-10-23,14
2013-10-24,19
2013-10-25,29
2013-10-26,37
2013-10-27,20
2013-10-28,16
2013-10-29,8
2013-10-30,13
2013-10-31,19
2013-11-01,25
2013-11-02,27
2013-11-03,29
2013-11-04,25
2013-11-05,14
2013-11-06,19
2013-11-07,19
2013-11-08,36
2013-11-09,32
2013-11-10,21
2013-11-11,20
2013-11-12,19
2013-11-13,17
2013-11-14,26
2013-11-15,28
2013-11-16,32
2013-11-17,16
2013-11-18,23
2013-11-19,16
2013-11-20,17
2013-11-21,20
2013-11-22,23
2013-11-23,14
2013-11-24,24
2013-11-25,11
2013-11-26,20
2013-11-27,16
2013-11-28,33
2013-11-29,23
2013-11-30,23
2013-12-01,16
2013-12-02,25
2013-12-03,29
2013-12-04,23
2013-12-05,21
2013-12-06,18
2013-12-07,24
2013-12-08,11
2013-12-09,12
2013-12-10,20
2013-12-11,12
2013-12-12,16
2013-12-13,26
2013-12-14,27
2013-12-15,18
2013-12-16,17
2013-12-17,21
2013-12-18,27
2013-12-19,29
2013-12-20,29
2013-12-21,42
2013-12-22,17
2013-12-23,22
2013-12-24,21
2013-12-25,0
2013-12-26,17
2013-12-27,23
2013-12-28,19
2013-12-29,13
2013-12-30,17
2013-12-31,20
2014-01-01,9
2014-01-02,28
2014-01-03,16
2014-01-04,37
2014-01-05,18
2014-01-06,12
2014-01-07,11
2014-01-08,21
2014-01-09,28
2014-01-10,17
2014-01-11,27
2014-01-12,13
2014-01-13,15
2014-01-14,18
2014-01-15,9
2014-01-16,15
2014-01-17,22
2014-01-18,24
2014-01-19,19
2014-01-20,22
2014-01-21,22
2014-01-22,14
2014-01-23,5
2014-01-24,10
2014-01-25,22
2014-01-26,11
2014-01-27,14
2014-01-28,12
2014-01-29,11
2014-01-30,12
2014-01-31,29
2014-02-01,22
2014-02-02,24
2014-02-03,22
2014-02-04,15
2014-02-05,21
2014-02-06,18
2014-02-07,19
2014-02-08,23
2014-02-09,31
2014-02-10,12
2014-02-11,24
2014-02-12,4
2014-02-13,0
2014-02-14,0
2014-02-15,35
2014-02-16,39
2014-02-17,16
2014-02-18,21
2014-02-19,23
2014-02-20,22
2014-02-21,24
2014-02-22,40
2014-02-23,33
2014-02-24,19
2014-02-25,24
2014-02-26,17
2014-02-27,21
2014-02-28,30
2014-03-01,30
2014-03-02,31
2014-03-03,26
2014-03-04,23
2014-03-05,25
2014-03-06,30
2014-03-07,37
2014-03-08,39
2014-03-09,28
2014-03-10,30
2014-03-11,22
2014-03-12,14
2014-03-13,23
2014-03-14,40
2014-03-15,31
2014-03-16,17
2014-03-17,16
2014-03-18,17
2014-03-19,22
2014-03-20,31
2014-03-21,29
2014-03-22,31
2014-03-23,21
2014-03-24,17
2014-03-25,12
2014-03-26,18
2014-03-27,13
2014-03-28,23
2014-03-29,34
2014-03-30,43
2014-03-31,19
2014-04-01,18
2014-04-02,15
2014-04-03,13
2014-04-04,20
2014-04-05,20
2014-04-06,29
2014-04-07,18
2014-04-08,25
2014-04-09,20
2014-04-10,19
2014-04-11,27
2014-04-12,28
2014-04-13,23
2014-04-14,13
2014-04-15,22
2014-04-16,22
2014-04-17,20
2014-04-18,23
2014-04-19,32
2014-04-20,33
2014-04-21,12
2014-04-22,16
2014-04-23,28
2014-04-24,18
2014-04-25,29
2014-04-26,11
2014-04-27,17
2014-04-28,6
2014-04-29,12
2014-04-30,16
2014-05-01,21
2014-05-02,21
2014-05-03,32
2014-05-04,25
2014-05-05,26
2014-05-06,19
2014-05-07,15
2014-05-08,25
2014-05-09,36
2014-05-10,45
2014-05-11,47
2014-05-12,33
2014-05-13,30
2014-05-14,27
2014-05-15,21
2014-05-16,29
2014-05-17,36
2014-05-18,32
2014-05-19,21
2014-05-20,20
2014-05-21,34
2014-05-22,26
2014-05-23,31
2014-05-24,45
2014-05-25,27
2014-05-26,33
2014-05-27,19
2014-05-28,18
2014-05-29,21
2014-05-30,33
2014-05-31,35
2014-06-01,29
2014-06-02,25
2014-06-03,41
2014-06-04,14
2014-06-05,33
2014-06-06,48
2014-06-07,40
2014-06-08,29
2014-06-09,21
2014-06-10,25
2014-06-11,20
2014-06-12,35
2014-06-13,31
2014-06-14,41
2014-06-15,29
2014-06-16,28
2014-06-17,23
2014-06-18,9
2014-06-19,36
2014-06-20,32
2014-06-21,22
2014-06-22,20
2014-06-23,16
2014-06-24,23
2014-06-25,21
2014-06-26,27
2014-06-27,29
2014-06-28,23
2014-06-29,31
2014-06-30,31
2014-07-01,45
2014-07-02,15
2014-07-03,29
2014-07-04,29
2014-07-05,38
2014-07-06,32
2014-07-07,31
2014-07-08,44
2014-07-09,21
2014-07-10,27
2014-07-11,25
2014-07-12,51
2014-07-13,46
2014-07-14,39
2014-07-15,16
2014-07-16,25
2014-07-17,39
2014-07-18,28
2014-07-19,40
2014-07-20,43
2014-07-21,42
2014-07-22,47
2014-07-23,24
2014-07-24,25
2014-07-25,25
2014-07-26,27
2014-07-27,25
2014-07-28,13
2014-07-29,28
2014-07-30,15
2014-07-31,29
2014-08-01,44
2014-08-02,36
2014-08-03,44
2014-08-04,17
2014-08-05,29
2014-08-06,22
2014-08-07,23
2014-08-08,44
2014-08-09,28
2014-08-10,29
2014-08-11,24
2014-08-12,20
2014-08-13,29
2014-08-14,25
2014-08-15,50
2014-08-16,44
2014-08-17,31
2014-08-18,25
2014-08-19,37
2014-08-20,20
2014-08-21,30
2014-08-22,27
2014-08-23,35
2014-08-24,38
2014-08-25,20
2014-08-26,20
2014-08-27,16
2014-08-28,27
2014-08-29,42
2014-08-30,28
2014-08-31,45
2014-09-01,40
2014-09-02,38
2014-09-03,34
2014-09-04,24
2014-09-05,31
2014-09-06,43
2014-09-07,30
2014-09-08,37
2014-09-09,23
2014-09-10,24
2014-09-11,18
2014-09-12,28
2014-09-13,28
2014-09-14,33
2014-09-15,23
2014-09-16,30
2014-09-17,10
2014-09-18,17
2014-09-19,27
2014-09-20,19
2014-09-21,31
2014-09-22,14
2014-09-23,18
2014-09-24,14
2014-09-25,20
2014-09-26,28
2014-09-27,30
2014-09-28,24
2014-09-29,17
2014-09-30,19
2014-10-01,27
2014-10-02,21
2014-10-03,27
2014-10-04,26
2014-10-05,27
2014-10-06,18
2014-10-07,24
2014-10-08,14
2014-10-09,30
2014-10-10,32
2014-10-11,28
2014-10-12,24
2014-10-13,15
2014-10-14,16
2014-10-15,15
2014-10-16,17
2014-10-17,22
2014-10-18,28
2014-10-19,19
2014-10-20,18
2014-10-21,15
2014-10-22,17
2014-10-23,24
2014-10-24,22
2014-10-25,41
2014-10-26,25
2014-10-27,30
2014-10-28,11
2014-10-29,17
2014-10-30,14
2014-10-31,21
2014-11-01,29
2014-11-02,25
2014-11-03,22
2014-11-04,22
2014-11-05,22
2014-11-06,13
2014-11-07,25
2014-11-08,24
2014-11-09,32
2014-11-10,9
2014-11-11,6
2014-11-12,17
2014-11-13,10
2014-11-14,24
2014-11-15,20
2014-11-16,18
2014-11-17,16
2014-11-18,10
2014-11-19,12
2014-11-20,18
2014-11-21,19
2014-11-22,23
2014-11-23,23
2014-11-24,11
2014-11-25,19
2014-11-26,23
2014-11-27,29
2014-11-28,17
2014-11-29,20
2014-11-30,11
2014-12-01,17
2014-12-02,21
2014-12-03,19
2014-12-04,21
2014-12-05,29
2014-12-06,23
2014-12-07,23
2014-12-08,18
2014-12-09,16
2014-12-10,13
2014-12-11,21
2014-12-12,20
2014-12-13,18
2014-12-14,18
2014-12-15,19
2014-12-16,15
2014-12-17,12
2014-12-18,22
2014-12-19,20
2014-12-20,27
2014-12-21,35
2014-12-22,22
2014-12-23,29
2014-12-24,12
2014-12-25,0
2014-12-26,19
2014-12-27,14
2014-12-28,9
2014-12-29,14
2014-12-30,15
2014-12-31,38
2015-01-01,20
2015-01-02,26
2015-01-03,16
2015-01-04,8
2015-01-05,13
2015-01-06,21
2015-01-07,13
2015-01-08,9
2015-01-09,17
2015-01-10,23
2015-01-11,15
2015-01-12,20
2015-01-13,14
2015-01-14,19
2015-01-15,18
2015-01-16,16
2015-01-17,21
2015-01-18,14
2015-01-19,16
2015-01-20,13
2015-01-21,13
2015-01-22,14
2015-01-23,12
2015-01-24,33
2015-01-25,14
2015-01-26,12
2015-01-27,19
2015-01-28,20
2015-01-29,18
2015-01-30,26
2015-01-31,44
2015-02-01,8
2015-02-02,11
2015-02-03,16
2015-02-04,25
2015-02-05,17
2015-02-06,23
2015-02-07,31
2015-02-08,24
2015-02-09,15
2015-02-10,18
2015-02-11,19
2015-02-12,29
2015-02-13,29
2015-02-14,32
2015-02-15,30
2015-02-16,22
2015-02-17,22
2015-02-18,7
2015-02-19,21
2015-02-20,24
2015-02-21,19
2015-02-22,11
2015-02-23,11
2015-02-24,10
2015-02-25,15
2015-02-26,13
2015-02-27,19
2015-02-28,32
2015-03-01,28
2015-03-02,21
2015-03-03,13
2015-03-04,18
2015-03-05,17
2015-03-06,15
2015-03-07,25
2015-03-08,22
2015-03-09,16
2015-03-10,12
2015-03-11,19
2015-03-12,28
2015-03-13,21
2015-03-14,25
2015-03-15,39
2015-03-16,17
2015-03-17,17
2015-03-18,22
2015-03-19,13
2015-03-20,21
2015-03-21,24
2015-03-22,11
2015-03-23,17
2015-03-24,18
2015-03-25,14
2015-03-26,10
2015-03-27,23
2015-03-28,20
2015-03-29,18
2015-03-30,16
2015-03-31,34
2015-04-01,23
2015-04-02,15
2015-04-03,16
2015-04-04,7
2015-04-05,12
2015-04-06,13
2015-04-07,19
2015-04-08,10
2015-04-09,13
2015-04-10,24
2015-04-11,27
2015-04-12,26
2015-04-13,23
2015-04-14,28
2015-04-15,20
2015-04-16,12
2015-04-17,21
2015-04-18,8
2015-04-19,20
2015-04-20,17
2015-04-21,18
2015-04-22,15
2015-04-23,12
2015-04-24,21
2015-04-25,16
2015-04-26,14
2015-04-27,7
2015-04-28,12
2015-04-29,17
2015-04-30,20
2015-05-01,20
