time,node_id,on_hand,backlog_external,backlog_children,pipeline_in,placed_orders
14,R2,30.0,0.0,0.0,309.0,142.0
14,R3,232.0,0.0,0.0,778.0,347.0
15,Supplier,0.0,0.0,0.0,0.0,0.0
15,W1,265.0,0.0,0.0,1105.0,366.0
15,W2,224.0,0.0,0.0,1278.0,347.0
15,R1,0.0,22.0,0.0,384.0,226.0
15,R2,0.0,125.0,0.0,451.0,155.0
15,R3,84.0,0.0,0.0,941.0,332.0
16,Supplier,0.0,0.0,0.0,0.0,0.0
16,W1,92.0,0.0,0.0,1263.0,381.0
16,W2,168.0,0.0,0.0,1349.0,332.0
16,R1,0.0,4.0,0.0,450.0,142.0
16,R2,0.0,27.0,0.0,415.0,93.0
16,R3,53.0,0.0,0.0,1087.0,217.0
17,Supplier,0.0,0.0,0.0,0.0,0.0
17,W1,152.0,0.0,93.0,1442.0,235.0
17,W2,175.0,0.0,0.0,1457.0,217.0
17,R1,87.0,0.0,0.0,368.0,133.0
17,R2,8.0,0.0,0.0,297.0,176.0
17,R3,0.0,36.0,0.0,1147.0,246.0
18,Supplier,0.0,0.0,0.0,0.0,0.0
18,W1,48.0,0.0,0.0,1472.0,216.0
18,W2,0.0,0.0,71.0,1674.0,246.0
18,R1,187.0,0.0,0.0,275.0,126.0
18,R2,73.0,0.0,0.0,331.0,77.0
18,R3,33.0,0.0,0.0,1071.0,253.0
19,Supplier,0.0,0.0,0.0,0.0,0.0
19,W1,134.0,0.0,77.0,1476.0,203.0
19,W2,117.0,0.0,0.0,1550.0,182.0
19,R1,194.0,0.0,0.0,259.0,135.0
19,R2,151.0,0.0,0.0,176.0,154.0
19,R3,193.0,0.0,0.0,977.0,187.0
20,Supplier,0.0,0.0,182.0,0.0,0.0
20,W1,123.0,0.0,0.0,1401.0,212.0
20,W2,0.0,0.0,70.0,1550.0,369.0
20,R1,173.0,0.0,0.0,261.0,154.0
20,R2,64.0,0.0,0.0,330.0,87.0
20,R3,277.0,0.0,0.0,762.0,318.0
21,Supplier,0.0,0.0,0.0,0.0,0.0
21,W1,335.0,0.0,87.0,1247.0,241.0
21,W2,90.0,0.0,0.0,1511.0,248.0
21,R1,95.0,0.0,0.0,289.0,204.0
21,R2,140.0,0.0,0.0,154.0,187.0
21,R3,190.0,0.0,0.0,863.0,304.0
22,Supplier,0.0,0.0,0.0,0.0,0.0
22,W1,325.0,0.0,0.0,1107.0,304.0
22,W2,133.0,0.0,0.0,1412.0,304.0
22,R1,46.0,0.0,0.0,358.0,184.0
22,R2,32.0,0.0,0.0,341.0,108.0
22,R3,93.0,0.0,0.0,992.0,272.0
23,Supplier,0.0,0.0,0.0,0.0,0.0
23,W1,268.0,0.0,0.0,1176.0,292.0
23,W2,193.0,0.0,0.0,1384.0,272.0
23,R1,83.0,0.0,0.0,388.0,117.0
23,R2,97.0,0.0,0.0,295.0,89.0
23,R3,174.0,0.0,0.0,1011.0,172.0
24,Supplier,0.0,0.0,0.0,0.0,0.0
24,W1,367.0,0.0,89.0,1252.0,206.0
24,W2,238.0,0.0,0.0,1439.0,172.0
24,R1,148.0,0.0,0.0,301.0,139.0
24,R2,14.0,0.0,0.0,295.0,172.0
24,R3,79.0,0.0,0.0,1066.0,212.0
25,Supplier,0.0,0.0,172.0,0.0,0.0
25,W1,259.0,0.0,0.0,1255.0,222.0
25,W2,272.0,0.0,0.0,1193.0,384.0
25,R1,206.0,0.0,0.0,256.0,126.0
25,R2,135.0,0.0,0.0,280.0,66.0
25,R3,192.0,0.0,0.0,960.0,205.0
26,Supplier,0.0,0.0,0.0,0.0,0.0
26,W1,345.0,0.0,66.0,1265.0,192.0
26,W2,67.0,0.0,0.0,1577.0,205.0
26,R1,203.0,0.0,0.0,265.0,120.0
26,R2,172.0,0.0,0.0,172.0,137.0
26,R3,306.0,0.0,0.0,861.0,190.0
27,Supplier,0.0,0.0,192.0,0.0,0.0
27,W1,329.0,0.0,0.0,1024.0,383.0
27,W2,246.0,0.0,0.0,1413.0,190.0
27,R1,186.0,0.0,0.0,246.0,156.0
27,R2,73.0,0.0,0.0,309.0,99.0
27,R3,345.0,0.0,0.0,779.0,233.0
28,Supplier,0.0,0.0,190.0,0.0,0.0
28,W1,477.0,0.0,99.0,1103.0,255.0
28,W2,261.0,0.0,0.0,1165.0,423.0
28,R1,147.0,0.0,0.0,276.0,165.0
28,R2,147.0,0.0,0.0,137.0,197.0
28,R3,212.0,0.0,0.0,840.0,305.0
29,Supplier,0.0,0.0,0.0,0.0,0.0
29,W1,407.0,0.0,0.0,1066.0,263.0
29,W2,260.0,0.0,0.0,1284.0,305.0
29,R1,73.0,0.0,0.0,321.0,194.0
29,R2,70.0,0.0,0.0,334.0,77.0
29,R3,127.0,0.0,0.0,933.0,297.0
30,Supplier,0.0,0.0,0.0,0.0,0.0
30,W1,419.0,0.0,77.0,1123.0,271.0
30,W2,235.0,0.0,0.0,1317.0,297.0
30,R1,110.0,0.0,0.0,359.0,119.0
30,R2,137.0,0.0,0.0,197.0,147.0
30,R3,164.0,0.0,0.0,1025.0,168.0
31,Supplier,0.0,0.0,0.0,0.0,0.0
31,W1,375.0,0.0,0.0,1172.0,189.0
31,W2,67.0,0.0,0.0,1614.0,168.0
31,R1,152.0,0.0,0.0,313.0,123.0
31,R2,54.0,0.0,0.0,344.0,83.0
31,R3,112.0,0.0,0.0,1003.0,242.0
32,Supplier,0.0,0.0,357.0,0.0,0.0
32,W1,252.0,0.0,83.0,1172.0,395.0
32,W2,209.0,0.0,0.0,1230.0,410.0
32,R1,219.0,0.0,0.0,242.0,127.0
32,R2,170.0,0.0,0.0,147.0,164.0
32,R3,137.0,0.0,0.0,1012.0,208.0
33,Supplier,0.0,0.0,0.0,0.0,0.0
33,W1,344.0,0.0,0.0,1184.0,208.0
33,W2,206.0,0.0,0.0,1435.0,208.0
33,R1,189.0,0.0,0.0,250.0,149.0
33,R2,68.0,0.0,0.0,311.0,102.0
33,R3,239.0,0.0,0.0,915.0,203.0
34,Supplier,0.0,0.0,0.0,0.0,0.0
34,W1,348.0,0.0,0.0,1137.0,251.0
34,W2,3.0,0.0,0.0,1643.0,203.0
34,R1,146.0,0.0,0.0,276.0,166.0
34,R2,123.0,0.0,0.0,266.0,92.0
34,R3,286.0,0.0,0.0,821.0,250.0
35,Supplier,0.0,0.0,0.0,0.0,0.0
35,W1,445.0,0.0,92.0,1125.0,258.0
35,W2,176.0,0.0,0.0,1423.0,250.0
35,R1,93.0,0.0,0.0,315.0,180.0
35,R2,0.0,15.0,0.0,266.0,230.0
35,R3,154.0,0.0,0.0,903.0,300.0
36,Supplier,0.0,0.0,0.0,0.0,0.0
36,W1,306.0,0.0,0.0,1112.0,318.0
36,W2,181.0,0.0,0.0,1368.0,300.0
36,R1,63.0,0.0,0.0,346.0,179.0
36,R2,24.0,0.0,0.0,332.0,125.0
36,R3,83.0,0.0,0.0,961.0,313.0
37,Supplier,0.0,0.0,0.0,0.0,0.0
37,W1,2.0,0.0,0.0,1430.0,304.0
37,W2,165.0,0.0,0.0,1371.0,313.0
37,R1,129.0,0.0,0.0,359.0,100.0
37,R2,41.0,0.0,0.0,355.0,85.0
37,R3,66.0,0.0,0.0,1066.0,225.0
38,Supplier,0.0,0.0,0.0,0.0,0.0
38,W1,297.0,0.0,85.0,1339.0,185.0
38,W2,0.0,0.0,60.0,1684.0,225.0
38,R1,192.0,0.0,0.0,279.0,117.0
38,R2,0.0,67.0,0.0,355.0,193.0
38,R3,63.0,0.0,0.0,1028.0,266.0
39,Supplier,0.0,0.0,185.0,0.0,0.0
39,W1,195.0,0.0,0.0,1131.0,410.0
39,W2,144.0,0.0,0.0,1499.0,206.0
39,R1,235.0,0.0,0.0,217.0,136.0
39,R2,79.0,0.0,0.0,318.0,84.0
39,R3,117.0,0.0,0.0,1044.0,196.0
40,Supplier,0.0,0.0,0.0,0.0,0.0
40,W1,310.0,0.0,84.0,1290.0,220.0
40,W2,156.0,0.0,0.0,1497.0,196.0
40,R1,212.0,0.0,0.0,253.0,123.0
40,R2,113.0,0.0,0.0,193.0,175.0
40,R3,191.0,0.0,0.0,940.0,226.0
41,Supplier,0.0,0.0,196.0,0.0,0.0
41,W1,270.0,0.0,0.0,1252.0,214.0
41,W2,133.0,0.0,0.0,1294.0,422.0
41,R1,178.0,0.0,0.0,259.0,151.0
41,R2,31.0,0.0,0.0,368.0,82.0
41,R3,270.0,0.0,0.0,853.0,234.0
42,Supplier,0.0,0.0,0.0,0.0,0.0
42,W1,437.0,0.0,82.0,1148.0,233.0
42,W2,149.0,0.0,0.0,1466.0,234.0
42,R1,134.0,0.0,0.0,274.0,180.0
42,R2,124.0,0.0,0.0,175.0,182.0
42,R3,90.0,0.0,0.0,922.0,345.0
43,Supplier,0.0,0.0,0.0,0.0,0.0
43,W1,379.0,0.0,0.0,1077.0,280.0
43,W2,104.0,0.0,0.0,1400.0,345.0
43,R1,81.0,0.0,0.0,331.0,176.0
43,R2,40.0,0.0,0.0,357.0,84.0
43,R3,60.0,0.0,0.0,1001.0,296.0
44,Supplier,0.0,0.0,0.0,0.0,0.0
44,W1,203.0,0.0,84.0,1357.0,260.0
44,W2,121.0,0.0,0.0,1432.0,296.0
44,R1,113.0,0.0,0.0,356.0,119.0
44,R2,121.0,0.0,0.0,182.0,178.0
44,R3,56.0,0.0,0.0,1101.0,200.0
45,Supplier,0.0,0.0,0.0,0.0,0.0
45,W1,316.0,0.0,0.0,1207.0,213.0
45,W2,146.0,0.0,0.0,1503.0,200.0
45,R1,177.0,0.0,0.0,295.0,116.0
45,R2,44.0,0.0,0.0,360.0,77.0
45,R3,25.0,0.0,0.0,1075.0,257.0
46,Supplier,0.0,0.0,0.0,0.0,0.0
46,W1,420.0,0.0,77.0,1200.0,193.0
46,W2,95.0,0.0,0.0,1497.0,257.0
46,R1,234.0,0.0,0.0,235.0,119.0
46,R2,159.0,0.0,0.0,178.0,144.0
46,R3,50.0,0.0,0.0,1098.0,209.0
47,Supplier,0.0,0.0,193.0,0.0,0.0
47,W1,371.0,0.0,0.0,986.0,379.0
47,W2,95.0,0.0,209.0,1754.0,209.0
47,R1,219.0,0.0,0.0,235.0,134.0
47,R2,62.0,0.0,0.0,322.0,97.0
47,R3,166.0,0.0,0.0,753.0,438.0
48,Supplier,0.0,0.0,0.0,0.0,0.0
48,W1,470.0,0.0,97.0,1132.0,231.0
48,W2,117.0,0.0,38.0,1541.0,229.0
48,R1,214.0,0.0,0.0,253.0,121.0
48,R2,156.0,0.0,0.0,144.0,181.0
48,R3,234.0,0.0,0.0,857.0,266.0
49,Supplier,0.0,0.0,0.0,0.0,0.0
49,W1,448.0,0.0,0.0,1083.0,205.0
49,W2,85.0,0.0,0.0,1536.0,228.0
49,R1,167.0,0.0,0.0,255.0,166.0
49,R2,75.0,0.0,0.0,325.0,81.0
49,R3,141.0,0.0,0.0,923.0,293.0
50,Supplier,0.0,0.0,0.0,0.0,0.0
50,W1,542.0,0.0,81.0,1028.0,247.0
50,W2,137.0,0.0,0.0,1419.0,293.0
50,R1,103.0,0.0,0.0,287.0,198.0
50,R2,121.0,0.0,0.0,181.0,179.0
50,R3,54.0,0.0,0.0,959.0,344.0
51,Supplier,0.0,0.0,0.0,0.0,0.0
51,W1,378.0,0.0,0.0,1062.0,296.0
51,W2,89.0,0.0,0.0,1416.0,344.0
51,R1,82.0,0.0,0.0,364.0,142.0
51,R2,52.0,0.0,0.0,360.0,69.0
51,R3,0.0,153.0,0.0,1303.0,207.0
52,Supplier,0.0,0.0,0.0,0.0,0.0
52,W1,236.0,0.0,69.0,1358.0,211.0
52,W2,82.0,0.0,0.0,1560.0,207.0
52,R1,134.0,0.0,0.0,340.0,114.0
52,R2,156.0,0.0,0.0,179.0,146.0
52,R3,33.0,0.0,0.0,1110.0,214.0
53,Supplier,0.0,0.0,0.0,0.0,0.0
53,W1,355.0,0.0,0.0,1190.0,191.0
53,W2,125.0,0.0,0.0,1510.0,214.0
53,R1,222.0,0.0,0.0,256.0,110.0
53,R2,96.0,0.0,0.0,325.0,60.0
53,R3,75.0,0.0,0.0,1058.0,224.0
54,Supplier,0.0,0.0,191.0,0.0,0.0
54,W1,476.0,0.0,60.0,959.0,361.0
54,W2,110.0,0.0,0.0,1515.0,224.0
54,R1,252.0,0.0,0.0,224.0,112.0
54,R2,210.0,0.0,0.0,146.0,125.0
54,R3,160.0,0.0,0.0,989.0,208.0
55,Supplier,0.0,0.0,0.0,0.0,0.0
55,W1,444.0,0.0,0.0,1115.0,177.0
55,W2,131.0,0.0,0.0,1510.0,208.0
55,R1,231.0,0.0,0.0,222.0,135.0
55,R2,145.0,0.0,0.0,271.0,65.0
55,R3,283.0,0.0,0.0,853.0,221.0
56,Supplier,0.0,0.0,177.0,0.0,0.0
56,W1,556.0,0.0,65.0,868.0,377.0
56,W2,138.0,0.0,0.0,1490.0,221.0
56,R1,156.0,0.0,0.0,247.0,185.0
56,R2,201.0,0.0,0.0,125.0,155.0
56,R3,222.0,0.0,0.0,867.0,268.0
57,Supplier,0.0,0.0,0.0,0.0,0.0
57,W1,512.0,0.0,0.0,949.0,275.0
57,W2,163.0,0.0,0.0,1418.0,268.0
57,R1,73.0,0.0,0.0,320.0,195.0
57,R2,118.0,0.0,0.0,280.0,83.0
57,R3,165.0,0.0,0.0,921.0,271.0
58,Supplier,0.0,0.0,0.0,0.0,0.0
58,W1,528.0,0.0,83.0,1013.0,278.0
58,W2,236.0,0.0,0.0,1342.0,271.0
58,R1,104.0,0.0,0.0,380.0,104.0
58,R2,159.0,0.0,0.0,155.0,167.0
58,R3,206.0,0.0,0.0,968.0,183.0
59,Supplier,0.0,0.0,0.0,0.0,0.0
59,W1,257.0,0.0,0.0,1291.0,188.0
59,W2,260.0,0.0,0.0,1406.0,183.0
59,R1,171.0,0.0,0.0,299.0,118.0
59,R2,90.0,0.0,0.0,322.0,69.0
59,R3,244.0,0.0,0.0,943.0,170.0
60,Supplier,0.0,0.0,371.0,0.0,0.0
60,W1,500.0,0.0,69.0,930.0,375.0
60,W2,304.0,0.0,0.0,1192.0,353.0
60,R1,262.0,0.0,0.0,222.0,104.0
60,R2,157.0,0.0,0.0,167.0,157.0
60,R3,290.0,0.0,0.0,892.0,175.0
61,Supplier,0.0,0.0,0.0,0.0,0.0
61,W1,239.0,0.0,0.0,1305.0,192.0
61,W2,353.0,0.0,0.0,1321.0,175.0
61,R1,208.0,0.0,0.0,222.0,158.0
61,R2,75.0,0.0,0.0,324.0,82.0
61,R3,329.0,0.0,0.0,799.0,229.0
62,Supplier,0.0,0.0,367.0,0.0,0.0
62,W1,458.0,0.0,82.0,928.0,432.0
62,W2,332.0,0.0,0.0,1113.0,404.0
62,R1,142.0,0.0,0.0,262.0,184.0
62,R2,135.0,0.0,0.0,157.0,189.0
62,R3,338.0,0.0,0.0,757.0,262.0
63,Supplier,0.0,0.0,0.0,0.0,0.0
63,W1,360.0,0.0,0.0,1085.0,291.0
63,W2,291.0,0.0,0.0,1296.0,262.0
63,R1,51.0,0.0,0.0,342.0,195.0
63,R2,14.0,0.0,0.0,346.0,121.0
63,R3,209.0,0.0,0.0,836.0,312.0
64,Supplier,0.0,0.0,0.0,0.0,0.0
64,W1,322.0,0.0,0.0,1098.0,316.0
64,W2,247.0,0.0,0.0,1290.0,312.0
64,R1,0.0,11.0,0.0,379.0,220.0
64,R2,51.0,0.0,0.0,310.0,120.0
64,R3,96.0,0.0,0.0,978.0,283.0
65,Supplier,0.0,0.0,0.0,0.0,0.0
65,W1,0.0,0.0,18.0,1414.0,340.0
65,W2,235.0,0.0,0.0,1331.0,283.0
65,R1,14.0,0.0,0.0,397.0,177.0
65,R2,0.0,78.0,0.0,430.0,129.0
65,R3,86.0,0.0,0.0,1086.0,185.0
66,Supplier,0.0,0.0,0.0,0.0,0.0
66,W1,69.0,0.0,0.0,1379.0,288.0
66,W2,50.0,0.0,0.0,1614.0,185.0
66,R1,85.0,0.0,0.0,379.0,124.0
66,R2,28.0,0.0,0.0,370.0,83.0
66,R3,110.0,0.0,0.0,1042.0,205.0
67,Supplier,0.0,0.0,185.0,0.0,0.0
67,W1,69.0,0.0,207.0,1667.0,207.0
67,W2,198.0,0.0,0.0,1261.0,390.0
67,R1,171.0,0.0,0.0,177.0,240.0
67,R2,66.0,0.0,0.0,249.0,166.0
67,R3,148.0,0.0,0.0,985.0,224.0
68,Supplier,0.0,0.0,0.0,0.0,0.0
68,W1,95.0,0.0,0.0,1442.0,199.0
68,W2,0.0,0.0,26.0,1651.0,224.0
68,R1,211.0,0.0,0.0,240.0,137.0
68,R2,123.0,0.0,0.0,295.0,63.0
68,R3,288.0,0.0,0.0,871.0,198.0
69,Supplier,0.0,0.0,199.0,0.0,0.0
69,W1,249.0,0.0,63.0,1151.0,399.0
69,W2,206.0,0.0,0.0,1471.0,172.0
69,R1,56.0,0.0,0.0,377.0,155.0
69,R2,185.0,0.0,0.0,166.0,130.0
69,R3,347.0,0.0,0.0,786.0,224.0
70,Supplier,0.0,0.0,172.0,0.0,0.0
70,W1,280.0,0.0,0.0,1234.0,222.0
70,W2,244.0,0.0,0.0,1209.0,396.0
70,R1,77.0,0.0,0.0,292.0,219.0
70,R2,84.0,0.0,0.0,296.0,101.0
70,R3,229.0,0.0,0.0,825.0,303.0
71,Supplier,0.0,0.0,0.0,0.0,0.0
71,W1,300.0,0.0,0.0,1116.0,320.0
71,W2,253.0,0.0,0.0,1293.0,303.0
71,R1,0.0,0.0,0.0,374.0,214.0
71,R2,132.0,0.0,0.0,231.0,118.0
71,R3,101.0,0.0,0.0,923.0,333.0
72,Supplier,0.0,0.0,0.0,0.0,0.0
72,W1,256.0,0.0,0.0,1148.0,332.0
72,W2,203.0,0.0,0.0,1313.0,333.0
72,R1,28.0,0.0,0.0,433.0,127.0
72,R2,35.0,0.0,0.0,349.0,97.0
72,R3,53.0,0.0,0.0,1058.0,246.0
73,Supplier,0.0,0.0,0.0,0.0,0.0
73,W1,336.0,0.0,97.0,1273.0,224.0
73,W2,0.0,0.0,43.0,1646.0,246.0
73,R1,101.0,0.0,0.0,341.0,146.0
73,R2,74.0,0.0,0.0,219.0,188.0
73,R3,40.0,0.0,0.0,1063.0,254.0
74,Supplier,0.0,0.0,0.0,0.0,0.0
74,W1,2.0,0.0,0.0,1497.0,237.0
74,W2,136.0,0.0,0.0,1502.0,211.0
74,R1,199.0,0.0,0.0,273.0,116.0
74,R2,103.0,0.0,0.0,306.0,72.0
74,R3,24.0,0.0,0.0,1093.0,240.0
75,Supplier,0.0,0.0,0.0,0.0,0.0
75,W1,285.0,0.0,72.0,1335.0,188.0
75,W2,120.0,0.0,0.0,1489.0,240.0
75,R1,181.0,0.0,0.0,262.0,145.0
75,R2,156.0,0.0,0.0,188.0,137.0
75,R3,125.0,0.0,0.0,1030.0,202.0
76,Supplier,0.0,0.0,188.0,0.0,0.0
76,W1,225.0,0.0,0.0,1113.0,398.0
76,W2,0.0,0.0,82.0,1729.0,202.0
76,R1,166.0,0.0,0.0,261.0,161.0
76,R2,70.0,0.0,0.0,325.0,86.0
76,R3,218.0,0.0,0.0,817.0,322.0
77,Supplier,0.0,0.0,0.0,0.0,0.0
77,W1,384.0,0.0,86.0,1191.0,247.0
77,W2,74.0,0.0,0.0,1535.0,240.0
77,R1,71.0,0.0,0.0,306.0,211.0
77,R2,112.0,0.0,0.0,137.0,232.0
77,R3,132.0,0.0,0.0,936.0,289.0
78,Supplier,0.0,0.0,0.0,0.0,0.0
78,W1,273.0,0.0,0.0,1106.0,357.0
78,W2,88.0,0.0,0.0,1472.0,289.0
78,R1,6.0,0.0,0.0,372.0,210.0
78,R2,0.0,12.0,0.0,369.0,124.0
78,R3,83.0,0.0,0.0,971.0,303.0
79,Supplier,0.0,0.0,0.0,0.0,0.0
79,W1,163.0,0.0,0.0,1239.0,334.0
79,W2,118.0,0.0,0.0,1428.0,303.0
79,R1,8.0,0.0,0.0,421.0,159.0
79,R2,43.0,0.0,0.0,356.0,82.0
79,R3,108.0,0.0,0.0,1034.0,215.0
80,Supplier,0.0,0.0,0.0,0.0,0.0
80,W1,241.0,0.0,82.0,1336.0,241.0
80,W2,149.0,0.0,0.0,1485.0,215.0
80,R1,90.0,0.0,0.0,369.0,129.0
80,R2,0.0,35.0,0.0,356.0,160.0
80,R3,5.0,0.0,0.0,1129.0,223.0
81,Supplier,0.0,0.0,0.0,0.0,0.0
81,W1,81.0,0.0,129.0,1577.0,207.0
81,W2,137.0,0.0,0.0,1489.0,223.0
81,R1,162.0,0.0,0.0,159.0,267.0
81,R2,113.0,0.0,0.0,284.0,84.0
81,R3,85.0,0.0,0.0,1030.0,242.0
82,Supplier,0.0,0.0,0.0,0.0,0.0
82,W1,212.0,0.0,84.0,1386.0,222.0
82,W2,135.0,0.0,0.0,1472.0,242.0
82,R1,196.0,0.0,0.0,267.0,125.0
82,R2,167.0,0.0,0.0,160.0,154.0
82,R3,161.0,0.0,0.0,983.0,213.0
83,Supplier,0.0,0.0,0.0,0.0,0.0
83,W1,180.0,0.0,0.0,1361.0,195.0
83,W2,124.0,0.0,0.0,1512.0,213.0
83,R1,1.0,0.0,0.0,392.0,195.0
83,R2,85.0,0.0,0.0,314.0,82.0
83,R3,153.0,0.0,0.0,893.0,311.0
84,Supplier,0.0,0.0,195.0,0.0,0.0
84,W1,342.0,0.0,82.0,1004.0,472.0
84,W2,53.0,0.0,0.0,1485.0,311.0
84,R1,53.0,0.0,0.0,320.0,215.0
84,R2,124.0,0.0,0.0,154.0,203.0
84,R3,29.0,0.0,0.0,989.0,339.0
85,Supplier,0.0,0.0,0.0,0.0,0.0
85,W1,258.0,0.0,0.0,1142.0,336.0
85,W2,3.0,0.0,0.0,1507.0,339.0
85,R1,0.0,47.0,0.0,410.0,225.0
85,R2,11.0,0.0,0.0,357.0,113.0
85,R3,0.0,66.0,0.0,1105.0,318.0
86,Supplier,0.0,0.0,0.0,0.0,0.0
86,W1,161.0,0.0,0.0,1237.0,338.0
86,W2,0.0,0.0,12.0,1543.0,318.0
86,R1,23.0,0.0,0.0,440.0,125.0
86,R2,93.0,0.0,0.0,316.0,72.0
86,R3,0.0,41.0,0.0,1169.0,229.0
87,Supplier,0.0,0.0,0.0,0.0,0.0
87,W1,243.0,0.0,72.0,1368.0,197.0
87,W2,0.0,0.0,14.0,1646.0,217.0
87,R1,133.0,0.0,0.0,350.0,105.0
87,R2,26.0,0.0,0.0,316.0,139.0
87,R3,3.0,0.0,0.0,1171.0,183.0
88,Supplier,0.0,0.0,197.0,0.0,0.0
88,W1,221.0,0.0,0.0,1146.0,369.0
88,W2,40.0,0.0,0.0,1640.0,169.0
88,R1,222.0,0.0,0.0,230.0,136.0
88,R2,155.0,0.0,0.0,252.0,74.0
88,R3,115.0,0.0,0.0,1043.0,199.0
89,Supplier,0.0,0.0,169.0,0.0,0.0
89,W1,85.0,0.0,74.0,1515.0,210.0
89,W2,83.0,0.0,0.0,1398.0,368.0
89,R1,236.0,0.0,0.0,241.0,111.0
89,R2,206.0,0.0,0.0,139.0,136.0
89,R3,261.0,0.0,0.0,903.0,193.0
