t,node_id,on_hand,backlog_external,backlog_children,pipeline_in,orders_to_parent,received,phase,demand,fulfilled_external,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
4,R2,72.0,0.0,0.0,336.0,73.0,0.0,EOD,73,73.0,2.16,0.0,0.0,0.0,2.16
4,R3,320.0,0.0,0.0,883.0,154.0,0.0,EOD,154,154.0,9.6,0.0,0.0,0.0,9.6
5,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
5,W1,920.0,0.0,165.0,816.0,165.0,0.0,EOD,0,0.0,18.400000000000002,0.0,16.65,0.0,35.05
5,W2,812.0,0.0,0.0,883.0,154.0,0.0,EOD,0,0.0,16.240000000000002,0.0,16.54,350.0,382.78
5,R1,179.0,0.0,0.0,204.0,113.0,0.0,EOD,113,113.0,5.37,0.0,0.0,0.0,5.37
5,R2,143.0,0.0,0.0,159.0,106.0,177.0,EOD,106,106.0,4.29,0.0,0.0,0.0,4.29
5,R3,383.0,0.0,0.0,763.0,211.0,274.0,EOD,211,211.0,11.49,0.0,0.0,0.0,11.49
6,Supplier,0.0,0.0,319.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
6,W1,536.0,0.0,0.0,816.0,219.0,0.0,EOD,0,0.0,10.72,0.0,17.19,980.0,1007.91
6,W2,601.0,0.0,0.0,883.0,211.0,0.0,EOD,0,0.0,12.02,0.0,17.11,600.0,629.13
6,R1,273.0,0.0,0.0,205.0,110.0,204.0,EOD,110,110.0,8.19,0.0,0.0,0.0,8.19
6,R2,52.0,0.0,0.0,338.0,91.0,0.0,EOD,91,91.0,1.56,0.0,0.0,0.0,1.56
6,R3,447.0,0.0,0.0,706.0,204.0,268.0,EOD,204,204.0,13.41,0.0,0.0,0.0,13.41
7,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
7,W1,668.0,0.0,91.0,958.0,201.0,242.0,EOD,0,0.0,13.36,0.0,17.01,350.0,380.37
7,W2,397.0,0.0,0.0,1248.0,204.0,0.0,EOD,0,0.0,7.94,0.0,17.04,600.0,624.98
7,R1,97.0,0.0,0.0,315.0,176.0,0.0,EOD,176,176.0,2.9099999999999997,0.0,0.0,0.0,2.9099999999999997
7,R2,62.0,0.0,0.0,179.0,149.0,159.0,EOD,149,149.0,1.8599999999999999,0.0,0.0,0.0,1.8599999999999999
7,R3,301.0,0.0,0.0,757.0,299.0,153.0,EOD,299,299.0,9.03,0.0,0.0,0.0,9.03
8,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
8,W1,463.0,0.0,0.0,948.0,325.0,211.0,EOD,0,0.0,9.26,0.0,18.25,1000.0,1027.51
8,W2,372.0,0.0,0.0,1178.0,299.0,274.0,EOD,0,0.0,7.44,0.0,17.990000000000002,600.0,625.43
8,R1,137.0,0.0,0.0,286.0,165.0,205.0,EOD,165,165.0,4.109999999999999,0.0,0.0,0.0,4.109999999999999
8,R2,0.0,34.0,0.0,419.0,96.0,0.0,EOD,96,62.0,0.0,17.0,0.0,0.0,17.0
8,R3,213.0,0.0,0.0,868.0,276.0,188.0,EOD,276,276.0,6.39,0.0,0.0,0.0,6.39
9,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
9,W1,298.0,0.0,96.0,1273.0,261.0,0.0,EOD,0,0.0,5.96,0.0,17.61,350.0,373.57
9,W2,364.0,0.0,0.0,1209.0,276.0,268.0,EOD,0,0.0,7.28,0.0,17.76,600.0,625.04
9,R1,152.0,0.0,0.0,341.0,95.0,110.0,EOD,95,95.0,4.56,0.0,0.0,0.0,4.56
9,R2,32.0,0.0,0.0,240.0,113.0,179.0,EOD,113,113.0,0.96,0.0,0.0,0.0,0.96
9,R3,143.0,0.0,0.0,990.0,224.0,154.0,EOD,224,224.0,4.29,0.0,0.0,0.0,4.29
10,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
10,W1,452.0,0.0,95.0,1171.0,208.0,363.0,EOD,0,0.0,9.040000000000001,0.0,17.08,650.0,676.12
10,W2,140.0,0.0,0.0,1485.0,224.0,0.0,EOD,0,0.0,2.8000000000000003,0.0,17.240000000000002,600.0,620.04
10,R1,232.0,0.0,0.0,165.0,96.0,176.0,EOD,96,96.0,6.96,0.0,0.0,0.0,6.96
10,R2,0.0,74.0,0.0,449.0,106.0,0.0,EOD,106,32.0,0.0,37.0,0.0,0.0,37.0
10,R3,170.0,0.0,0.0,1003.0,184.0,211.0,EOD,184,184.0,5.1,0.0,0.0,0.0,5.1
11,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
11,W1,155.0,0.0,0.0,1379.0,202.0,0.0,EOD,0,0.0,3.1,0.0,17.02,730.0,750.12
11,W2,297.0,0.0,0.0,1368.0,184.0,341.0,EOD,0,0.0,5.94,0.0,16.84,350.0,372.78
11,R1,290.0,0.0,0.0,191.0,107.0,165.0,EOD,107,107.0,8.7,0.0,0.0,0.0,8.7
11,R2,68.0,0.0,0.0,315.0,98.0,240.0,EOD,98,98.0,2.04,0.0,0.0,0.0,2.04
11,R3,188.0,0.0,0.0,983.0,186.0,204.0,EOD,186,186.0,5.64,0.0,0.0,0.0,5.64
12,Supplier,0.0,0.0,184.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
12,W1,432.0,0.0,98.0,1197.0,205.0,384.0,EOD,0,0.0,8.64,0.0,17.05,350.0,375.69
12,W2,111.0,0.0,0.0,1368.0,186.0,0.0,EOD,0,0.0,2.22,0.0,16.86,350.0,369.08
12,R1,171.0,0.0,0.0,298.0,119.0,0.0,EOD,119,119.0,5.13,0.0,0.0,0.0,5.13
12,R2,0.0,25.0,0.0,315.0,93.0,0.0,EOD,93,68.0,0.0,12.5,0.0,0.0,12.5
12,R3,330.0,0.0,0.0,870.0,157.0,299.0,EOD,157,157.0,9.9,0.0,0.0,0.0,9.9
13,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
13,W1,323.0,0.0,0.0,1201.0,212.0,201.0,EOD,0,0.0,6.46,0.0,17.12,730.0,753.58
13,W2,319.0,0.0,0.0,1373.0,157.0,365.0,EOD,0,0.0,6.38,0.0,16.57,350.0,372.95
13,R1,202.0,0.0,0.0,226.0,160.0,191.0,EOD,160,160.0,6.06,0.0,0.0,0.0,6.06
13,R2,66.0,0.0,0.0,297.0,118.0,209.0,EOD,118,118.0,1.98,0.0,0.0,0.0,1.98
13,R3,355.0,0.0,0.0,751.0,251.0,276.0,EOD,251,251.0,10.65,0.0,0.0,0.0,10.65
14,Supplier,0.0,0.0,157.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
14,W1,370.0,0.0,0.0,1088.0,278.0,325.0,EOD,0,0.0,7.4,0.0,17.78,730.0,755.18
14,W2,272.0,0.0,0.0,1169.0,251.0,204.0,EOD,0,0.0,5.44,0.0,17.51,600.0,622.95
14,R1,85.0,0.0,0.0,279.0,224.0,107.0,EOD,224,224.0,2.55,0.0,0.0,0.0,2.55
14,R2,30.0,0.0,0.0,309.0,142.0,106.0,EOD,142,142.0,0.8999999999999999,0.0,0.0,0.0,0.8999999999999999
14,R3,232.0,0.0,0.0,778.0,347.0,224.0,EOD,347,347.0,6.96,0.0,0.0,0.0,6.96
15,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1400.0,1400.0
15,W1,265.0,0.0,0.0,1105.0,366.0,261.0,EOD,0,0.0,5.3,0.0,18.66,980.0,1003.96
15,W2,224.0,0.0,0.0,1278.0,347.0,299.0,EOD,0,0.0,4.48,0.0,18.47,600.0,622.95
15,R1,0.0,22.0,0.0,384.0,226.0,119.0,EOD,226,204.0,0.0,11.0,0.0,0.0,11.0
15,R2,0.0,125.0,0.0,451.0,155.0,0.0,EOD,155,30.0,0.0,62.5,0.0,0.0,62.5
15,R3,84.0,0.0,0.0,941.0,332.0,184.0,EOD,332,332.0,2.52,0.0,0.0,0.0,2.52
16,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
16,W1,92.0,0.0,0.0,1263.0,381.0,208.0,EOD,0,0.0,1.84,0.0,18.81,980.0,1000.65
16,W2,168.0,0.0,0.0,1349.0,332.0,276.0,EOD,0,0.0,3.36,0.0,18.32,600.0,621.68
16,R1,0.0,4.0,0.0,450.0,142.0,160.0,EOD,142,138.0,0.0,2.0,0.0,0.0,2.0
16,R2,0.0,27.0,0.0,415.0,93.0,191.0,EOD,93,66.0,0.0,13.5,0.0,0.0,13.5
16,R3,53.0,0.0,0.0,1087.0,217.0,186.0,EOD,217,217.0,1.5899999999999999,0.0,0.0,0.0,1.5899999999999999
17,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
17,W1,152.0,0.0,93.0,1442.0,235.0,202.0,EOD,0,0.0,3.04,0.0,17.35,350.0,370.39
17,W2,175.0,0.0,0.0,1457.0,217.0,224.0,EOD,0,0.0,3.5,0.0,17.17,600.0,620.67
17,R1,87.0,0.0,0.0,368.0,133.0,224.0,EOD,133,133.0,2.61,0.0,0.0,0.0,2.61
17,R2,8.0,0.0,0.0,297.0,83.0,118.0,EOD,83,83.0,0.24,0.0,0.0,0.0,0.24
17,R3,0.0,36.0,0.0,1147.0,246.0,157.0,EOD,246,210.0,0.0,18.0,0.0,0.0,18.0
18,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
18,W1,48.0,0.0,0.0,1472.0,216.0,205.0,EOD,0,0.0,0.96,0.0,17.16,730.0,748.12
18,W2,0.0,0.0,71.0,1674.0,246.0,0.0,EOD,0,0.0,0.0,0.0,17.46,350.0,367.46
18,R1,187.0,0.0,0.0,275.0,126.0,226.0,EOD,126,126.0,5.609999999999999,0.0,0.0,0.0,5.609999999999999
18,R2,73.0,0.0,0.0,331.0,77.0,142.0,EOD,77,77.0,2.19,0.0,0.0,0.0,2.19
18,R3,33.0,0.0,0.0,1071.0,182.0,251.0,EOD,182,182.0,0.99,0.0,0.0,0.0,0.99
19,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
19,W1,134.0,0.0,77.0,1476.0,203.0,212.0,EOD,0,0.0,2.68,0.0,17.03,350.0,369.71
19,W2,117.0,0.0,0.0,1550.0,182.0,370.0,EOD,0,0.0,2.34,0.0,16.82,600.0,619.16
19,R1,194.0,0.0,0.0,259.0,135.0,142.0,EOD,135,135.0,5.819999999999999,0.0,0.0,0.0,5.819999999999999
19,R2,151.0,0.0,0.0,176.0,77.0,155.0,EOD,77,77.0,4.53,0.0,0.0,0.0,4.53
19,R3,193.0,0.0,0.0,977.0,187.0,347.0,EOD,187,187.0,5.79,0.0,0.0,0.0,5.79
20,Supplier,0.0,0.0,182.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
20,W1,123.0,0.0,0.0,1401.0,212.0,278.0,EOD,0,0.0,2.46,0.0,17.12,730.0,749.58
20,W2,0.0,0.0,70.0,1550.0,187.0,0.0,EOD,0,0.0,0.0,0.0,16.87,350.0,366.87
20,R1,173.0,0.0,0.0,261.0,154.0,133.0,EOD,154,154.0,5.1899999999999995,0.0,0.0,0.0,5.1899999999999995
20,R2,64.0,0.0,0.0,330.0,87.0,0.0,EOD,87,87.0,1.92,0.0,0.0,0.0,1.92
20,R3,277.0,0.0,0.0,762.0,248.0,332.0,EOD,248,248.0,8.31,0.0,0.0,0.0,8.31
21,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
21,W1,335.0,0.0,87.0,1247.0,241.0,366.0,EOD,0,0.0,6.7,0.0,17.41,350.0,374.11
21,W2,90.0,0.0,0.0,1511.0,248.0,408.0,EOD,0,0.0,1.8,0.0,17.48,600.0,619.28
21,R1,95.0,0.0,0.0,289.0,204.0,126.0,EOD,204,204.0,2.85,0.0,0.0,0.0,2.85
21,R2,140.0,0.0,0.0,154.0,100.0,176.0,EOD,100,100.0,4.2,0.0,0.0,0.0,4.2
21,R3,190.0,0.0,0.0,863.0,304.0,217.0,EOD,304,304.0,5.7,0.0,0.0,0.0,5.7
22,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
22,W1,325.0,0.0,0.0,1107.0,304.0,381.0,EOD,0,0.0,6.5,0.0,18.04,980.0,1004.54
22,W2,133.0,0.0,0.0,1412.0,304.0,347.0,EOD,0,0.0,2.66,0.0,18.04,600.0,620.7
22,R1,46.0,0.0,0.0,358.0,184.0,135.0,EOD,184,184.0,1.38,0.0,0.0,0.0,1.38
22,R2,32.0,0.0,0.0,341.0,108.0,0.0,EOD,108,108.0,0.96,0.0,0.0,0.0,0.96
22,R3,93.0,0.0,0.0,992.0,272.0,175.0,EOD,272,272.0,2.79,0.0,0.0,0.0,2.79
23,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
23,W1,268.0,0.0,0.0,1176.0,292.0,235.0,EOD,0,0.0,5.36,0.0,17.92,730.0,753.28
23,W2,193.0,0.0,0.0,1384.0,272.0,332.0,EOD,0,0.0,3.86,0.0,17.72,600.0,621.58
23,R1,83.0,0.0,0.0,388.0,117.0,154.0,EOD,117,117.0,2.4899999999999998,0.0,0.0,0.0,2.4899999999999998
23,R2,97.0,0.0,0.0,295.0,89.0,154.0,EOD,89,89.0,2.9099999999999997,0.0,0.0,0.0,2.9099999999999997
23,R3,174.0,0.0,0.0,1011.0,172.0,253.0,EOD,172,172.0,5.22,0.0,0.0,0.0,5.22
24,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
24,W1,367.0,0.0,89.0,1252.0,206.0,216.0,EOD,0,0.0,7.34,0.0,17.06,350.0,374.4
24,W2,238.0,0.0,0.0,1439.0,172.0,217.0,EOD,0,0.0,4.76,0.0,16.72,350.0,371.48
24,R1,148.0,0.0,0.0,301.0,139.0,204.0,EOD,139,139.0,4.4399999999999995,0.0,0.0,0.0,4.4399999999999995
24,R2,14.0,0.0,0.0,295.0,83.0,0.0,EOD,83,83.0,0.42,0.0,0.0,0.0,0.42
24,R3,79.0,0.0,0.0,1066.0,212.0,117.0,EOD,212,212.0,2.37,0.0,0.0,0.0,2.37
25,Supplier,0.0,0.0,172.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
25,W1,259.0,0.0,0.0,1255.0,222.0,203.0,EOD,0,0.0,5.18,0.0,17.22,730.0,752.4
25,W2,272.0,0.0,0.0,1193.0,212.0,246.0,EOD,0,0.0,5.44,0.0,17.12,600.0,622.56
25,R1,206.0,0.0,0.0,256.0,126.0,184.0,EOD,126,126.0,6.18,0.0,0.0,0.0,6.18
25,R2,135.0,0.0,0.0,280.0,66.0,187.0,EOD,66,66.0,4.05,0.0,0.0,0.0,4.05
25,R3,192.0,0.0,0.0,960.0,205.0,318.0,EOD,205,205.0,5.76,0.0,0.0,0.0,5.76
26,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
26,W1,345.0,0.0,66.0,1265.0,192.0,212.0,EOD,0,0.0,6.9,0.0,16.92,350.0,373.82
26,W2,67.0,0.0,0.0,1577.0,205.0,0.0,EOD,0,0.0,1.34,0.0,17.05,600.0,618.39
26,R1,203.0,0.0,0.0,265.0,120.0,117.0,EOD,120,120.0,6.09,0.0,0.0,0.0,6.09
26,R2,172.0,0.0,0.0,172.0,71.0,108.0,EOD,71,71.0,5.16,0.0,0.0,0.0,5.16
26,R3,306.0,0.0,0.0,861.0,190.0,304.0,EOD,190,190.0,9.18,0.0,0.0,0.0,9.18
27,Supplier,0.0,0.0,192.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
27,W1,329.0,0.0,0.0,1024.0,191.0,241.0,EOD,0,0.0,6.58,0.0,16.91,730.0,753.49
27,W2,246.0,0.0,0.0,1413.0,190.0,369.0,EOD,0,0.0,4.92,0.0,16.9,350.0,371.82
27,R1,186.0,0.0,0.0,246.0,156.0,139.0,EOD,156,156.0,5.58,0.0,0.0,0.0,5.58
27,R2,73.0,0.0,0.0,309.0,99.0,0.0,EOD,99,99.0,2.19,0.0,0.0,0.0,2.19
27,R3,345.0,0.0,0.0,779.0,233.0,272.0,EOD,233,233.0,10.35,0.0,0.0,0.0,10.35
28,Supplier,0.0,0.0,190.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,500.0,500.0
28,W1,477.0,0.0,99.0,1103.0,255.0,304.0,EOD,0,0.0,9.540000000000001,0.0,17.55,350.0,377.09000000000003
28,W2,261.0,0.0,0.0,1165.0,233.0,248.0,EOD,0,0.0,5.22,0.0,17.33,600.0,622.55
28,R1,147.0,0.0,0.0,276.0,165.0,126.0,EOD,165,165.0,4.41,0.0,0.0,0.0,4.41
28,R2,147.0,0.0,0.0,137.0,98.0,172.0,EOD,98,98.0,4.41,0.0,0.0,0.0,4.41
28,R3,212.0,0.0,0.0,840.0,305.0,172.0,EOD,305,305.0,6.359999999999999,0.0,0.0,0.0,6.359999999999999
29,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1400.0,1400.0
29,W1,407.0,0.0,0.0,1066.0,263.0,292.0,EOD,0,0.0,8.14,0.0,17.63,730.0,755.77
29,W2,260.0,0.0,0.0,1284.0,305.0,304.0,EOD,0,0.0,5.2,0.0,18.05,600.0,623.25
29,R1,73.0,0.0,0.0,321.0,194.0,120.0,EOD,194,194.0,2.19,0.0,0.0,0.0,2.19
29,R2,70.0,0.0,0.0,334.0,77.0,0.0,EOD,77,77.0,2.1,0.0,0.0,0.0,2.1
29,R3,127.0,0.0,0.0,933.0,297.0,212.0,EOD,297,297.0,3.81,0.0,0.0,0.0,3.81
30,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
30,W1,419.0,0.0,77.0,1123.0,271.0,206.0,EOD,0,0.0,8.38,0.0,17.71,350.0,376.09000000000003
30,W2,235.0,0.0,0.0,1317.0,297.0,272.0,EOD,0,0.0,4.7,0.0,17.97,600.0,622.67
30,R1,110.0,0.0,0.0,359.0,119.0,156.0,EOD,119,119.0,3.3,0.0,0.0,0.0,3.3
30,R2,137.0,0.0,0.0,197.0,70.0,137.0,EOD,70,70.0,4.109999999999999,0.0,0.0,0.0,4.109999999999999
30,R3,164.0,0.0,0.0,1025.0,168.0,205.0,EOD,168,168.0,4.92,0.0,0.0,0.0,4.92
31,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
31,W1,375.0,0.0,0.0,1172.0,189.0,222.0,EOD,0,0.0,7.5,0.0,16.89,730.0,754.39
31,W2,67.0,0.0,0.0,1614.0,168.0,0.0,EOD,0,0.0,1.34,0.0,16.68,350.0,368.02
31,R1,152.0,0.0,0.0,313.0,123.0,165.0,EOD,123,123.0,4.56,0.0,0.0,0.0,4.56
31,R2,54.0,0.0,0.0,344.0,83.0,0.0,EOD,83,83.0,1.6199999999999999,0.0,0.0,0.0,1.6199999999999999
31,R3,112.0,0.0,0.0,1003.0,242.0,190.0,EOD,242,242.0,3.36,0.0,0.0,0.0,3.36
32,Supplier,0.0,0.0,357.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,0.0,0.0
32,W1,252.0,0.0,83.0,1172.0,206.0,0.0,EOD,0,0.0,5.04,0.0,17.06,350.0,372.1
32,W2,209.0,0.0,0.0,1230.0,242.0,384.0,EOD,0,0.0,4.18,0.0,17.42,600.0,621.6
32,R1,219.0,0.0,0.0,242.0,127.0,194.0,EOD,127,127.0,6.569999999999999,0.0,0.0,0.0,6.569999999999999
32,R2,170.0,0.0,0.0,147.0,81.0,197.0,EOD,81,81.0,5.1,0.0,0.0,0.0,5.1
32,R3,137.0,0.0,0.0,1012.0,208.0,233.0,EOD,208,208.0,4.109999999999999,0.0,0.0,0.0,4.109999999999999
33,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1400.0,1400.0
33,W1,344.0,0.0,0.0,1184.0,208.0,383.0,EOD,0,0.0,6.88,0.0,17.08,730.0,753.96
33,W2,206.0,0.0,0.0,1435.0,208.0,205.0,EOD,0,0.0,4.12,0.0,17.08,600.0,621.2
33,R1,189.0,0.0,0.0,250.0,149.0,119.0,EOD,149,149.0,5.67,0.0,0.0,0.0,5.67
33,R2,68.0,0.0,0.0,311.0,102.0,0.0,EOD,102,102.0,2.04,0.0,0.0,0.0,2.04
33,R3,239.0,0.0,0.0,915.0,203.0,305.0,EOD,203,203.0,7.17,0.0,0.0,0.0,7.17
34,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
34,W1,348.0,0.0,0.0,1137.0,251.0,255.0,EOD,0,0.0,6.96,0.0,17.51,730.0,754.47
34,W2,3.0,0.0,0.0,1643.0,203.0,0.0,EOD,0,0.0,0.06,0.0,17.03,600.0,617.09
34,R1,146.0,0.0,0.0,276.0,166.0,123.0,EOD,166,166.0,4.38,0.0,0.0,0.0,4.38
34,R2,123.0,0.0,0.0,266.0,92.0,147.0,EOD,92,92.0,3.69,0.0,0.0,0.0,3.69
34,R3,286.0,0.0,0.0,821.0,250.0,297.0,EOD,250,250.0,8.58,0.0,0.0,0.0,8.58
35,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
35,W1,445.0,0.0,92.0,1125.0,258.0,263.0,EOD,0,0.0,8.9,0.0,17.58,350.0,376.48
35,W2,176.0,0.0,0.0,1423.0,250.0,423.0,EOD,0,0.0,3.52,0.0,17.5,600.0,621.02
35,R1,93.0,0.0,0.0,315.0,180.0,127.0,EOD,180,180.0,2.79,0.0,0.0,0.0,2.79
35,R2,0.0,15.0,0.0,266.0,138.0,0.0,EOD,138,123.0,0.0,7.5,0.0,0.0,7.5
35,R3,154.0,0.0,0.0,903.0,300.0,168.0,EOD,300,300.0,4.62,0.0,0.0,0.0,4.62
36,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
36,W1,306.0,0.0,0.0,1112.0,318.0,271.0,EOD,0,0.0,6.12,0.0,18.18,1000.0,1024.3
36,W2,181.0,0.0,0.0,1368.0,300.0,305.0,EOD,0,0.0,3.62,0.0,18.0,600.0,621.62
36,R1,63.0,0.0,0.0,346.0,179.0,149.0,EOD,179,179.0,1.89,0.0,0.0,0.0,1.89
36,R2,24.0,0.0,0.0,332.0,125.0,164.0,EOD,125,125.0,0.72,0.0,0.0,0.0,0.72
36,R3,83.0,0.0,0.0,961.0,313.0,242.0,EOD,313,313.0,2.4899999999999998,0.0,0.0,0.0,2.4899999999999998
37,Supplier,0.0,0.0,0.0,0.0,0.0,0.0,EOD,0,0.0,0.0,0.0,0.0,1000.0,1000.0
37,W1,2.0,0.0,0.0,1430.0,304.0,0.0,EOD,0,0.0,0.04,0.0,18.04,730.0,748.08
37,W2,165.0,0.0,0.0,1371.0,313.0,297.0,EOD,0,0.0,3.3000000000000003,0.0,18.13,600.0,621.43
37,R1,129.0,0.0,0.0,359.0,100.0,166.0,EOD,100,100.0,3.8699999999999997,0.0,0.0,0.0,3.8699999999999997
