time,node_id,on_hand,backlog_external,backlog_children,pipeline_in,placed_orders
14,R2,0.0,76.0,0.0,415.0,142.0
14,R3,0.0,567.0,0.0,983.0,941.0
15,Supplier,0.0,0.0,898.0,0.0,0.0
15,W1,146.0,0.0,142.0,876.0,856.0
15,W2,224.0,0.0,0.0,870.0,755.0
15,R1,0.0,141.0,0.0,503.0,226.0
15,R2,0.0,231.0,0.0,415.0,297.0
15,R3,84.0,0.0,0.0,941.0,332.0
16,Supplier,0.0,0.0,755.0,0.0,0.0
16,W1,146.0,0.0,523.0,1732.0,381.0
16,W2,224.0,0.0,332.0,870.0,1087.0
16,R1,0.0,283.0,0.0,503.0,368.0
16,R2,0.0,324.0,0.0,415.0,390.0
16,R3,0.0,133.0,0.0,941.0,549.0
17,Supplier,0.0,0.0,381.0,0.0,0.0
17,W1,146.0,0.0,758.0,1732.0,616.0
17,W2,224.0,0.0,549.0,1957.0,217.0
17,R1,87.0,0.0,0.0,0.0,501.0
17,R2,8.0,0.0,0.0,0.0,473.0
17,R3,0.0,379.0,0.0,941.0,795.0
18,Supplier,0.0,0.0,833.0,0.0,0.0
18,W1,48.0,0.0,0.0,856.0,832.0
18,W2,224.0,0.0,795.0,1957.0,463.0
18,R1,0.0,39.0,0.0,501.0,126.0
18,R2,0.0,69.0,0.0,473.0,77.0
18,R3,0.0,561.0,0.0,941.0,977.0
19,Supplier,0.0,0.0,463.0,0.0,0.0
19,W1,48.0,0.0,203.0,1688.0,203.0
19,W2,117.0,0.0,0.0,1087.0,645.0
19,R1,0.0,174.0,0.0,501.0,261.0
19,R2,0.0,146.0,0.0,473.0,154.0
19,R3,193.0,0.0,0.0,977.0,187.0
20,Supplier,0.0,0.0,848.0,0.0,0.0
20,W1,48.0,0.0,415.0,1688.0,415.0
20,W2,117.0,0.0,187.0,1087.0,832.0
20,R1,173.0,0.0,0.0,0.0,415.0
20,R2,0.0,233.0,0.0,473.0,241.0
20,R3,0.0,55.0,0.0,977.0,435.0
21,Supplier,0.0,0.0,415.0,0.0,0.0
21,W1,489.0,0.0,241.0,832.0,656.0
21,W2,117.0,0.0,435.0,1919.0,248.0
21,R1,0.0,31.0,0.0,415.0,204.0
21,R2,140.0,0.0,0.0,0.0,341.0
21,R3,0.0,359.0,0.0,977.0,739.0
22,Supplier,0.0,0.0,904.0,0.0,0.0
22,W1,489.0,0.0,545.0,832.0,960.0
22,W2,117.0,0.0,739.0,1919.0,552.0
22,R1,0.0,215.0,0.0,415.0,388.0
22,R2,32.0,0.0,0.0,0.0,449.0
22,R3,0.0,631.0,0.0,977.0,1011.0
23,Supplier,0.0,0.0,552.0,0.0,0.0
23,W1,40.0,0.0,388.0,1792.0,292.0
23,W2,193.0,0.0,0.0,832.0,824.0
23,R1,83.0,0.0,0.0,0.0,505.0
23,R2,0.0,57.0,0.0,449.0,89.0
23,R3,174.0,0.0,0.0,1011.0,172.0
24,Supplier,0.0,0.0,292.0,0.0,0.0
24,W1,367.0,0.0,89.0,960.0,498.0
24,W2,193.0,0.0,172.0,1656.0,172.0
24,R1,0.0,56.0,0.0,505.0,139.0
24,R2,0.0,140.0,0.0,449.0,172.0
24,R3,0.0,38.0,0.0,1011.0,384.0
25,Supplier,0.0,0.0,670.0,0.0,0.0
25,W1,367.0,0.0,311.0,960.0,720.0
25,W2,193.0,0.0,384.0,1656.0,384.0
25,R1,0.0,182.0,0.0,505.0,265.0
25,R2,0.0,206.0,0.0,449.0,238.0
25,R3,0.0,243.0,0.0,1011.0,589.0
26,Supplier,0.0,0.0,1104.0,0.0,0.0
26,W1,367.0,0.0,503.0,960.0,912.0
26,W2,193.0,0.0,589.0,1656.0,589.0
26,R1,203.0,0.0,0.0,0.0,385.0
26,R2,172.0,0.0,0.0,0.0,309.0
26,R3,0.0,433.0,0.0,1011.0,779.0
27,Supplier,0.0,0.0,589.0,0.0,0.0
27,W1,367.0,0.0,694.0,1872.0,191.0
27,W2,246.0,0.0,0.0,824.0,779.0
27,R1,47.0,0.0,0.0,0.0,541.0
27,R2,73.0,0.0,0.0,0.0,408.0
27,R3,345.0,0.0,0.0,779.0,233.0
28,Supplier,0.0,0.0,970.0,0.0,0.0
28,W1,378.0,0.0,0.0,912.0,446.0
28,W2,246.0,0.0,233.0,824.0,1012.0
28,R1,0.0,118.0,0.0,541.0,165.0
28,R2,0.0,25.0,0.0,408.0,98.0
28,R3,40.0,0.0,0.0,779.0,538.0
29,Supplier,0.0,0.0,446.0,0.0,0.0
29,W1,378.0,0.0,263.0,912.0,709.0
29,W2,246.0,0.0,538.0,1836.0,305.0
29,R1,0.0,312.0,0.0,541.0,359.0
29,R2,0.0,102.0,0.0,408.0,175.0
29,R3,0.0,257.0,0.0,779.0,835.0
30,Supplier,0.0,0.0,1014.0,0.0,0.0
30,W1,378.0,0.0,534.0,912.0,980.0
30,W2,235.0,0.0,0.0,1012.0,602.0
30,R1,110.0,0.0,0.0,0.0,478.0
30,R2,0.0,172.0,0.0,408.0,245.0
30,R3,0.0,425.0,0.0,1614.0,168.0
31,Supplier,0.0,0.0,602.0,0.0,0.0
31,W1,378.0,0.0,723.0,1892.0,189.0
31,W2,235.0,0.0,168.0,1012.0,770.0
31,R1,0.0,13.0,0.0,0.0,601.0
31,R2,153.0,0.0,0.0,0.0,328.0
31,R3,112.0,0.0,0.0,835.0,410.0
32,Supplier,0.0,0.0,959.0,0.0,0.0
32,W1,689.0,0.0,328.0,980.0,395.0
32,W2,235.0,0.0,410.0,1012.0,1012.0
32,R1,0.0,140.0,0.0,601.0,127.0
32,R2,72.0,0.0,0.0,0.0,409.0
32,R3,0.0,96.0,0.0,835.0,618.0
33,Supplier,0.0,0.0,395.0,0.0,0.0
33,W1,280.0,0.0,127.0,980.0,603.0
33,W2,235.0,0.0,618.0,2024.0,208.0
33,R1,0.0,289.0,0.0,601.0,276.0
33,R2,0.0,30.0,0.0,409.0,102.0
33,R3,0.0,299.0,0.0,835.0,821.0
34,Supplier,0.0,0.0,811.0,0.0,0.0
34,W1,280.0,0.0,378.0,980.0,854.0
34,W2,235.0,0.0,821.0,2024.0,411.0
34,R1,146.0,0.0,0.0,0.0,442.0
34,R2,0.0,122.0,0.0,409.0,194.0
34,R3,286.0,0.0,0.0,0.0,1071.0
35,Supplier,0.0,0.0,411.0,0.0,0.0
35,W1,280.0,0.0,636.0,1834.0,258.0
35,W2,176.0,0.0,0.0,1012.0,661.0
35,R1,0.0,34.0,0.0,0.0,622.0
35,R2,0.0,260.0,0.0,409.0,332.0
35,R3,0.0,14.0,0.0,1071.0,300.0
36,Supplier,0.0,0.0,919.0,0.0,0.0
36,W1,638.0,0.0,332.0,854.0,576.0
36,W2,176.0,0.0,300.0,1012.0,961.0
36,R1,0.0,213.0,0.0,622.0,179.0
36,R2,24.0,0.0,0.0,0.0,457.0
36,R3,0.0,327.0,0.0,1071.0,613.0
37,Supplier,0.0,0.0,576.0,0.0,0.0
37,W1,181.0,0.0,179.0,854.0,880.0
37,W2,176.0,0.0,613.0,1973.0,313.0
37,R1,0.0,313.0,0.0,622.0,279.0
37,R2,0.0,61.0,0.0,457.0,85.0
37,R3,0.0,552.0,0.0,1071.0,838.0
38,Supplier,0.0,0.0,313.0,0.0,0.0
38,W1,181.0,0.0,364.0,1734.0,185.0
38,W2,176.0,0.0,838.0,1973.0,538.0
38,R1,192.0,0.0,0.0,0.0,396.0
38,R2,0.0,169.0,0.0,457.0,193.0
38,R3,0.0,758.0,0.0,1071.0,1044.0
39,Supplier,0.0,0.0,723.0,0.0,0.0
39,W1,181.0,0.0,589.0,1734.0,410.0
39,W2,144.0,0.0,0.0,961.0,744.0
39,R1,56.0,0.0,0.0,0.0,532.0
39,R2,0.0,253.0,0.0,457.0,277.0
39,R3,117.0,0.0,0.0,1044.0,196.0
40,Supplier,0.0,0.0,1154.0,0.0,0.0
40,W1,503.0,0.0,277.0,880.0,630.0
40,W2,144.0,0.0,196.0,961.0,940.0
40,R1,0.0,67.0,0.0,532.0,123.0
40,R2,113.0,0.0,0.0,0.0,368.0
40,R3,0.0,109.0,0.0,1044.0,422.0
41,Supplier,0.0,0.0,630.0,0.0,0.0
41,W1,503.0,0.0,491.0,880.0,844.0
41,W2,144.0,0.0,422.0,1901.0,226.0
41,R1,0.0,218.0,0.0,532.0,274.0
41,R2,31.0,0.0,0.0,0.0,450.0
41,R3,0.0,343.0,0.0,1044.0,656.0
42,Supplier,0.0,0.0,226.0,0.0,0.0
42,W1,53.0,0.0,274.0,1724.0,233.0
42,W2,144.0,0.0,656.0,1901.0,460.0
42,R1,134.0,0.0,0.0,0.0,454.0
42,R2,0.0,69.0,0.0,450.0,100.0
42,R3,0.0,688.0,0.0,1044.0,1001.0
43,Supplier,0.0,0.0,693.0,0.0,0.0
43,W1,479.0,0.0,100.0,844.0,513.0
43,W2,104.0,0.0,0.0,940.0,805.0
43,R1,0.0,42.0,0.0,454.0,176.0
43,R2,0.0,153.0,0.0,450.0,184.0
43,R3,60.0,0.0,0.0,1001.0,296.0
44,Supplier,0.0,0.0,513.0,0.0,0.0
44,W1,479.0,0.0,360.0,844.0,773.0
44,W2,104.0,0.0,296.0,1745.0,296.0
44,R1,0.0,161.0,0.0,454.0,295.0
44,R2,0.0,247.0,0.0,450.0,278.0
44,R3,0.0,140.0,0.0,1001.0,496.0
45,Supplier,0.0,0.0,1069.0,0.0,0.0
45,W1,479.0,0.0,573.0,844.0,986.0
45,W2,104.0,0.0,496.0,1745.0,496.0
45,R1,177.0,0.0,0.0,0.0,411.0
45,R2,126.0,0.0,0.0,0.0,355.0
45,R3,0.0,397.0,0.0,1001.0,753.0
46,Supplier,0.0,0.0,496.0,0.0,0.0
46,W1,68.0,0.0,355.0,1830.0,193.0
46,W2,104.0,0.0,753.0,1745.0,753.0
46,R1,58.0,0.0,0.0,411.0,119.0
46,R2,59.0,0.0,0.0,0.0,422.0
46,R3,0.0,606.0,0.0,1001.0,962.0
47,Supplier,0.0,0.0,946.0,0.0,0.0
47,W1,490.0,0.0,119.0,986.0,379.0
47,W2,82.0,0.0,0.0,805.0,962.0
47,R1,0.0,76.0,0.0,411.0,253.0
47,R2,0.0,38.0,0.0,422.0,97.0
47,R3,166.0,0.0,0.0,962.0,229.0
48,Supplier,0.0,0.0,379.0,0.0,0.0
48,W1,490.0,0.0,350.0,986.0,610.0
48,W2,82.0,0.0,229.0,1767.0,229.0
48,R1,214.0,0.0,0.0,0.0,374.0
48,R2,0.0,122.0,0.0,422.0,181.0
48,R3,0.0,62.0,0.0,962.0,457.0
49,Supplier,0.0,0.0,839.0,0.0,0.0
49,W1,490.0,0.0,555.0,986.0,815.0
49,W2,82.0,0.0,457.0,1767.0,457.0
49,R1,48.0,0.0,0.0,0.0,540.0
49,R2,0.0,203.0,0.0,422.0,262.0
49,R3,0.0,355.0,0.0,962.0,750.0
50,Supplier,0.0,0.0,457.0,0.0,0.0
50,W1,0.0,0.0,312.0,1801.0,247.0
50,W2,137.0,0.0,0.0,962.0,750.0
50,R1,0.0,150.0,0.0,490.0,248.0
50,R2,121.0,0.0,0.0,0.0,360.0
50,R3,0.0,699.0,0.0,1712.0,344.0
51,Supplier,0.0,0.0,997.0,0.0,0.0
51,W1,986.0,0.0,608.0,815.0,543.0
51,W2,137.0,0.0,344.0,962.0,1094.0
51,R1,0.0,292.0,0.0,490.0,390.0
51,R2,52.0,0.0,0.0,0.0,429.0
51,R3,56.0,0.0,0.0,750.0,551.0
52,Supplier,0.0,0.0,543.0,0.0,0.0
52,W1,557.0,0.0,390.0,815.0,754.0
52,W2,137.0,0.0,551.0,2056.0,207.0
52,R1,84.0,0.0,0.0,0.0,504.0
52,R2,0.0,25.0,0.0,429.0,77.0
52,R3,0.0,158.0,0.0,750.0,765.0
53,Supplier,0.0,0.0,961.0,0.0,0.0
53,W1,53.0,0.0,77.0,815.0,945.0
53,W2,137.0,0.0,765.0,2056.0,421.0
53,R1,0.0,26.0,0.0,504.0,110.0
53,R2,0.0,85.0,0.0,429.0,137.0
53,R3,0.0,382.0,0.0,750.0,989.0
54,Supplier,0.0,0.0,421.0,0.0,0.0
54,W1,53.0,0.0,247.0,1760.0,170.0
54,W2,110.0,0.0,0.0,1094.0,645.0
54,R1,0.0,138.0,0.0,504.0,222.0
54,R2,0.0,150.0,0.0,429.0,202.0
54,R3,160.0,0.0,0.0,989.0,208.0
55,Supplier,0.0,0.0,815.0,0.0,0.0
55,W1,868.0,0.0,424.0,945.0,347.0
55,W2,110.0,0.0,208.0,1094.0,853.0
55,R1,231.0,0.0,0.0,0.0,357.0
55,R2,214.0,0.0,0.0,0.0,267.0
55,R3,0.0,61.0,0.0,989.0,429.0
56,Supplier,0.0,0.0,347.0,0.0,0.0
56,W1,868.0,0.0,624.0,945.0,547.0
56,W2,110.0,0.0,429.0,1947.0,221.0
56,R1,46.0,0.0,0.0,0.0,542.0
56,R2,124.0,0.0,0.0,0.0,357.0
56,R3,0.0,329.0,0.0,989.0,697.0
57,Supplier,0.0,0.0,768.0,0.0,0.0
57,W1,326.0,0.0,357.0,945.0,822.0
57,W2,110.0,0.0,697.0,1947.0,489.0
57,R1,0.0,149.0,0.0,542.0,195.0
57,R2,41.0,0.0,0.0,0.0,440.0
57,R3,0.0,600.0,0.0,989.0,968.0
58,Supplier,0.0,0.0,489.0,0.0,0.0
58,W1,326.0,0.0,635.0,1767.0,278.0
58,W2,236.0,0.0,0.0,853.0,760.0
58,R1,0.0,253.0,0.0,542.0,299.0
58,R2,0.0,43.0,0.0,0.0,524.0
58,R3,206.0,0.0,0.0,968.0,183.0
59,Supplier,0.0,0.0,1038.0,0.0,0.0
59,W1,747.0,0.0,299.0,822.0,466.0
59,W2,236.0,0.0,183.0,853.0,943.0
59,R1,171.0,0.0,0.0,0.0,417.0
59,R2,0.0,112.0,0.0,524.0,69.0
59,R3,36.0,0.0,0.0,968.0,353.0
60,Supplier,0.0,0.0,466.0,0.0,0.0
60,W1,330.0,0.0,69.0,822.0,653.0
60,W2,236.0,0.0,353.0,1796.0,170.0
60,R1,67.0,0.0,0.0,417.0,104.0
60,R2,0.0,200.0,0.0,524.0,157.0
60,R3,0.0,139.0,0.0,968.0,528.0
61,Supplier,0.0,0.0,823.0,0.0,0.0
61,W1,330.0,0.0,261.0,822.0,845.0
61,W2,236.0,0.0,528.0,1796.0,345.0
61,R1,0.0,91.0,0.0,417.0,262.0
61,R2,0.0,282.0,0.0,524.0,239.0
61,R3,0.0,368.0,0.0,968.0,757.0
62,Supplier,0.0,0.0,345.0,0.0,0.0
62,W1,330.0,0.0,501.0,1667.0,240.0
62,W2,332.0,0.0,0.0,943.0,574.0
62,R1,142.0,0.0,0.0,0.0,446.0
62,R2,135.0,0.0,0.0,0.0,346.0
62,R3,338.0,0.0,0.0,757.0,262.0
63,Supplier,0.0,0.0,814.0,0.0,0.0
63,W1,706.0,0.0,346.0,845.0,531.0
63,W2,332.0,0.0,262.0,943.0,836.0
63,R1,0.0,53.0,0.0,446.0,195.0
63,R2,14.0,0.0,0.0,0.0,467.0
63,R3,26.0,0.0,0.0,757.0,574.0
64,Supplier,0.0,0.0,531.0,0.0,0.0
64,W1,239.0,0.0,195.0,845.0,847.0
64,W2,332.0,0.0,574.0,1779.0,312.0
64,R1,0.0,273.0,0.0,446.0,415.0
64,R2,0.0,106.0,0.0,467.0,120.0
64,R3,0.0,257.0,0.0,757.0,857.0
65,Supplier,0.0,0.0,312.0,0.0,0.0
65,W1,239.0,0.0,535.0,1692.0,340.0
65,W2,332.0,0.0,857.0,1779.0,595.0
65,R1,14.0,0.0,0.0,0.0,574.0
65,R2,0.0,235.0,0.0,467.0,249.0
65,R3,0.0,442.0,0.0,757.0,1042.0
66,Supplier,0.0,0.0,935.0,0.0,0.0
66,W1,239.0,0.0,823.0,1692.0,628.0
66,W2,233.0,0.0,0.0,836.0,780.0
66,R1,0.0,110.0,0.0,0.0,698.0
66,R2,0.0,318.0,0.0,467.0,332.0
66,R3,110.0,0.0,0.0,1042.0,205.0
67,Supplier,0.0,0.0,1408.0,0.0,0.0
67,W1,386.0,0.0,332.0,847.0,835.0
67,W2,233.0,0.0,205.0,836.0,985.0
67,R1,0.0,226.0,0.0,698.0,116.0
67,R2,66.0,0.0,0.0,0.0,415.0
67,R3,0.0,114.0,0.0,1042.0,429.0
68,Supplier,0.0,0.0,0.0,0.0,0.0
68,W1,386.0,0.0,531.0,1682.0,199.0
68,W2,233.0,0.0,429.0,1821.0,224.0
68,R1,0.0,363.0,0.0,698.0,253.0
68,R2,3.0,0.0,0.0,0.0,478.0
68,R3,0.0,286.0,0.0,1042.0,601.0
69,Supplier,0.0,0.0,423.0,0.0,0.0
69,W1,386.0,0.0,731.0,1682.0,399.0
69,W2,233.0,0.0,601.0,1821.0,396.0
69,R1,180.0,0.0,0.0,0.0,408.0
69,R2,0.0,64.0,0.0,0.0,545.0
69,R3,0.0,510.0,0.0,1042.0,825.0
70,Supplier,0.0,0.0,795.0,0.0,0.0
70,W1,280.0,0.0,0.0,835.0,621.0
70,W2,244.0,0.0,0.0,985.0,620.0
70,R1,0.0,39.0,0.0,408.0,219.0
70,R2,0.0,165.0,0.0,545.0,101.0
70,R3,229.0,0.0,0.0,825.0,303.0
71,Supplier,0.0,0.0,1241.0,0.0,0.0
71,W1,280.0,0.0,320.0,835.0,941.0
71,W2,244.0,0.0,303.0,985.0,923.0
71,R1,0.0,253.0,0.0,408.0,433.0
71,R2,0.0,283.0,0.0,545.0,219.0
71,R3,0.0,104.0,0.0,825.0,636.0
72,Supplier,0.0,0.0,0.0,0.0,0.0
72,W1,280.0,0.0,652.0,1776.0,332.0
72,W2,244.0,0.0,636.0,1908.0,333.0
72,R1,28.0,0.0,0.0,0.0,560.0
72,R2,0.0,380.0,0.0,545.0,316.0
72,R3,0.0,350.0,0.0,825.0,882.0
73,Supplier,0.0,0.0,665.0,0.0,0.0
73,W1,555.0,0.0,316.0,941.0,556.0
73,W2,244.0,0.0,882.0,1908.0,579.0
73,R1,0.0,118.0,0.0,560.0,146.0
73,R2,74.0,0.0,0.0,0.0,407.0
73,R3,0.0,561.0,0.0,825.0,1093.0
74,Supplier,0.0,0.0,1135.0,0.0,0.0
74,W1,148.0,0.0,146.0,941.0,793.0
74,W2,136.0,0.0,0.0,923.0,790.0
74,R1,0.0,234.0,0.0,560.0,262.0
74,R2,2.0,0.0,0.0,407.0,72.0
74,R3,24.0,0.0,0.0,1093.0,240.0
75,Supplier,0.0,0.0,1583.0,0.0,0.0
75,W1,148.0,0.0,334.0,941.0,981.0
75,W2,136.0,0.0,240.0,923.0,1030.0
75,R1,181.0,0.0,0.0,0.0,407.0
75,R2,0.0,63.0,0.0,407.0,137.0
75,R3,0.0,178.0,0.0,1093.0,442.0
76,Supplier,0.0,0.0,0.0,0.0,0.0
76,W1,148.0,0.0,544.0,1922.0,210.0
76,W2,136.0,0.0,442.0,1953.0,202.0
76,R1,20.0,0.0,0.0,0.0,568.0
76,R2,0.0,149.0,0.0,407.0,223.0
76,R3,0.0,418.0,0.0,1093.0,682.0
77,Supplier,0.0,0.0,412.0,0.0,0.0
77,W1,521.0,0.0,223.0,981.0,457.0
77,W2,136.0,0.0,682.0,1953.0,442.0
77,R1,0.0,191.0,0.0,568.0,211.0
77,R2,112.0,0.0,0.0,0.0,369.0
77,R3,0.0,707.0,0.0,1093.0,971.0
78,Supplier,0.0,0.0,899.0,0.0,0.0
78,W1,521.0,0.0,580.0,981.0,814.0
78,W2,88.0,0.0,0.0,1030.0,731.0
78,R1,0.0,401.0,0.0,568.0,421.0
78,R2,0.0,12.0,0.0,0.0,493.0
78,R3,83.0,0.0,0.0,971.0,303.0
79,Supplier,0.0,0.0,731.0,0.0,0.0
79,W1,28.0,0.0,421.0,1795.0,334.0
79,W2,88.0,0.0,303.0,1030.0,1034.0
79,R1,8.0,0.0,0.0,0.0,580.0
79,R2,0.0,94.0,0.0,493.0,82.0
79,R3,0.0,132.0,0.0,971.0,518.0
80,Supplier,0.0,0.0,334.0,0.0,0.0
80,W1,28.0,0.0,662.0,1795.0,575.0
80,W2,88.0,0.0,518.0,2064.0,215.0
80,R1,0.0,121.0,0.0,0.0,709.0
80,R2,0.0,172.0,0.0,493.0,160.0
80,R3,0.0,355.0,0.0,971.0,741.0
81,Supplier,0.0,0.0,790.0,0.0,0.0
81,W1,300.0,0.0,160.0,814.0,782.0
81,W2,88.0,0.0,741.0,2064.0,438.0
81,R1,0.0,259.0,0.0,709.0,138.0
81,R2,0.0,256.0,0.0,493.0,244.0
81,R3,0.0,597.0,0.0,971.0,983.0
82,Supplier,0.0,0.0,1220.0,0.0,0.0
82,W1,300.0,0.0,382.0,814.0,1004.0
82,W2,135.0,0.0,0.0,1034.0,680.0
82,R1,0.0,384.0,0.0,709.0,263.0
82,R2,167.0,0.0,0.0,0.0,314.0
82,R3,161.0,0.0,0.0,983.0,213.0
83,Supplier,0.0,0.0,680.0,0.0,0.0
83,W1,300.0,0.0,577.0,1818.0,195.0
83,W2,135.0,0.0,213.0,1034.0,893.0
83,R1,130.0,0.0,0.0,0.0,458.0
83,R2,85.0,0.0,0.0,0.0,396.0
83,R3,0.0,150.0,0.0,983.0,524.0
84,Supplier,0.0,0.0,195.0,0.0,0.0
84,W1,656.0,0.0,396.0,1004.0,472.0
84,W2,135.0,0.0,524.0,1927.0,311.0
84,R1,0.0,85.0,0.0,458.0,215.0
84,R2,0.0,36.0,0.0,0.0,517.0
84,R3,0.0,489.0,0.0,983.0,863.0
85,Supplier,0.0,0.0,783.0,0.0,0.0
85,W1,139.0,0.0,215.0,1004.0,808.0
85,W2,135.0,0.0,863.0,1927.0,650.0
85,R1,0.0,310.0,0.0,458.0,440.0
85,R2,0.0,149.0,0.0,517.0,113.0
85,R3,0.0,807.0,0.0,983.0,1181.0
86,Supplier,0.0,0.0,650.0,0.0,0.0
86,W1,139.0,0.0,553.0,1812.0,338.0
86,W2,0.0,0.0,12.0,893.0,968.0
86,R1,23.0,0.0,0.0,0.0,565.0
86,R2,0.0,221.0,0.0,517.0,185.0
86,R3,0.0,41.0,0.0,1169.0,229.0
87,Supplier,0.0,0.0,338.0,0.0,0.0
87,W1,139.0,0.0,750.0,1812.0,535.0
87,W2,0.0,0.0,229.0,1861.0,217.0
87,R1,0.0,82.0,0.0,0.0,670.0
87,R2,0.0,288.0,0.0,517.0,252.0
87,R3,0.0,210.0,0.0,1169.0,398.0
88,Supplier,0.0,0.0,752.0,0.0,0.0
88,W1,473.0,0.0,252.0,808.0,707.0
88,W2,0.0,0.0,398.0,1861.0,386.0
88,R1,0.0,218.0,0.0,670.0,136.0
88,R2,155.0,0.0,0.0,0.0,326.0
88,R3,0.0,409.0,0.0,1169.0,597.0
89,Supplier,0.0,0.0,1093.0,0.0,0.0
89,W1,473.0,0.0,462.0,808.0,917.0
89,W2,0.0,0.0,597.0,1861.0,585.0
89,R1,0.0,329.0,0.0,670.0,247.0
89,R2,93.0,0.0,0.0,0.0,388.0
89,R3,0.0,602.0,0.0,1169.0,790.0
