t,node_id,sku,on_hand,backlog_external,backlog_children,pipeline_in,orders_to_parent,received,phase,demand,fulfilled_external,holding_cost,backlog_cost,ordering_cost,transport_cost,total_cost
2,W1,SKU_B,661,0,0,148,133,0,EOD,0,0,9.915,0.0,16.33,164.58627858627858,190.8312785862786
2,W2,SKU_A,1307,0,0,274,268,0,EOD,0,0,26.14,0.0,17.68,47.21476510067114,91.03476510067114
2,W2,SKU_B,467,0,0,90,82,0,EOD,0,0,7.005,0.0,15.82,57.785234899328856,80.61023489932886
2,R1,SKU_A,213,0,0,276,99,0,EOD,99,99,8.52,0.0,0.0,0.0,8.52
2,R1,SKU_B,80,0,0,192,47,0,EOD,47,47,2.4,0.0,0.0,0.0,2.4
2,R2,SKU_A,228,0,0,177,76,0,EOD,76,76,9.120000000000001,0.0,0.0,0.0,9.120000000000001
2,R2,SKU_B,163,0,0,89,33,0,EOD,33,33,4.89,0.0,0.0,0.0,4.89
2,R3,SKU_A,662,0,0,542,153,0,EOD,153,153,26.48,0.0,0.0,0.0,26.48
2,R3,SKU_B,240,0,0,172,61,0,EOD,61,61,7.199999999999999,0.0,0.0,0.0,7.199999999999999
3,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,230.6027261148798,230.6027261148798
3,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,385.39727388512017,385.39727388512017
3,W1,SKU_A,1108,0,0,453,175,0,EOD,0,0,22.16,0.0,16.75,84.08489681050656,122.99489681050656
3,W1,SKU_B,581,0,0,281,80,0,EOD,0,0,8.715,0.0,15.8,151.91510318949344,176.43010318949342
3,W2,SKU_A,1154,0,0,542,153,0,EOD,0,0,23.080000000000002,0.0,16.53,40.46599496221662,80.07599496221661
3,W2,SKU_B,406,0,0,172,61,0,EOD,0,0,6.09,0.0,15.61,64.53400503778337,86.23400503778338
3,R1,SKU_A,263,0,0,220,105,155,EOD,105,105,10.52,0.0,0.0,0.0,10.52
3,R1,SKU_B,129,0,0,137,53,102,EOD,53,53,3.8699999999999997,0.0,0.0,0.0,3.8699999999999997
3,R2,SKU_A,145,0,0,253,83,0,EOD,83,83,5.8,0.0,0.0,0.0,5.8
3,R2,SKU_B,124,0,0,122,39,0,EOD,39,39,3.7199999999999998,0.0,0.0,0.0,3.7199999999999998
3,R3,SKU_A,474,0,0,695,188,0,EOD,188,188,18.96,0.0,0.0,0.0,18.96
3,R3,SKU_B,188,0,0,233,52,0,EOD,52,52,5.64,0.0,0.0,0.0,5.64
4,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,228.4810828689922,228.4810828689922
4,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,387.5189171310078,387.5189171310078
4,W1,SKU_A,920,0,0,628,188,0,EOD,0,0,18.400000000000002,0.0,16.88,80.27290366009794,115.55290366009794
4,W1,SKU_B,489,0,0,361,92,0,EOD,0,0,7.335,0.0,15.92,155.72709633990206,178.98209633990206
4,W2,SKU_A,966,0,0,695,188,0,EOD,0,0,19.32,0.0,16.88,49.84848484848485,86.04848484848486
4,W2,SKU_B,354,0,0,233,52,0,EOD,0,0,5.31,0.0,15.52,55.151515151515156,75.98151515151515
4,R1,SKU_A,292,0,0,204,92,121,EOD,92,92,11.68,0.0,0.0,0.0,11.68
4,R1,SKU_B,186,0,0,100,33,90,EOD,33,33,5.58,0.0,0.0,0.0,5.58
4,R2,SKU_A,159,0,0,249,73,87,EOD,73,73,6.36,0.0,0.0,0.0,6.36
4,R2,SKU_B,150,0,0,115,20,46,EOD,20,20,4.5,0.0,0.0,0.0,4.5
4,R3,SKU_A,320,0,0,883,154,0,EOD,154,154,12.8,0.0,0.0,0.0,12.8
4,R3,SKU_B,145,0,0,285,43,0,EOD,43,43,4.35,0.0,0.0,0.0,4.35
5,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,254.19141050795727,254.19141050795727
5,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,361.8085894920427,361.8085894920427
5,W1,SKU_A,755,0,0,816,165,0,EOD,0,0,15.1,0.0,16.65,105.6282679738562,137.3782679738562
5,W1,SKU_B,436,0,0,453,53,0,EOD,0,0,6.54,0.0,15.53,130.37173202614377,152.44173202614377
5,W2,SKU_A,812,0,0,883,154,0,EOD,0,0,16.240000000000002,0.0,16.54,49.60122699386503,82.38122699386503
5,W2,SKU_B,311,0,0,285,43,0,EOD,0,0,4.665,0.0,15.43,55.398773006134974,75.49377300613497
5,R1,SKU_A,278,0,0,197,113,99,EOD,113,113,11.120000000000001,0.0,0.0,0.0,11.120000000000001
5,R1,SKU_B,172,0,0,86,61,47,EOD,61,61,5.16,0.0,0.0,0.0,5.16
5,R2,SKU_A,143,0,0,232,106,90,EOD,106,106,5.72,0.0,0.0,0.0,5.72
5,R2,SKU_B,169,0,0,92,24,43,EOD,24,24,5.069999999999999,0.0,0.0,0.0,5.069999999999999
5,R3,SKU_A,383,0,0,763,211,274,EOD,211,211,15.32,0.0,0.0,0.0,15.32
5,R3,SKU_B,181,0,0,238,54,90,EOD,54,54,5.43,0.0,0.0,0.0,5.43
6,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,281.27034547851133,281.27034547851133
6,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,334.72965452148867,334.72965452148867
6,W1,SKU_A,536,0,0,981,219,0,EOD,0,0,10.72,0.0,17.19,101.9778683750728,129.8878683750728
6,W1,SKU_B,351,0,0,506,85,0,EOD,0,0,5.265,0.0,15.85,134.0221316249272,155.1371316249272
6,W2,SKU_A,601,0,0,1037,211,0,EOD,0,0,12.02,0.0,17.11,51.885245901639344,81.01524590163935
6,W2,SKU_B,257,0,0,328,54,0,EOD,0,0,3.855,0.0,15.54,53.114754098360656,72.50975409836066
6,R1,SKU_A,273,0,0,205,110,105,EOD,110,110,10.92,0.0,0.0,0.0,10.92
6,R1,SKU_B,154,0,0,94,71,53,EOD,71,71,4.62,0.0,0.0,0.0,4.62
6,R2,SKU_A,128,0,0,262,91,76,EOD,91,91,5.12,0.0,0.0,0.0,5.12
6,R2,SKU_B,154,0,0,83,48,33,EOD,48,48,4.62,0.0,0.0,0.0,4.62
6,R3,SKU_A,447,0,0,706,204,268,EOD,204,204,17.88,0.0,0.0,0.0,17.88
6,R3,SKU_B,213,0,0,210,50,82,EOD,50,50,6.39,0.0,0.0,0.0,6.39
7,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,275.7286723950849,275.7286723950849
7,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,340.2713276049151,340.2713276049151
7,W1,SKU_A,577,0,0,958,201,242,EOD,0,0,11.540000000000001,0.0,17.01,71.43839572384351,99.98839572384352
7,W1,SKU_B,380,0,0,443,119,148,EOD,0,0,5.7,0.0,16.19,164.56160427615646,186.45160427615644
7,W2,SKU_A,397,0,0,1248,204,0,EOD,0,0,7.94,0.0,17.04,53.01980198019802,77.99980198019801
7,W2,SKU_B,207,0,0,382,50,0,EOD,0,0,3.105,0.0,15.5,51.98019801980198,70.58519801980198
7,R1,SKU_A,189,0,0,223,176,92,EOD,176,176,7.5600000000000005,0.0,0.0,0.0,7.5600000000000005
7,R1,SKU_B,69,0,0,132,118,33,EOD,118,118,2.07,0.0,0.0,0.0,2.07
7,R2,SKU_A,62,0,0,270,149,83,EOD,149,149,2.48,0.0,0.0,0.0,2.48
7,R2,SKU_B,124,0,0,92,69,39,EOD,69,69,3.7199999999999998,0.0,0.0,0.0,3.7199999999999998
7,R3,SKU_A,301,0,0,757,299,153,EOD,299,299,12.040000000000001,0.0,0.0,0.0,12.040000000000001
7,R3,SKU_B,184,0,0,199,90,61,EOD,90,90,5.52,0.0,0.0,0.0,5.52
8,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,252.79482867045937,252.79482867045937
8,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,363.20517132954063,363.20517132954063
8,W1,SKU_A,463,0,0,948,325,211,EOD,0,0,9.26,0.0,18.25,74.44557734204793,101.95557734204792
8,W1,SKU_B,326,0,0,429,187,133,EOD,0,0,4.89,0.0,16.87,161.55442265795207,183.31442265795206
8,W2,SKU_A,372,0,0,1178,299,274,EOD,0,0,7.44,0.0,17.990000000000002,47.64036418816388,73.07036418816388
8,W2,SKU_B,207,0,0,342,90,90,EOD,0,0,3.105,0.0,15.9,57.35963581183611,76.36463581183611
8,R1,SKU_A,137,0,0,286,165,113,EOD,165,165,5.48,0.0,0.0,0.0,5.48
8,R1,SKU_B,38,0,0,189,92,61,EOD,92,92,1.14,0.0,0.0,0.0,1.14
8,R2,SKU_A,39,0,0,346,96,73,EOD,96,96,1.56,0.0,0.0,0.0,1.56
8,R2,SKU_B,80,0,0,141,64,20,EOD,64,64,2.4,0.0,0.0,0.0,2.4
8,R3,SKU_A,213,0,0,868,276,188,EOD,276,276,8.52,0.0,0.0,0.0,8.52
8,R3,SKU_B,173,0,0,237,63,52,EOD,63,63,5.1899999999999995,0.0,0.0,0.0,5.1899999999999995
9,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,237.2581122800368,237.2581122800368
9,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,378.7418877199632,378.7418877199632
9,W1,SKU_A,377,0,0,1098,261,175,EOD,0,0,7.54,0.0,17.61,68.23196315879244,93.38196315879244
9,W1,SKU_B,250,0,0,536,156,80,EOD,0,0,3.75,0.0,16.56,167.76803684120756,188.07803684120756
9,W2,SKU_A,364,0,0,1209,276,268,EOD,0,0,7.28,0.0,17.76,54.88636363636363,79.92636363636363
9,W2,SKU_B,226,0,0,350,63,82,EOD,0,0,3.3899999999999997,0.0,15.63,50.11363636363636,69.13363636363636
9,R1,SKU_A,152,0,0,341,95,110,EOD,95,95,6.08,0.0,0.0,0.0,6.08
9,R1,SKU_B,49,0,0,210,60,71,EOD,60,60,1.47,0.0,0.0,0.0,1.47
9,R2,SKU_A,32,0,0,336,113,106,EOD,113,113,1.28,0.0,0.0,0.0,1.28
9,R2,SKU_B,54,0,0,181,50,24,EOD,50,50,1.6199999999999999,0.0,0.0,0.0,1.6199999999999999
9,R3,SKU_A,143,0,0,990,224,154,EOD,224,224,5.72,0.0,0.0,0.0,5.72
9,R3,SKU_B,160,0,0,257,56,43,EOD,56,56,4.8,0.0,0.0,0.0,4.8
10,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,258.2126348228043,258.2126348228043
10,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,357.7873651771956,357.7873651771956
10,W1,SKU_A,357,0,0,1171,208,188,EOD,0,0,7.140000000000001,0.0,17.08,77.07004911544514,101.29004911544514
10,W1,SKU_B,232,0,0,600,110,92,EOD,0,0,3.48,0.0,16.1,158.92995088455484,178.50995088455485
10,W2,SKU_A,293,0,0,1332,224,153,EOD,0,0,5.86,0.0,17.240000000000002,52.5,75.6
10,W2,SKU_B,231,0,0,352,56,61,EOD,0,0,3.465,0.0,15.56,52.5,71.525
10,R1,SKU_A,232,0,0,260,96,176,EOD,96,96,9.28,0.0,0.0,0.0,9.28
10,R1,SKU_B,116,0,0,152,51,118,EOD,51,51,3.48,0.0,0.0,0.0,3.48
10,R2,SKU_A,17,0,0,358,106,91,EOD,106,106,0.68,0.0,0.0,0.0,0.68
10,R2,SKU_B,58,0,0,183,44,48,EOD,44,44,1.74,0.0,0.0,0.0,1.74
10,R3,SKU_A,170,0,0,1003,184,211,EOD,184,184,6.8,0.0,0.0,0.0,6.8
10,R3,SKU_B,166,0,0,259,48,54,EOD,48,48,4.9799999999999995,0.0,0.0,0.0,4.9799999999999995
11,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,257.87654320987656,257.87654320987656
11,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,358.12345679012344,358.12345679012344
11,W1,SKU_A,320,0,0,1214,202,165,EOD,0,0,6.4,0.0,17.02,82.84113475177304,106.26113475177304
11,W1,SKU_B,190,0,0,657,95,53,EOD,0,0,2.85,0.0,15.95,153.15886524822696,171.95886524822697
11,W2,SKU_A,297,0,0,1368,184,188,EOD,0,0,5.94,0.0,16.84,51.38297872340426,74.16297872340425
11,W2,SKU_B,235,0,0,356,48,52,EOD,0,0,3.525,0.0,15.48,53.61702127659574,72.62202127659575
11,R1,SKU_A,290,0,0,191,107,165,EOD,107,107,11.6,0.0,0.0,0.0,11.6
11,R1,SKU_B,153,0,0,111,55,92,EOD,55,55,4.59,0.0,0.0,0.0,4.59
11,R2,SKU_A,68,0,0,315,98,149,EOD,98,98,2.72,0.0,0.0,0.0,2.72
11,R2,SKU_B,92,0,0,158,35,69,EOD,35,35,2.76,0.0,0.0,0.0,2.76
11,R3,SKU_A,188,0,0,983,186,204,EOD,186,186,7.5200000000000005,0.0,0.0,0.0,7.5200000000000005
11,R3,SKU_B,170,0,0,257,46,50,EOD,46,46,5.1,0.0,0.0,0.0,5.1
12,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,261.607662499086,261.607662499086
12,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,354.39233750091387,354.39233750091387
12,W1,SKU_A,334,0,0,1197,205,219,EOD,0,0,6.68,0.0,17.05,88.29897463572584,112.02897463572585
12,W1,SKU_B,185,0,0,667,90,85,EOD,0,0,2.775,0.0,15.9,147.70102536427416,166.37602536427417
12,W2,SKU_A,265,0,0,1398,186,154,EOD,0,0,5.3,0.0,16.86,52.78378378378378,74.94378378378379
12,W2,SKU_B,232,0,0,361,46,43,EOD,0,0,3.48,0.0,15.46,52.21621621621621,71.15621621621621
12,R1,SKU_A,266,0,0,203,119,95,EOD,119,119,10.64,0.0,0.0,0.0,10.64
12,R1,SKU_B,142,0,0,106,71,60,EOD,71,71,4.26,0.0,0.0,0.0,4.26
12,R2,SKU_A,71,0,0,317,93,96,EOD,93,93,2.84,0.0,0.0,0.0,2.84
12,R2,SKU_B,118,0,0,129,38,64,EOD,38,38,3.54,0.0,0.0,0.0,3.54
12,R3,SKU_A,330,0,0,870,157,299,EOD,157,157,13.200000000000001,0.0,0.0,0.0,13.200000000000001
12,R3,SKU_B,206,0,0,213,54,90,EOD,54,54,6.18,0.0,0.0,0.0,6.18
13,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,270.5010284620904,270.5010284620904
13,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,345.4989715379096,345.4989715379096
13,W1,SKU_A,323,0,0,1201,212,201,EOD,0,0,6.46,0.0,17.12,80.73149339140123,104.31149339140123
13,W1,SKU_B,195,0,0,638,109,119,EOD,0,0,2.925,0.0,16.09,155.26850660859878,174.28350660859877
13,W2,SKU_A,319,0,0,1373,157,211,EOD,0,0,6.38,0.0,16.57,44.19571045576407,67.14571045576407
13,W2,SKU_B,232,0,0,353,54,54,EOD,0,0,3.48,0.0,15.54,60.80428954423592,79.82428954423592
13,R1,SKU_A,202,0,0,226,160,96,EOD,160,160,8.08,0.0,0.0,0.0,8.08
13,R1,SKU_B,111,0,0,126,82,51,EOD,82,82,3.33,0.0,0.0,0.0,3.33
13,R2,SKU_A,66,0,0,297,118,113,EOD,118,118,2.64,0.0,0.0,0.0,2.64
13,R2,SKU_B,115,0,0,117,53,50,EOD,53,53,3.4499999999999997,0.0,0.0,0.0,3.4499999999999997
13,R3,SKU_A,355,0,0,751,251,276,EOD,251,251,14.200000000000001,0.0,0.0,0.0,14.200000000000001
13,R3,SKU_B,190,0,0,204,79,63,EOD,79,79,5.7,0.0,0.0,0.0,5.7
14,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,233.03121173005,233.03121173005
14,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,382.96878826995004,382.96878826995004
14,W1,SKU_A,370,0,0,1088,278,325,EOD,0,0,7.4,0.0,17.78,81.26865375062097,106.44865375062096
14,W1,SKU_B,247,0,0,560,135,187,EOD,0,0,3.705,0.0,16.35,154.73134624937904,174.78634624937905
14,W2,SKU_A,272,0,0,1326,251,204,EOD,0,0,5.44,0.0,17.51,46.48148148148149,69.43148148148148
14,W2,SKU_B,203,0,0,357,79,50,EOD,0,0,3.045,0.0,15.79,58.518518518518526,77.35351851851853
14,R1,SKU_A,85,0,0,279,224,107,EOD,224,224,3.4,0.0,0.0,0.0,3.4
14,R1,SKU_B,31,0,0,153,135,55,EOD,135,135,0.9299999999999999,0.0,0.0,0.0,0.9299999999999999
14,R2,SKU_A,30,0,0,309,142,106,EOD,142,142,1.2,0.0,0.0,0.0,1.2
14,R2,SKU_B,75,0,0,126,84,44,EOD,84,84,2.25,0.0,0.0,0.0,2.25
14,R3,SKU_A,232,0,0,778,347,224,EOD,347,347,9.28,0.0,0.0,0.0,9.28
14,R3,SKU_B,119,0,0,227,127,56,EOD,127,127,3.57,0.0,0.0,0.0,3.57
15,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,243.89966494611974,243.89966494611974
15,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,372.10033505388037,372.10033505388037
15,W1,SKU_A,265,0,0,1105,366,261,EOD,0,0,5.3,0.0,18.66,69.70165830576792,93.66165830576793
15,W1,SKU_B,184,0,0,539,219,156,EOD,0,0,2.76,0.0,17.19,166.29834169423208,186.24834169423207
15,W2,SKU_A,224,0,0,1278,347,299,EOD,0,0,4.48,0.0,18.47,42.6140350877193,65.5640350877193
15,W2,SKU_B,166,0,0,346,127,90,EOD,0,0,2.4899999999999998,0.0,16.27,62.385964912280706,81.1459649122807
15,R1,SKU_A,0,22,0,384,226,119,EOD,226,204,0.0,13.2,0.0,0.0,13.2
15,R1,SKU_B,0,27,0,217,129,71,EOD,129,102,0.0,10.8,0.0,0.0,10.8
15,R2,SKU_A,0,27,0,353,155,98,EOD,155,128,0.0,16.2,0.0,0.0,16.2
15,R2,SKU_B,52,0,0,175,58,35,EOD,58,58,1.56,0.0,0.0,0.0,1.56
15,R3,SKU_A,84,0,0,941,332,184,EOD,332,332,3.36,0.0,0.0,0.0,3.36
15,R3,SKU_B,43,0,0,306,124,48,EOD,124,124,1.29,0.0,0.0,0.0,1.29
16,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,218.87698957538774,218.87698957538774
16,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,397.1230104246123,397.1230104246123
16,W1,SKU_A,92,0,0,1263,381,208,EOD,0,0,1.84,0.0,18.81,84.44883233386963,105.09883233386964
16,W1,SKU_B,107,0,0,648,187,110,EOD,0,0,1.605,0.0,16.87,151.55116766613037,170.02616766613036
16,W2,SKU_A,168,0,0,1349,332,276,EOD,0,0,3.36,0.0,18.32,42.10144927536232,63.78144927536232
16,W2,SKU_B,105,0,0,410,124,63,EOD,0,0,1.575,0.0,16.24,62.89855072463768,80.71355072463768
16,R1,SKU_A,0,4,0,450,142,160,EOD,142,138,0.0,2.4,0.0,0.0,2.4
16,R1,SKU_B,0,22,0,264,77,82,EOD,77,55,0.0,8.8,0.0,0.0,8.8
16,R2,SKU_A,0,27,0,415,93,93,EOD,93,66,0.0,16.2,0.0,0.0,16.2
16,R2,SKU_B,47,0,0,195,43,38,EOD,43,43,1.41,0.0,0.0,0.0,1.41
16,R3,SKU_A,53,0,0,1087,217,186,EOD,217,217,2.12,0.0,0.0,0.0,2.12
16,R3,SKU_B,11,0,0,384,78,46,EOD,78,78,0.32999999999999996,0.0,0.0,0.0,0.32999999999999996
17,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,229.21533741543755,229.21533741543755
17,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,386.7846625845624,386.7846625845624
17,W1,SKU_A,59,0,0,1442,235,202,EOD,0,0,1.18,0.0,17.35,79.10691823899371,97.63691823899372
17,W1,SKU_B,82,0,0,740,120,95,EOD,0,0,1.23,0.0,16.2,156.89308176100627,174.32308176100628
17,W2,SKU_A,175,0,0,1457,217,224,EOD,0,0,3.5,0.0,17.17,43.071833648393195,63.7418336483932
17,W2,SKU_B,83,0,0,478,78,56,EOD,0,0,1.2449999999999999,0.0,15.78,61.928166351606805,78.9531663516068
17,R1,SKU_A,87,0,0,368,133,224,EOD,133,133,3.48,0.0,0.0,0.0,3.48
17,R1,SKU_B,43,0,0,206,70,135,EOD,70,70,1.29,0.0,0.0,0.0,1.29
17,R2,SKU_A,8,0,0,390,83,118,EOD,83,83,0.32,0.0,0.0,0.0,0.32
17,R2,SKU_B,61,0,0,185,39,53,EOD,39,39,1.8299999999999998,0.0,0.0,0.0,1.8299999999999998
17,R3,SKU_A,0,36,0,1147,246,157,EOD,246,210,0.0,21.599999999999998,0.0,0.0,21.599999999999998
17,R3,SKU_B,0,12,0,408,77,54,EOD,77,65,0.0,4.800000000000001,0.0,0.0,4.800000000000001
18,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,229.85783970283023,229.85783970283023
18,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,386.14216029716977,386.14216029716977
18,W1,SKU_A,48,0,0,1472,216,205,EOD,0,0,0.96,0.0,17.16,79.30728317140628,97.42728317140629
18,W1,SKU_B,63,0,0,770,109,90,EOD,0,0,0.945,0.0,16.09,156.69271682859372,173.7277168285937
18,W2,SKU_A,113,0,0,1490,246,184,EOD,0,0,2.2600000000000002,0.0,17.46,46.62454873646209,66.34454873646209
18,W2,SKU_B,54,0,0,508,77,48,EOD,0,0,0.8099999999999999,0.0,15.77,58.3754512635379,74.9554512635379
18,R1,SKU_A,187,0,0,275,126,226,EOD,126,126,7.48,0.0,0.0,0.0,7.48
18,R1,SKU_B,119,0,0,147,53,129,EOD,53,53,3.57,0.0,0.0,0.0,3.57
18,R2,SKU_A,73,0,0,331,77,142,EOD,77,77,2.92,0.0,0.0,0.0,2.92
18,R2,SKU_B,104,0,0,140,41,84,EOD,41,41,3.12,0.0,0.0,0.0,3.12
18,R3,SKU_A,33,0,0,1142,182,251,EOD,182,182,1.32,0.0,0.0,0.0,1.32
18,R3,SKU_B,17,0,0,406,50,79,EOD,50,50,0.51,0.0,0.0,0.0,0.51
19,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,241.9592921529977,241.9592921529977
19,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,374.0407078470023,374.0407078470023
19,W1,SKU_A,57,0,0,1476,203,212,EOD,0,0,1.1400000000000001,0.0,17.03,80.99678361855189,99.16678361855189
19,W1,SKU_B,78,0,0,770,94,109,EOD,0,0,1.17,0.0,15.94,155.0032163814481,172.11321638144813
19,W2,SKU_A,117,0,0,1550,182,186,EOD,0,0,2.34,0.0,16.82,50.026178010471206,69.18617801047121
19,W2,SKU_B,50,0,0,539,50,46,EOD,0,0,0.75,0.0,15.5,54.973821989528794,71.2238219895288
19,R1,SKU_A,194,0,0,259,135,142,EOD,135,135,7.76,0.0,0.0,0.0,7.76
19,R1,SKU_B,149,0,0,123,47,77,EOD,47,47,4.47,0.0,0.0,0.0,4.47
19,R2,SKU_A,151,0,0,253,77,155,EOD,77,77,6.04,0.0,0.0,0.0,6.04
19,R2,SKU_B,122,0,0,123,40,58,EOD,40,40,3.6599999999999997,0.0,0.0,0.0,3.6599999999999997
19,R3,SKU_A,193,0,0,977,187,347,EOD,187,187,7.72,0.0,0.0,0.0,7.72
19,R3,SKU_B,80,0,0,329,64,127,EOD,64,64,2.4,0.0,0.0,0.0,2.4
20,Supplier,SKU_A,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,258.2530269737497,258.2530269737497
20,Supplier,SKU_B,0,0,0,0,0,0,EOD,0,0,0.0,0.0,0.0,357.7469730262504,357.7469730262504
20,W1,SKU_A,123,0,0,1401,212,278,EOD,0,0,2.46,0.0,17.12,86.44663035100783,106.02663035100782
20,W1,SKU_B,126,0,0,729,87,135,EOD,0,0,1.89,0.0,15.87,149.55336964899217,167.31336964899216
20,W2,SKU_A,87,0,0,1575,187,157,EOD,0,0,1.74,0.0,16.87,44.32279909706546,62.93279909706546
